
F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45
00064105898237902006582	,wo9028yzf1r4q	,00010002	,00010002	,648050222795	,375454	,00	,03	,03	,69.00	,69.00	,20221003	,004800	,20221003	,101	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,84	,06	,20221003	,1003004800	,01	,0	,00000000	,95025273	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,69.00	,001	,69.00	,10.30	,16147468	,633838980693	,9416439690	,5866541323142191	,0	,69.00	,001	
00068007333119550542961	,85zbp4gtqh72y	,00020003	,00020003	,398524986882	,052550	,00	,03	,01	,986.00	,986.00	,20221003	,005400	,20221003	,050	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221003	,1003005400	,01	,0	,00000000	,51586914	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,986.00	,001	,986.00	,147.26	,03675830	,349238457898	,9208806320	,0822178851838948	,0	,986.00	,001	
00084479194433412623981	,ouds0tkmzxaq2	,00030002	,00030002	,231272764817	,822623	,00	,03	,01	,919.00	,919.00	,20221003	,010900	,20221003	,072	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,84	,06	,20221003	,1003010900	,01	,0	,00000000	,20236135	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,919.00	,001	,919.00	,137.25	,55978215	,060029318190	,4158820998	,0826269549103732	,0	,919.00	,001	
00057423208501446848653	,ayevgfhu0zowq	,00030003	,00030003	,365686932224	,162225	,00	,03	,03	,919.00	,919.00	,20221003	,012100	,20221003	,141	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221003	,1003012100	,01	,0	,00000000	,91514967	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,919.00	,001	,919.00	,137.25	,91970419	,726018554038	,0944364464	,6379608171566468	,0	,919.00	,001	
00055168301427082916785	,wo9028yzf1r4q	,00010002	,00010002	,529375482347	,016980	,00	,03	,07	,912.00	,912.00	,20221003	,013200	,20221003	,120	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,84	,06	,20221003	,1003013200	,01	,0	,00000000	,18477675	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,912.00	,001	,912.00	,136.20	,64690750	,780818527499	,5856147601	,2187712625306311	,0	,912.00	,001	
00059230853714160345142	,5deqm3jy1g2p0	,00010001	,00010001	,242387191823	,440121	,00	,03	,03	,979.00	,979.00	,20221003	,014300	,20221003	,101	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,84	,06	,20221003	,1003014300	,01	,0	,00000000	,84418364	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,979.00	,001	,979.00	,146.21	,51893012	,848336343413	,2205554930	,4229610544878735	,0	,979.00	,001	
00096926509078119086234	,bc6tan3j9hqw2	,00010003	,00010003	,094743563810	,614622	,00	,03	,03	,45.00	,45.00	,20221002	,004100	,20221002	,041	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221002	,1002004100	,01	,0	,00000000	,28521308	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,45.00	,001	,45.00	,6.72	,90407668	,217324382602	,5015406307	,2950723282343529	,0	,45.00	,001	
00076094204627415722461	,54hmlcy92ox8i	,00020003	,00020003	,390918144200	,687539	,00	,03	,03	,934.00	,934.00	,20221002	,010000	,20221002	,002	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221002	,1002010000	,01	,0	,00000000	,47006189	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,934.00	,001	,934.00	,139.49	,67671507	,433999859589	,9680531347	,7248848379708452	,0	,934.00	,001	
00028687830347769329865	,xz09jwkhif6oa	,00030003	,00030003	,963008870288	,049754	,00	,03	,03	,937.00	,937.00	,20221002	,011000	,20221002	,100	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221002	,1002011000	,01	,0	,00000000	,71725007	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,937.00	,001	,937.00	,139.94	,61986257	,911406740469	,2056886530	,5929979275406059	,0	,937.00	,001	
00020630867007994142734	,vwx6bajp0lku2	,00020003	,00020003	,606047474506	,571402	,00	,03	,07	,973.00	,973.00	,20221002	,011200	,20221002	,140	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221002	,1002011200	,01	,0	,00000000	,75274952	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,973.00	,001	,973.00	,145.31	,54990442	,942491322345	,7183313744	,2377292413777867	,0	,973.00	,001	
00029503171302555118597	,79m845qyhrwn0	,00010000	,00010000	,303668142991	,975494	,00	,03	,07	,977.00	,977.00	,20221002	,011700	,20221002	,010	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,84	,06	,20221002	,1002011700	,01	,0	,00000000	,22228025	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,977.00	,001	,977.00	,145.91	,50675413	,693685720122	,8376362024	,1003566002651375	,0	,977.00	,001	
00063611230441556703546	,d7kz8ms5xcjp1	,00030001	,00030001	,349848306278	,369470	,00	,03	,01	,946.00	,946.00	,20221002	,012600	,20221002	,122	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,84	,06	,20221002	,1002012600	,01	,0	,00000000	,85721431	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,946.00	,001	,946.00	,141.28	,91200187	,730486039159	,9106602877	,4345572204586152	,0	,946.00	,001	
00062523227603498758241	,t3mqlshg264do	,00030001	,00030001	,036373626323	,821145	,00	,03	,07	,54.00	,54.00	,20221002	,004500	,20221002	,140	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,84	,06	,20221002	,1002004500	,01	,0	,00000000	,52724820	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,54.00	,001	,54.00	,8.06	,38194555	,328862546563	,9865498771	,7423322696078722	,0	,54.00	,001	
00078441865409091011664	,d7kz8ms5xcjp1	,00030001	,00030001	,190951858586	,051419	,00	,03	,03	,984.00	,984.00	,20221002	,005700	,20221002	,000	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,84	,06	,20221002	,1002005700	,01	,0	,00000000	,80786995	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,984.00	,001	,984.00	,146.96	,55405598	,418606206127	,3271228819	,4613747167822727	,0	,984.00	,001	
00024467226056327403573	,28qds1j65czfx	,00010001	,00010001	,771337120159	,039205	,00	,03	,01	,926.00	,926.00	,20221002	,010500	,20221002	,111	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,84	,06	,20221002	,1002010500	,01	,0	,00000000	,92998184	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,926.00	,001	,926.00	,138.30	,40898543	,328564048125	,8631018074	,8244081683364459	,0	,926.00	,001	
00026560713565676929385	,bc6tan3j9hqw2	,00010003	,00010003	,125142991447	,298173	,00	,03	,07	,983.00	,983.00	,20221002	,011200	,20221002	,052	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221002	,1002011200	,01	,0	,00000000	,28137163	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,983.00	,001	,983.00	,146.81	,35421354	,645742988889	,3124825324	,7270335146459867	,0	,983.00	,001	
00081751620261074411492	,bc6tan3j9hqw2	,00010003	,00010003	,301253814626	,270916	,00	,03	,03	,960.00	,960.00	,20221002	,012000	,20221002	,132	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221002	,1002012000	,01	,0	,00000000	,45679400	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,960.00	,001	,960.00	,143.37	,88923326	,412058913108	,4259010916	,7905968398883835	,0	,960.00	,001	
00044070312927279909240	,ws7b8qm5u29iy	,00030003	,00030003	,644356399147	,814770	,00	,03	,07	,946.00	,946.00	,20221002	,012500	,20221002	,032	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221002	,1002012500	,01	,0	,00000000	,58584701	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,946.00	,001	,946.00	,141.28	,34796378	,656782576571	,1758054164	,7151417376049393	,0	,946.00	,001	
00077923059084338184044	,28qds1j65czfx	,00010001	,00010001	,686548577440	,806146	,00	,03	,03	,28.00	,28.00	,20221002	,024500	,20221002	,132	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,84	,06	,20221002	,1002024500	,01	,0	,00000000	,98545330	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,28.00	,001	,28.00	,4.18	,34259589	,502998761028	,9292867483	,9652720962244617	,0	,28.00	,001	
00076360674286399712694	,y1simjnk6u2bf	,00030003	,00030003	,752477682698	,246751	,00	,03	,03	,979.00	,979.00	,20221002	,025600	,20221002	,031	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221002	,1002025600	,01	,0	,00000000	,70798356	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,979.00	,001	,979.00	,146.21	,80062442	,994957709064	,0027357268	,7358892571063078	,0	,979.00	,001	
00092030466175965075083	,r7u06tlymsg4x	,00030002	,00030002	,343824758194	,126452	,00	,03	,01	,940.00	,940.00	,20221002	,031500	,20221002	,000	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,84	,06	,20221002	,1002031500	,01	,0	,00000000	,43500851	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,940.00	,001	,940.00	,140.39	,87064498	,982960281302	,6382019420	,7297477431734748	,0	,940.00	,001	
00046818397966268245128	,79m845qyhrwn0	,00010000	,00010000	,473334190509	,966584	,00	,03	,07	,966.00	,966.00	,20221002	,033500	,20221002	,112	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,84	,06	,20221002	,1002033500	,01	,0	,00000000	,09177538	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,966.00	,001	,966.00	,144.27	,14473426	,765270979619	,9771185700	,5488232618221351	,0	,966.00	,001	
00041718394902731357018	,ayevgfhu0zowq	,00030003	,00030003	,239071748476	,889475	,00	,03	,07	,954.00	,954.00	,20221002	,034000	,20221002	,041	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221002	,1002034000	,01	,0	,00000000	,29903661	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,954.00	,001	,954.00	,142.48	,58435476	,254790853155	,3273165599	,7436687256284421	,0	,954.00	,001	
00047447104901083244348	,ayevgfhu0zowq	,00030003	,00030003	,668967240581	,991813	,00	,03	,07	,980.00	,980.00	,20221002	,035100	,20221002	,112	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221002	,1002035100	,01	,0	,00000000	,26190902	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,980.00	,001	,980.00	,146.36	,87151073	,755795319906	,8925044094	,4234859161231477	,0	,980.00	,001	
00034000918891294887219	,no0teijxwgc3z	,00010000	,00010000	,652066846548	,716906	,00	,03	,07	,31.00	,31.00	,20221003	,045900	,20221003	,030	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,84	,06	,20221003	,1003045900	,01	,0	,00000000	,00847165	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,31.00	,001	,31.00	,4.63	,33813828	,267745814215	,8586346009	,4671289801484343	,0	,31.00	,001	
00089973761128888751751	,t3mqlshg264do	,00030001	,00030001	,213800554060	,281452	,00	,03	,07	,933.00	,933.00	,20221003	,051000	,20221003	,122	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,84	,06	,20221003	,1003051000	,01	,0	,00000000	,21001630	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,933.00	,001	,933.00	,139.34	,50552341	,023993488479	,7828103490	,1586309793528316	,0	,933.00	,001	
00077733824681595320635	,63j0dc8egqfxn	,00030001	,00030001	,953590192092	,078157	,00	,03	,07	,900.00	,900.00	,20221003	,052200	,20221003	,110	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,84	,06	,20221003	,1003052200	,01	,0	,00000000	,94167174	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,900.00	,001	,900.00	,134.41	,23152071	,799847460183	,0016604332	,5761901157607553	,0	,900.00	,001	
00098053440148117659306	,mzh7rakgxt6vy	,00020000	,00020000	,757128848888	,079860	,00	,03	,01	,913.00	,913.00	,20221003	,053500	,20221003	,110	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,84	,06	,20221003	,1003053500	,01	,0	,00000000	,67377177	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,913.00	,001	,913.00	,136.35	,10053290	,690525484154	,8399616691	,3167476300248228	,0	,913.00	,001	
00089774663398193276939	,jgodrxyqbph4z	,00010000	,00010000	,180918478796	,614620	,00	,03	,03	,985.00	,985.00	,20221003	,055300	,20221003	,152	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,84	,06	,20221003	,1003055300	,01	,0	,00000000	,81488871	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,985.00	,001	,985.00	,147.11	,21917891	,069261938841	,7652859740	,9618531264718292	,0	,985.00	,001	
00059833226545293617208	,d7kz8ms5xcjp1	,00030001	,00030001	,814330247836	,205330	,00	,03	,01	,954.00	,954.00	,20221003	,055900	,20221003	,071	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,84	,06	,20221003	,1003055900	,01	,0	,00000000	,26616199	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,954.00	,001	,954.00	,142.48	,60471776	,761628577887	,4376343609	,2662071499755257	,0	,954.00	,001	
00062018444684146801723	,9eqcdl3nsam64	,00030003	,00030003	,857316546517	,637301	,00	,03	,07	,24.00	,24.00	,20221001	,225300	,20221001	,121	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221001	,1001225300	,01	,0	,00000000	,02806557	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,24.00	,001	,24.00	,3.58	,93391564	,923339570736	,7931937920	,6310712091473464	,0	,24.00	,001	
00009771076901125910945	,0r561eksayp4j	,00030000	,00030000	,395073906925	,431539	,00	,03	,03	,995.00	,995.00	,20221001	,225800	,20221001	,130	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,84	,06	,20221001	,1001225800	,01	,0	,00000000	,64597112	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,995.00	,001	,995.00	,148.60	,66314214	,689446685342	,9830950451	,8763697578057578	,0	,995.00	,001	
00043037495687489277757	,cg2v3ufn4k70l	,00030002	,00030002	,993230341813	,012711	,00	,03	,03	,929.00	,929.00	,20221001	,231600	,20221001	,000	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,84	,06	,20221001	,1001231600	,01	,0	,00000000	,32734099	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,929.00	,001	,929.00	,138.74	,43019646	,216078269297	,8718626453	,4909631960497070	,0	,929.00	,001	
00039275544382756040148	,vwx6bajp0lku2	,00020003	,00020003	,974089542181	,832579	,00	,03	,03	,961.00	,961.00	,20221001	,233000	,20221001	,002	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221001	,1001233000	,01	,0	,00000000	,67180665	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,961.00	,001	,961.00	,143.52	,38522048	,348705844312	,1209627759	,3483825122114946	,0	,961.00	,001	
00022031570549014357230	,63j0dc8egqfxn	,00030001	,00030001	,554217850506	,414728	,00	,03	,07	,936.00	,936.00	,20221001	,234800	,20221001	,142	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,84	,06	,20221001	,1001234800	,01	,0	,00000000	,29338412	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,936.00	,001	,936.00	,139.79	,57726913	,218842214395	,7604923631	,6539397235627814	,0	,936.00	,001	
00017635766484840501480	,o4u9cpwkzfxd5	,00030001	,00030001	,888399366939	,671495	,00	,03	,01	,998.00	,998.00	,20221001	,235700	,20221001	,012	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,84	,06	,20221001	,1001235700	,01	,0	,00000000	,79351137	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,998.00	,001	,998.00	,149.05	,34781791	,847400059450	,2169838370	,5724750997014605	,0	,998.00	,001	
00054872946978480483176	,ayevgfhu0zowq	,00030003	,00030003	,357791959669	,824210	,00	,03	,07	,68.00	,68.00	,20221001	,223400	,20221001	,110	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,84	,06	,20221001	,1001223400	,01	,0	,00000000	,30689733	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,68.00	,001	,68.00	,10.16	,31391048	,353160869907	,3032046643	,2667426020064553	,0	,68.00	,001	
00054561420235577779409	,r7u06tlymsg4x	,00030002	,00030002	,939077645820	,070868	,00	,03	,03	,910.00	,910.00	,20221001	,224700	,20221001	,051	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,84	,06	,20221001	,1001224700	,01	,0	,00000000	,96181991	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,910.00	,001	,910.00	,135.91	,74621399	,830537620554	,4259821476	,3896694708891847	,0	,910.00	,001	
00072951524240520239879	,ouds0tkmzxaq2	,00030002	,00030002	,908503064832	,628472	,00	,03	,07	,993.00	,993.00	,20221001	,230300	,20221001	,100	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,84	,06	,20221001	,1001230300	,01	,0	,00000000	,12872912	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,993.00	,001	,993.00	,148.30	,59414256	,315161619742	,2448326955	,8059889875048216	,0	,993.00	,001	
00043247702939178038986	,t3mqlshg264do	,00030001	,00030001	,154724289498	,694920	,00	,03	,03	,931.00	,931.00	,20221001	,230800	,20221001	,001	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,84	,06	,20221001	,1001230800	,01	,0	,00000000	,90887000	,2024-11-15 16:19:13	,2024-11-15 16:19:13	,0	,001	,931.00	,001	,931.00	,139.04	,31650172	,699675457061	,0117133496	,3992440615594025	,0	,931.00	,001	
