
T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
q296amyvehzw7	,03	,00030001	,849482442236	,0000	,0	,01	,1	,637245	,1001020914	,0	,00892904	,00030001	,4	,030000000	,0	,467.00	,01	,020914	,00030001	,0	,000300016372451001020914000030001	,20221001	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,141	,2395	,01	,01	,47wg0uat2cbj9	,1	,1	
6e0xz7qgair4o	,03	,00030001	,943286779518	,0000	,0	,01	,1	,927435	,1001021009	,0	,98024612	,00030001	,4	,030000000	,0	,350.00	,01	,021009	,00030001	,0	,000300019274351001021009000030001	,20221001	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,000	,5442	,01	,01	,oyz80hrp4bkvd	,1	,1	
vduthr054ax8j	,03	,00030001	,671005632529	,0000	,0	,01	,1	,404193	,1001022728	,0	,72423185	,00030001	,4	,030000000	,0	,499.00	,01	,022728	,00030001	,0	,000300014041931001022728000030001	,20221001	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,062	,7929	,01	,03	,eswmb61u243fy	,1	,1	
ayevgfhu0zowq	,03	,00030003	,491944488583	,0000	,0	,01	,1	,648131	,1001023923	,0	,87164323	,00030003	,4	,030000000	,0	,438.00	,01	,023923	,00030003	,0	,000300036481311001023923000030003	,20221001	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,032	,9647	,01	,01	,tn5xulj8i7wv4	,1	,1	
yw7u6h0mapbgj	,03	,00010001	,521970949509	,0000	,0	,01	,1	,433483	,1001024030	,0	,20929345	,00010001	,4	,030000000	,0	,303.00	,01	,024030	,00010001	,0	,000100014334831001024030000010001	,20221001	,00010001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,052	,8991	,01	,01	,i3npc6xmat0bu	,1	,1	
7g0ayv1lrudpt	,03	,00030000	,108503476328	,0000	,0	,01	,1	,609350	,1001024330	,0	,39231236	,00030000	,4	,030000000	,0	,256.00	,01	,024330	,00030000	,0	,000300006093501001024330000030000	,20221001	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,021	,4947	,01	,01	,i8vblwj2eg14d	,1	,1	
lbf5w678vyamc	,03	,00030002	,257550409157	,0000	,0	,01	,1	,313894	,1001024338	,0	,69198342	,00030002	,4	,030000000	,0	,488.00	,01	,024338	,00030002	,0	,000300023138941001024338000030002	,20221001	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,030	,4769	,01	,01	,5deqm3jy1g2p0	,1	,1	
gvq91jeukz30i	,03	,00030000	,814870069251	,0000	,0	,01	,1	,921692	,1001024606	,0	,09614595	,00030000	,4	,030000000	,0	,98.00	,01	,024606	,00030000	,0	,000300009216921001024606000030000	,20221001	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,032	,5213	,01	,01	,0l8jxy35bqrt7	,1	,1	
oe0vbzuy3f82p	,03	,00030000	,372478742416	,0000	,0	,01	,1	,148868	,1001024633	,0	,55069340	,00030000	,4	,030000000	,0	,66.00	,01	,024633	,00030000	,0	,000300001488681001024633000030000	,20221001	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,100	,1567	,01	,02	,xypc8ilnwbv7j	,1	,1	
ksjhf2pd0z3el	,03	,00030001	,669561433460	,0000	,0	,01	,1	,017977	,1001024747	,0	,80819307	,00030001	,4	,030000000	,0	,560.00	,01	,024747	,00030001	,0	,000300010179771001024747000030001	,20221001	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,042	,0502	,01	,01	,gvq91jeukz30i	,1	,1	
bc6tan3j9hqw2	,03	,00010003	,089724725142	,0000	,0	,01	,1	,038832	,1001025411	,0	,57998458	,00010003	,4	,030000000	,0	,220.00	,01	,025411	,00010003	,0	,000100030388321001025411000010003	,20221001	,00010003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,051	,1666	,01	,01	,rya87fqscebli	,1	,1	
85zbp4gtqh72y	,03	,00020003	,652040329558	,0000	,0	,01	,1	,399252	,1001025423	,0	,18135264	,00020003	,4	,030000000	,0	,290.00	,01	,025423	,00020003	,0	,000200033992521001025423000020003	,20221001	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,131	,6713	,01	,01	,skahmo5p2w4nq	,1	,1	
zcjhbu9mdef01	,03	,00030003	,010892764827	,0000	,0	,01	,1	,926292	,1001025457	,0	,81561963	,00030003	,4	,030000000	,0	,2.00	,01	,025457	,00030003	,0	,000300039262921001025457000030003	,20221001	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,010	,7695	,01	,01	,czj6mavglrxfb	,1	,1	
lqaucefg3yjdm	,03	,00020002	,981614515884	,0000	,0	,01	,1	,544872	,1001030001	,0	,06634476	,00020002	,4	,030000000	,0	,343.00	,01	,030001	,00020002	,0	,000200025448721001030001000020002	,20221001	,00020002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,130	,5860	,01	,01	,oyz80hrp4bkvd	,1	,1	
ah9dpgrljiqes	,03	,00020001	,361128129903	,0000	,0	,01	,1	,478364	,1001030006	,0	,60391627	,00020001	,4	,030000000	,0	,231.00	,01	,030006	,00020001	,0	,000200014783641001030006000020001	,20221001	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,021	,9598	,01	,01	,ayevgfhu0zowq	,1	,1	
ah9dpgrljiqes	,03	,00020001	,370533977469	,0000	,0	,01	,1	,116993	,1001030415	,0	,27663233	,00020001	,4	,030000000	,0	,292.00	,01	,030415	,00020001	,0	,000200011169931001030415000020001	,20221001	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,031	,8057	,01	,01	,ncurx9jkq5g04	,1	,1	
xypc8ilnwbv7j	,03	,00020000	,643474598306	,0000	,0	,01	,1	,885525	,1001030746	,0	,25185072	,00020000	,4	,030000000	,0	,345.00	,01	,030746	,00020000	,0	,000200008855251001030746000020000	,20221001	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,142	,4392	,01	,01	,h0g3qfjex84au	,1	,1	
8kxjqptzor7hb	,03	,00020001	,877491654529	,0000	,0	,01	,1	,630889	,1001031635	,0	,17448749	,00020001	,4	,030000000	,0	,412.00	,01	,031635	,00020001	,0	,000200016308891001031635000020001	,20221001	,00020001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,100	,2744	,01	,02	,qhez5rptdafs0	,1	,1	
ayevgfhu0zowq	,03	,00030003	,593734251583	,0000	,0	,01	,1	,266842	,1001031741	,0	,46861956	,00030003	,4	,030000000	,0	,66.00	,01	,031741	,00030003	,0	,000300032668421001031741000030003	,20221001	,00030003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,012	,2714	,01	,01	,4czb23dgpn9jm	,1	,1	
mzh7rakgxt6vy	,03	,00020000	,361522839724	,0000	,0	,01	,1	,936758	,1001031846	,0	,45388443	,00020000	,4	,030000000	,0	,434.00	,01	,031846	,00020000	,0	,000200009367581001031846000020000	,20221001	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,070	,6416	,01	,01	,lb5yjt3kcfiax	,1	,1	
j216w8x93b4om	,03	,00020001	,463991410425	,0000	,0	,01	,1	,113429	,1001032723	,0	,87174246	,00020001	,4	,030000000	,0	,314.00	,01	,032723	,00020001	,0	,000200011134291001032723000020001	,20221001	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,132	,3318	,01	,01	,bn87k5weiolrx	,1	,1	
bc6tan3j9hqw2	,03	,00010003	,965983434731	,0000	,0	,01	,1	,765379	,1001032815	,0	,48861284	,00010003	,4	,030000000	,0	,582.00	,01	,032815	,00010003	,0	,000100037653791001032815000010003	,20221001	,00010003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,022	,1376	,01	,01	,2b7n0qvdy5pex	,1	,1	
vduthr054ax8j	,03	,00030001	,913876415439	,0000	,0	,01	,1	,801030	,1001033634	,0	,12485560	,00030001	,4	,030000000	,0	,34.00	,01	,033634	,00030001	,0	,000300018010301001033634000030001	,20221001	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,150	,8943	,01	,03	,oyz80hrp4bkvd	,1	,1	
oe0vbzuy3f82p	,03	,00030000	,345746698381	,0000	,0	,01	,1	,334643	,1001034138	,0	,30770552	,00030000	,4	,030000000	,0	,299.00	,01	,034138	,00030000	,0	,000300003346431001034138000030000	,20221001	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,041	,7915	,01	,02	,jgodrxyqbph4z	,1	,1	
gvq91jeukz30i	,03	,00030000	,422152931007	,0000	,0	,01	,1	,728138	,1001034347	,0	,36830411	,00030000	,4	,030000000	,0	,196.00	,01	,034347	,00030000	,0	,000300007281381001034347000030000	,20221001	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,121	,7674	,01	,01	,xv3yd8fure6q2	,1	,1	
qhez5rptdafs0	,03	,00030000	,455202284697	,0000	,0	,01	,1	,061119	,1001035024	,0	,71988917	,00030000	,4	,030000000	,0	,336.00	,01	,035024	,00030000	,0	,000300000611191001035024000030000	,20221001	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,142	,6948	,01	,01	,t25mhdz1i4nb7	,1	,1	
ztrh1p2guylk6	,03	,00030002	,377057414189	,0000	,0	,01	,1	,472996	,1001035408	,0	,64716138	,00030002	,4	,030000000	,0	,16.00	,01	,035408	,00030002	,0	,000300024729961001035408000030002	,20221001	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,111	,3625	,01	,05	,hj53ftg02nrub	,1	,1	
g514xylfhjve3	,03	,00030000	,393073851721	,0000	,0	,01	,1	,221775	,1001035633	,0	,91614941	,00030000	,4	,030000000	,0	,111.00	,01	,035633	,00030000	,0	,000300002217751001035633000030000	,20221001	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,061	,3499	,01	,01	,85zbp4gtqh72y	,1	,1	
vduthr054ax8j	,03	,00030001	,208680325445	,0000	,0	,01	,1	,701380	,1001040141	,0	,73432016	,00030001	,4	,030000000	,0	,404.00	,01	,040141	,00030001	,0	,000300017013801001040141000030001	,20221001	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,151	,1825	,01	,03	,12or7iwbah5xz	,1	,1	
276lt8eij3gbo	,03	,00010000	,498719650819	,0000	,0	,01	,1	,076224	,1001040703	,0	,52948764	,00010000	,4	,030000000	,0	,492.00	,01	,040703	,00010000	,0	,000100000762241001040703000010000	,20221001	,00010000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,060	,2953	,01	,01	,fdwlogb9kx43j	,1	,1	
t25mhdz1i4nb7	,03	,00020001	,106401655373	,0000	,0	,01	,1	,516606	,1001041046	,0	,34730706	,00020001	,4	,030000000	,0	,520.00	,01	,041046	,00020001	,0	,000200015166061001041046000020001	,20221001	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,040	,4455	,01	,02	,jgodrxyqbph4z	,1	,1	
otm9842ijbhye	,03	,00030000	,175666600725	,0000	,0	,01	,1	,664187	,1001041659	,0	,07289903	,00030000	,4	,030000000	,0	,342.00	,01	,041659	,00030000	,0	,000300006641871001041659000030000	,20221001	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,110	,1522	,01	,01	,fdwlogb9kx43j	,1	,1	
9zke3shyarngx	,03	,00030003	,300480135524	,0000	,0	,01	,1	,778538	,1001042131	,0	,45862082	,00030003	,4	,030000000	,0	,538.00	,01	,042131	,00030003	,0	,000300037785381001042131000030003	,20221001	,00030003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,102	,6458	,01	,04	,47wg0uat2cbj9	,1	,1	
i8vblwj2eg14d	,01	,00030003	,719058088812	,0000	,0	,01	,1	,497429	,1001044346	,0	,37933277	,00030003	,4	,010000000	,0	,15.91	,01	,044346	,00030003	,0	,000300034974291001044346000030003	,20221001	,00030003	,247129755806643	,02	,00	,01	,00000000	,7999	,65340964	,gix直播短视频(低)	,111	,4901	,01	,01	,s9x3gctprn1iq	,1	,1	
i3npc6xmat0bu	,03	,00010000	,867840507990	,0000	,0	,01	,1	,640499	,1001044526	,0	,51991262	,00010000	,4	,030000000	,0	,8.00	,01	,044526	,00010000	,0	,000100006404991001044526000010000	,20221001	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,000	,9629	,01	,01	,t3mqlshg264do	,1	,1	
ahb789vte2sjd	,02	,00010002	,169570410639	,0000	,0	,01	,1	,492086	,1001045200	,0	,17058668	,00010002	,4	,020000000	,0	,44.00	,01	,045200	,00010002	,0	,000100024920861001045200000010002	,20221001	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,111	,4056	,01	,05	,ahb789vte2sjd	,1	,1	
ahb789vte2sjd	,02	,00010002	,786843917683	,0000	,0	,01	,1	,206100	,1001045600	,0	,01472509	,00010002	,4	,020000000	,0	,996.00	,01	,045600	,00010002	,0	,000100022061001001045600000010002	,20221001	,00010002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,152	,1753	,01	,05	,ahb789vte2sjd	,1	,1	
ahb789vte2sjd	,02	,00010002	,572975657609	,0000	,0	,01	,1	,743888	,1001045800	,0	,83335494	,00010002	,4	,020000000	,0	,998.00	,01	,045800	,00010002	,0	,000100027438881001045800000010002	,20221001	,00010002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,151	,1688	,01	,05	,ahb789vte2sjd	,1	,1	
xypc8ilnwbv7j	,03	,00020000	,523517121023	,0000	,0	,01	,1	,916375	,1001050104	,0	,55049346	,00020000	,4	,030000000	,0	,420.00	,01	,050104	,00020000	,0	,000200009163751001050104000020000	,20221001	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,030	,2634	,01	,01	,g0trh7a9miej1	,1	,1	
gvq91jeukz30i	,03	,00030000	,145554899784	,0000	,0	,01	,1	,963726	,1001050259	,0	,33634468	,00030000	,4	,030000000	,0	,265.00	,01	,050259	,00030000	,0	,000300009637261001050259000030000	,20221001	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,030	,6283	,01	,01	,ksjhf2pd0z3el	,1	,1	
ahb789vte2sjd	,02	,00010002	,741363330874	,0000	,0	,01	,1	,684398	,1001050500	,0	,84963848	,00010002	,4	,020000000	,0	,977.00	,01	,050500	,00010002	,0	,000100026843981001050500000010002	,20221001	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,012	,4000	,01	,05	,ahb789vte2sjd	,1	,1	
ahb789vte2sjd	,02	,00010002	,469511300655	,0000	,0	,01	,1	,157012	,1001052000	,0	,00921611	,00010002	,4	,020000000	,0	,906.00	,01	,052000	,00010002	,0	,000100021570121001052000000010002	,20221001	,00010002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,101	,0274	,01	,05	,ahb789vte2sjd	,1	,1	
czj6mavglrxfb	,03	,00010001	,713841401873	,0000	,0	,01	,1	,474010	,1001052318	,0	,75140290	,00010001	,4	,030000000	,0	,582.00	,01	,052318	,00010001	,0	,000100014740101001052318000010001	,20221001	,00010001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,132	,6161	,01	,01	,zcjhbu9mdef01	,1	,1	
79m845qyhrwn0	,03	,00010000	,450094157836	,0000	,0	,01	,1	,075869	,1001052447	,0	,06565825	,00010000	,4	,030000000	,0	,177.00	,01	,052447	,00010000	,0	,000100000758691001052447000010000	,20221001	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,070	,2612	,01	,01	,276lt8eij3gbo	,1	,1	
i3npc6xmat0bu	,03	,00010000	,578590150375	,0000	,0	,01	,1	,843183	,1001052627	,0	,77468779	,00010000	,4	,030000000	,0	,215.00	,01	,052627	,00010000	,0	,000100008431831001052627000010000	,20221001	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,152	,1241	,01	,01	,ayevgfhu0zowq	,1	,1	
yw7u6h0mapbgj	,03	,00010001	,587503886732	,0000	,0	,01	,1	,958717	,1001053003	,0	,58695821	,00010001	,4	,030000000	,0	,420.00	,01	,053003	,00010001	,0	,000100019587171001053003000010001	,20221001	,00010001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,141	,4421	,01	,01	,ei807klf3gux6	,1	,1	
haskx795q43ie	,03	,00030003	,162397231931	,0000	,0	,01	,1	,383739	,1001053350	,0	,87992654	,00030003	,4	,030000000	,0	,154.00	,01	,053350	,00030003	,0	,000300033837391001053350000030003	,20221001	,00030003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,142	,8925	,01	,01	,vhsquykce64z5	,1	,1	
ahb789vte2sjd	,02	,00010002	,458097647346	,0000	,0	,01	,1	,527384	,1001053400	,0	,84652065	,00010002	,4	,020000000	,0	,988.00	,01	,053400	,00010002	,0	,000100025273841001053400000010002	,20221001	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,120	,9063	,01	,05	,ahb789vte2sjd	,1	,1	
q296amyvehzw7	,03	,00030001	,974302175360	,0000	,0	,01	,1	,013501	,1001054302	,0	,63355677	,00030001	,4	,030000000	,0	,426.00	,01	,054302	,00030001	,0	,000300010135011001054302000030001	,20221001	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,120	,2764	,01	,01	,47wg0uat2cbj9	,1	,1	
fdwlogb9kx43j	,03	,00020000	,722916106080	,0000	,0	,01	,1	,265488	,1001055810	,0	,05680109	,00020000	,4	,030000000	,0	,440.00	,01	,055810	,00020000	,0	,000200002654881001055810000020000	,20221001	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,001	,2596	,01	,01	,xa35keu1qnjw7	,1	,1	
gvq91jeukz30i	,03	,00030000	,707993294047	,0000	,0	,01	,1	,491421	,1001060547	,0	,95160403	,00030000	,4	,030000000	,0	,89.00	,01	,060547	,00030000	,0	,000300004914211001060547000030000	,20221001	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,120	,3913	,01	,01	,uv973wt5spoia	,1	,1	
vhsquykce64z5	,03	,00010000	,660668973422	,0000	,0	,01	,1	,129981	,1001061021	,0	,34427077	,00010000	,4	,030000000	,0	,262.00	,01	,061021	,00010000	,0	,000100001299811001061021000010000	,20221001	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,012	,5232	,01	,01	,ah9dpgrljiqes	,1	,1	
lqaucefg3yjdm	,03	,00020002	,229963658074	,0000	,0	,01	,1	,920593	,1001061237	,0	,42557483	,00020002	,4	,030000000	,0	,402.00	,01	,061237	,00020002	,0	,000200029205931001061237000020002	,20221001	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,120	,8343	,01	,01	,ei807klf3gux6	,1	,1	
gvq91jeukz30i	,03	,00030000	,668891028657	,0000	,0	,01	,1	,846107	,1001061326	,0	,35025380	,00030000	,4	,030000000	,0	,452.00	,01	,061326	,00030000	,0	,000300008461071001061326000030000	,20221001	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,110	,9325	,01	,01	,0l8jxy35bqrt7	,1	,1	
