
T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
ruqwd9me43fbk	,03	,00030001	,493059624752	,0000	,0	,01	,1	,204395	,0201004228	,0	,80665603	,00030001	,4	,030000000	,0	,57.00	,01	,004228	,00030001	,0	,000300012043950201004228000030001	,20220201	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,112	,0828	,01	,03	,9cavwo03slq6b	,1	,1	
68ew74v3x0cyl	,03	,00030000	,369951550451	,0000	,0	,01	,1	,307665	,0201004241	,0	,89818373	,00030000	,4	,030000000	,0	,545.00	,01	,004241	,00030000	,0	,000300003076650201004241000030000	,20220201	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,021	,9446	,01	,05	,f1qc3t754spoe	,1	,1	
hm0xze6lqfj7s	,03	,00020000	,508821346214	,0000	,0	,01	,1	,778772	,0201004650	,0	,92819904	,00020000	,4	,030000000	,0	,387.00	,01	,004650	,00020000	,0	,000200007787720201004650000020000	,20220201	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,102	,9507	,01	,01	,17gp90afwnube	,1	,1	
lyov4tnwj3qdk	,03	,00020000	,938533055782	,0000	,0	,01	,1	,026593	,0201004922	,0	,00255852	,00020000	,4	,030000000	,0	,415.00	,01	,004922	,00020000	,0	,000200000265930201004922000020000	,20220201	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,061	,1868	,01	,02	,ktoim6cre3hxd	,1	,1	
n30sqlo9pcvht	,03	,00010002	,156207196456	,0000	,0	,01	,1	,237514	,0201005422	,0	,95321419	,00010002	,4	,030000000	,0	,113.00	,01	,005422	,00010002	,0	,000100022375140201005422000010002	,20220201	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,021	,5942	,01	,01	,cfi8al274w6yz	,1	,1	
xsi5ve2zry7aw	,03	,00020003	,574041505669	,0000	,0	,01	,1	,076209	,0201005734	,0	,45766477	,00020003	,4	,030000000	,0	,532.00	,01	,005734	,00020003	,0	,000200030762090201005734000020003	,20220201	,00020003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,100	,6864	,01	,01	,i8olk0df7c2qx	,1	,1	
elrxwqgzomndb	,03	,00010000	,740993996266	,0000	,0	,01	,1	,060974	,0201010022	,0	,09024418	,00010000	,4	,030000000	,0	,64.00	,01	,010022	,00010000	,0	,000100000609740201010022000010000	,20220201	,00010000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,002	,8273	,01	,01	,s40xdjtpwi5lu	,1	,1	
nm7xasqrgcdkb	,03	,00020000	,034138203125	,0000	,0	,01	,1	,350778	,0201010741	,0	,16532267	,00020000	,4	,030000000	,0	,59.00	,01	,010741	,00020000	,0	,000200003507780201010741000020000	,20220201	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,010	,3223	,01	,01	,0fex1ga297hvl	,1	,1	
0j2ck7v8fge1q	,03	,00030002	,561094923720	,0000	,0	,01	,1	,911429	,0201010811	,0	,45649168	,00030002	,4	,030000000	,0	,275.00	,01	,010811	,00030002	,0	,000300029114290201010811000030002	,20220201	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,111	,2874	,01	,01	,qcku27x8tharj	,1	,1	
46qy89iakx0rt	,03	,00020001	,948583092244	,0000	,0	,01	,1	,263815	,0201011031	,0	,99054490	,00020001	,4	,030000000	,0	,164.00	,01	,011031	,00020001	,0	,000200012638150201011031000020001	,20220201	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,041	,8774	,01	,03	,vkz823lfrm7u5	,1	,1	
x253kj98wn0lp	,03	,00010003	,350172044385	,0000	,0	,01	,1	,427001	,0201011527	,0	,32906300	,00010003	,4	,030000000	,0	,546.00	,01	,011527	,00010003	,0	,000100034270010201011527000010003	,20220201	,00010003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,142	,1717	,01	,01	,k2y90rpvjn1dt	,1	,1	
8x0vyrz4p9bo6	,03	,00020002	,252421272111	,0000	,0	,01	,1	,255579	,0201011812	,0	,61165969	,00020002	,4	,030000000	,0	,521.00	,01	,011812	,00020002	,0	,000200022555790201011812000020002	,20220201	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,142	,3827	,01	,02	,npjvb041gmwui	,1	,1	
bw7pmxuna5y36	,03	,00020001	,395563766576	,0000	,0	,01	,1	,441054	,0201012230	,0	,24716166	,00020001	,4	,030000000	,0	,37.00	,01	,012230	,00020001	,0	,000200014410540201012230000020001	,20220201	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,022	,6533	,01	,04	,vof35cw967ali	,1	,1	
nm7xasqrgcdkb	,03	,00020000	,514654222066	,0000	,0	,01	,1	,750250	,0201012335	,0	,25620530	,00020000	,4	,030000000	,0	,206.00	,01	,012335	,00020000	,0	,000200007502500201012335000020000	,20220201	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,011	,7540	,01	,01	,yvl0wude341ab	,1	,1	
s40xdjtpwi5lu	,03	,00020003	,191887276492	,0000	,0	,01	,1	,078697	,0201012722	,0	,33821354	,00020003	,4	,030000000	,0	,41.00	,01	,012722	,00020003	,0	,000200030786970201012722000020003	,20220201	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,030	,0356	,01	,01	,u62ctbi1xgs4m	,1	,1	
s49ocej2731ut	,03	,00010003	,672450117501	,0000	,0	,01	,1	,420968	,0201012722	,0	,38181591	,00010003	,4	,030000000	,0	,69.00	,01	,012722	,00010003	,0	,000100034209680201012722000010003	,20220201	,00010003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,011	,2206	,01	,06	,szq072vb15mht	,1	,1	
9ct6wyxp1k3eg	,03	,00010000	,499505729843	,0000	,0	,01	,1	,673479	,0201013002	,0	,84052577	,00010000	,4	,030000000	,0	,125.00	,01	,013002	,00010000	,0	,000100006734790201013002000010000	,20220201	,00010000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,032	,3320	,01	,01	,ra0zt9j351l4h	,1	,1	
bkpw0sjeyx9fu	,03	,00030000	,877885221723	,0000	,0	,01	,1	,814788	,0201013050	,0	,02784010	,00030000	,4	,030000000	,0	,399.00	,01	,013050	,00030000	,0	,000300008147880201013050000030000	,20220201	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,132	,1606	,01	,01	,2i6c9g4z0eu31	,1	,1	
7csnap4kyru3q	,03	,00030003	,192798318125	,0000	,0	,01	,1	,766391	,0201013118	,0	,85515862	,00030003	,4	,030000000	,0	,330.00	,01	,013118	,00030003	,0	,000300037663910201013118000030003	,20220201	,00030003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,030	,7907	,01	,01	,34unkhizf29o7	,1	,1	
0a7ji849vcgkh	,03	,00010003	,971361582579	,0000	,0	,01	,1	,019326	,0201013619	,0	,59409938	,00010003	,4	,030000000	,0	,283.00	,01	,013619	,00010003	,0	,000100030193260201013619000010003	,20220201	,00010003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,100	,5043	,01	,01	,x253kj98wn0lp	,1	,1	
8x0vyrz4p9bo6	,03	,00020002	,057759197956	,0000	,0	,01	,1	,545992	,0201013947	,0	,06001428	,00020002	,4	,030000000	,0	,573.00	,01	,013947	,00020002	,0	,000200025459920201013947000020002	,20220201	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,040	,6806	,01	,02	,u3fxgi29o0nbt	,1	,1	
ne56ukgro2l4j	,03	,00010001	,073519096256	,0000	,0	,01	,1	,800177	,0201014052	,0	,54861965	,00010001	,4	,030000000	,0	,150.00	,01	,014052	,00010001	,0	,000100018001770201014052000010001	,20220201	,00010001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,020	,4450	,01	,03	,8x0vyrz4p9bo6	,1	,1	
h73682b50gyma	,03	,00020002	,545061074419	,0000	,0	,01	,1	,785384	,0201014337	,0	,08273875	,00020002	,4	,030000000	,0	,22.00	,01	,014337	,00020002	,0	,000200027853840201014337000020002	,20220201	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,072	,3062	,01	,01	,p2wonl96e47rj	,1	,1	
x253kj98wn0lp	,03	,00010003	,648171200181	,0000	,0	,01	,1	,501571	,0201014413	,0	,84079784	,00010003	,4	,030000000	,0	,496.00	,01	,014413	,00010003	,0	,000100035015710201014413000010003	,20220201	,00010003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,132	,4594	,01	,01	,k2y90rpvjn1dt	,1	,1	
x253kj98wn0lp	,03	,00010003	,129655103151	,0000	,0	,01	,1	,281244	,0201014810	,0	,30253927	,00010003	,4	,030000000	,0	,442.00	,01	,014810	,00010003	,0	,000100032812440201014810000010003	,20220201	,00010003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,120	,0100	,01	,01	,mrsbn4qixp07o	,1	,1	
ziawjtcovl41d	,03	,00030002	,504450172251	,0000	,0	,01	,1	,589261	,0201014947	,0	,03725755	,00030002	,4	,030000000	,0	,509.00	,01	,014947	,00030002	,0	,000300025892610201014947000030002	,20220201	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,131	,2957	,01	,01	,rga042w5kpdn7	,1	,1	
lyov4tnwj3qdk	,03	,00020000	,758615669825	,0000	,0	,01	,1	,790472	,0201015131	,0	,10572789	,00020000	,4	,030000000	,0	,20.00	,01	,015131	,00020000	,0	,000200007904720201015131000020000	,20220201	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,000	,0597	,01	,02	,rt0by19jqa84p	,1	,1	
h576mxkaln0i4	,03	,00030001	,484257637025	,0000	,0	,01	,1	,691779	,0201015630	,0	,33013740	,00030001	,4	,030000000	,0	,465.00	,01	,015630	,00030001	,0	,000300016917790201015630000030001	,20220201	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,011	,3025	,01	,01	,c4pfe57jmy0zi	,1	,1	
ziawjtcovl41d	,03	,00030002	,438811336520	,0000	,0	,01	,1	,642872	,0201015835	,0	,57883925	,00030002	,4	,030000000	,0	,204.00	,01	,015835	,00030002	,0	,000300026428720201015835000030002	,20220201	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,072	,9940	,01	,01	,f9a1j7her4g2c	,1	,1	
6p9wtozh1cvxy	,03	,00030000	,504724616236	,0000	,0	,01	,1	,939818	,0201020131	,0	,18276715	,00030000	,4	,030000000	,0	,560.00	,01	,020131	,00030000	,0	,000300009398180201020131000030000	,20220201	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,111	,0880	,01	,06	,xhvelm91tpzcs	,1	,1	
e91nit5kxcyrp	,03	,00030000	,605741099709	,0000	,0	,01	,1	,654248	,0201020234	,0	,87421867	,00030000	,4	,030000000	,0	,352.00	,01	,020234	,00030000	,0	,000300006542480201020234000030000	,20220201	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,140	,9190	,01	,03	,cnep3avd4k1z5	,1	,1	
14quypgwtv9mf	,03	,00010001	,879105692347	,0000	,0	,01	,1	,604544	,0201020251	,0	,03233997	,00010001	,4	,030000000	,0	,275.00	,01	,020251	,00010001	,0	,000100016045440201020251000010001	,20220201	,00010001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,110	,4533	,01	,01	,hy8b4qg0p6mei	,1	,1	
2d4tsb5w7h9o8	,03	,00020000	,231138326733	,0000	,0	,01	,1	,140555	,0201021201	,0	,63540028	,00020000	,4	,030000000	,0	,323.00	,01	,021201	,00020000	,0	,000200001405550201021201000020000	,20220201	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,101	,3233	,01	,01	,hm0xze6lqfj7s	,1	,1	
905hw1if7taoq	,03	,00010002	,253729784586	,0000	,0	,01	,1	,946132	,0201021252	,0	,15953015	,00010002	,4	,030000000	,0	,598.00	,01	,021252	,00010002	,0	,000100029461320201021252000010002	,20220201	,00010002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,142	,3628	,01	,02	,3xgs8ki5r1d7w	,1	,1	
8x0vyrz4p9bo6	,03	,00020002	,427587668180	,0000	,0	,01	,1	,095781	,0201021350	,0	,60352886	,00020002	,4	,030000000	,0	,308.00	,01	,021350	,00020002	,0	,000200020957810201021350000020002	,20220201	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,151	,7664	,01	,02	,u62ctbi1xgs4m	,1	,1	
8x0vyrz4p9bo6	,03	,00020002	,480438743951	,0000	,0	,01	,1	,518744	,0201021747	,0	,79978361	,00020002	,4	,030000000	,0	,545.00	,01	,021747	,00020002	,0	,000200025187440201021747000020002	,20220201	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,151	,9319	,01	,02	,45d7xbrhem16z	,1	,1	
z7pactndw8bjh	,03	,00020003	,741284670585	,0000	,0	,01	,1	,266214	,0201022240	,0	,78845961	,00020003	,4	,030000000	,0	,459.00	,01	,022240	,00020003	,0	,000200032662140201022240000020003	,20220201	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,021	,8230	,01	,01	,ybqxt1fhe73n0	,1	,1	
5tonzd1g92bfk	,03	,00030000	,650223701446	,0000	,0	,01	,1	,397523	,0201022651	,0	,39553716	,00030000	,4	,030000000	,0	,220.00	,01	,022651	,00030000	,0	,000300003975230201022651000030000	,20220201	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,141	,2549	,01	,00	,vqfh3r9kymlo8	,1	,1	
u62ctbi1xgs4m	,03	,00020001	,936529018633	,0000	,0	,01	,1	,809980	,0201022951	,0	,96662123	,00020001	,4	,030000000	,0	,339.00	,01	,022951	,00020001	,0	,000200018099800201022951000020001	,20220201	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,020	,8894	,01	,01	,s40xdjtpwi5lu	,1	,1	
x7ycfniksmwv0	,03	,00020002	,769459608900	,0000	,0	,01	,1	,118671	,0201023106	,0	,05922001	,00020002	,4	,030000000	,0	,154.00	,01	,023106	,00020002	,0	,000200021186710201023106000020002	,20220201	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,122	,1694	,01	,01	,2d4tsb5w7h9o8	,1	,1	
s40xdjtpwi5lu	,03	,00020003	,405091673165	,0000	,0	,01	,1	,946139	,0201023110	,0	,12940700	,00020003	,4	,030000000	,0	,235.00	,01	,023110	,00020003	,0	,000200039461390201023110000020003	,20220201	,00020003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,121	,4090	,01	,01	,45d7xbrhem16z	,1	,1	
0j2ck7v8fge1q	,03	,00030002	,636090473974	,0000	,0	,01	,1	,313902	,0201023118	,0	,27011004	,00030002	,4	,030000000	,0	,423.00	,01	,023118	,00030002	,0	,000300023139020201023118000030002	,20220201	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,121	,5883	,01	,01	,qcku27x8tharj	,1	,1	
odln7y862q09t	,03	,00020000	,839859440133	,0000	,0	,01	,1	,459151	,0201023451	,0	,53740648	,00020000	,4	,030000000	,0	,52.00	,01	,023451	,00020000	,0	,000200004591510201023451000020000	,20220201	,00020000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,002	,3446	,01	,01	,17gp90afwnube	,1	,1	
u3fxgi29o0nbt	,03	,00010000	,067838622407	,0000	,0	,01	,1	,240461	,0201023649	,0	,36506527	,00010000	,4	,030000000	,0	,404.00	,01	,023649	,00010000	,0	,000100002404610201023649000010000	,20220201	,00010000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,021	,5050	,01	,01	,hq86ukxib5fp0	,1	,1	
xhvelm91tpzcs	,03	,00020003	,974541280753	,0000	,0	,01	,1	,545313	,0201024221	,0	,83627139	,00020003	,4	,030000000	,0	,473.00	,01	,024221	,00020003	,0	,000200035453130201024221000020003	,20220201	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,030	,9303	,01	,01	,6p9wtozh1cvxy	,1	,1	
3av2dhrk1p69g	,03	,00020000	,283728827935	,0000	,0	,01	,1	,380844	,0201024242	,0	,63216676	,00020000	,4	,030000000	,0	,397.00	,01	,024242	,00020000	,0	,000200003808440201024242000020000	,20220201	,00020000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,070	,2854	,01	,01	,rga042w5kpdn7	,1	,1	
o5fzbcgav7l9s	,03	,00030001	,150684231094	,0000	,0	,01	,1	,082202	,0201025136	,0	,02561742	,00030001	,4	,030000000	,0	,70.00	,01	,025136	,00030001	,0	,000300010822020201025136000030001	,20220201	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,001	,2672	,01	,01	,s9urv4fjehm0y	,1	,1	
ziawjtcovl41d	,03	,00030002	,923462524034	,0000	,0	,01	,1	,106924	,0201025322	,0	,96721231	,00030002	,4	,030000000	,0	,396.00	,01	,025322	,00030002	,0	,000300021069240201025322000030002	,20220201	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,010	,7056	,01	,01	,rga042w5kpdn7	,1	,1	
ziawjtcovl41d	,03	,00030002	,159925633820	,0000	,0	,01	,1	,292396	,0201025500	,0	,43703579	,00030002	,4	,030000000	,0	,219.00	,01	,025500	,00030002	,0	,000300022923960201025500000030002	,20220201	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,061	,4247	,01	,01	,aiczf6kdogbqu	,1	,1	
lyov4tnwj3qdk	,03	,00020000	,355532755151	,0000	,0	,01	,1	,453764	,0201025531	,0	,08622156	,00020000	,4	,030000000	,0	,215.00	,01	,025531	,00020000	,0	,000200004537640201025531000020000	,20220201	,00020000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,042	,8993	,01	,02	,ktoim6cre3hxd	,1	,1	
s49ocej2731ut	,03	,00010003	,298350110404	,0000	,0	,01	,1	,046537	,0201025716	,0	,59686587	,00010003	,4	,030000000	,0	,501.00	,01	,025716	,00010003	,0	,000100030465370201025716000010003	,20220201	,00010003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,021	,5909	,01	,06	,0ybzt3xao8rsu	,1	,1	
w8kdo0xf6utir	,03	,00020002	,640875723807	,0000	,0	,01	,1	,615867	,0201025734	,0	,66789608	,00020002	,4	,030000000	,0	,599.00	,01	,025734	,00020002	,0	,000200026158670201025734000020002	,20220201	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,011	,7448	,01	,01	,u2lx1n9hdyfg5	,1	,1	
vqfh3r9kymlo8	,03	,00030001	,695882080673	,0000	,0	,01	,1	,265517	,0201030152	,0	,09408558	,00030001	,4	,030000000	,0	,579.00	,01	,030152	,00030001	,0	,000300012655170201030152000030001	,20220201	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,130	,1010	,01	,01	,in0zmyqch2gjk	,1	,1	
naxb8i96ktwqu	,03	,00030001	,339387378622	,0000	,0	,01	,1	,101599	,0201030320	,0	,10267582	,00030001	,4	,030000000	,0	,153.00	,01	,030320	,00030001	,0	,000300011015990201030320000030001	,20220201	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,031	,5049	,01	,01	,bkpw0sjeyx9fu	,1	,1	
0arnty73mbjpe	,03	,00020003	,652511026611	,0000	,0	,01	,1	,908822	,0201031003	,0	,36673324	,00020003	,4	,030000000	,0	,100.00	,01	,031003	,00020003	,0	,000200039088220201031003000020003	,20220201	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,132	,2330	,01	,01	,x253kj98wn0lp	,1	,1	
0j2ck7v8fge1q	,03	,00030002	,319695531985	,0000	,0	,01	,1	,079994	,0201031156	,0	,04932015	,00030002	,4	,030000000	,0	,474.00	,01	,031156	,00030002	,0	,000300020799940201031156000030002	,20220201	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,121	,4916	,01	,01	,a8c31zylhtn52	,1	,1	
xsi5ve2zry7aw	,03	,00020003	,834443507568	,0000	,0	,01	,1	,723838	,0201031331	,0	,17499533	,00020003	,4	,030000000	,0	,384.00	,01	,031331	,00020003	,0	,000200037238380201031331000020003	,20220201	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,021	,7317	,01	,01	,3xgs8ki5r1d7w	,1	,1	
k4yslnc7o59gr	,03	,00020000	,276822186136	,0000	,0	,01	,1	,512289	,0201031719	,0	,09190103	,00020000	,4	,030000000	,0	,579.00	,01	,031719	,00020000	,0	,000200005122890201031719000020000	,20220201	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,000	,2736	,01	,01	,aiczf6kdogbqu	,1	,1	
ziawjtcovl41d	,03	,00030002	,124932605230	,0000	,0	,01	,1	,549766	,0201032021	,0	,06540605	,00030002	,4	,030000000	,0	,262.00	,01	,032021	,00030002	,0	,000300025497660201032021000030002	,20220201	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,062	,4623	,01	,01	,905hw1if7taoq	,1	,1	
2d4tsb5w7h9o8	,03	,00020000	,779494153764	,0000	,0	,01	,1	,026226	,0201032047	,0	,64946144	,00020000	,4	,030000000	,0	,556.00	,01	,032047	,00020000	,0	,000200000262260201032047000020000	,20220201	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,070	,4510	,01	,01	,x7ycfniksmwv0	,1	,1	
s40xdjtpwi5lu	,03	,00020003	,331173198835	,0000	,0	,01	,1	,708708	,0201032145	,0	,22264470	,00020003	,4	,030000000	,0	,526.00	,01	,032145	,00020003	,0	,000200037087080201032145000020003	,20220201	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,011	,9844	,01	,01	,npjvb041gmwui	,1	,1	
z7pactndw8bjh	,03	,00020003	,675059226147	,0000	,0	,01	,1	,188677	,0201032157	,0	,93187165	,00020003	,4	,030000000	,0	,81.00	,01	,032157	,00020003	,0	,000200031886770201032157000020003	,20220201	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,032	,9848	,01	,01	,npjvb041gmwui	,1	,1	
s49ocej2731ut	,03	,00010003	,777012587764	,0000	,0	,01	,1	,636596	,0201032354	,0	,50442208	,00010003	,4	,030000000	,0	,369.00	,01	,032354	,00010003	,0	,000100036365960201032354000010003	,20220201	,00010003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,020	,9632	,01	,06	,cn85isp3bjf4z	,1	,1	
