
T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
47uokc8snvlxz	,03	,00030003	,031321078370	,0000	,0	,01	,1	,243351	,1001021750	,0	,60045523	,00030003	,4	,030000000	,0	,296.00	,01	,021750	,00030003	,0	,000300032433511001021750000030003	,20221001	,00030003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,031	,8064	,01	,01	,4rmgf3hdv9szi	,1	,1	
7ey5jz61si2ch	,03	,00030003	,961515893777	,0000	,0	,01	,1	,136849	,1001024416	,0	,50409780	,00030003	,4	,030000000	,0	,542.00	,01	,024416	,00030003	,0	,000300031368491001024416000030003	,20221001	,00030003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,061	,9329	,01	,01	,u265ds1h7r8ig	,1	,1	
btui0lwzekqa5	,01	,00030000	,628721403661	,0000	,0	,01	,1	,916637	,1001030613	,0	,67855205	,00030000	,4	,010000000	,0	,651.47	,01	,030613	,00030000	,0	,000300009166371001030613000030000	,20221001	,00030000	,959704537935684	,01	,00	,01	,00000000	,7011	,19244251	,flb四星(低)	,062	,3678	,01	,01	,x3du2iazfg6wv	,1	,1	
21o0qcnwv4sig	,03	,00030001	,477947747671	,0000	,0	,01	,1	,054549	,1001031533	,0	,86114607	,00030001	,4	,030000000	,0	,36.00	,01	,031533	,00030001	,0	,000300010545491001031533000030001	,20221001	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,001	,3316	,01	,06	,okf869bsupd52	,1	,1	
67lhvxtg89aok	,03	,00030002	,435510940623	,0000	,0	,01	,1	,129239	,1001031853	,0	,28134515	,00030002	,4	,030000000	,0	,190.00	,01	,031853	,00030002	,0	,000300021292391001031853000030002	,20221001	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,151	,3595	,01	,01	,pxr5v4a3edzku	,1	,1	
ejhwdt5sy29mi	,03	,00020000	,455065925054	,0000	,0	,01	,1	,030936	,1001032204	,0	,63790987	,00020000	,4	,030000000	,0	,299.00	,01	,032204	,00020000	,0	,000200000309361001032204000020000	,20221001	,00020000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,021	,7373	,01	,01	,okf869bsupd52	,1	,1	
nv2gez0ilhtrk	,03	,00030002	,315481522836	,0000	,0	,01	,1	,798755	,1001034316	,0	,95622270	,00030002	,4	,030000000	,0	,536.00	,01	,034316	,00030002	,0	,000300027987551001034316000030002	,20221001	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,122	,0806	,01	,01	,okf869bsupd52	,1	,1	
8abwo6j9sehpy	,03	,00030001	,877562717856	,0000	,0	,01	,1	,564914	,1001040251	,0	,18148354	,00030001	,4	,030000000	,0	,316.00	,01	,040251	,00030001	,0	,000300015649141001040251000030001	,20221001	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,041	,1137	,01	,01	,q6l3hum5kzjyc	,1	,1	
8abwo6j9sehpy	,03	,00030001	,867118321094	,0000	,0	,01	,1	,835941	,1001041543	,0	,59103463	,00030001	,4	,030000000	,0	,426.00	,01	,041543	,00030001	,0	,000300018359411001041543000030001	,20221001	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,042	,7064	,01	,01	,v0814xfyqesrp	,1	,1	
qrs5umzbi91cy	,03	,00030001	,343123813496	,0000	,0	,01	,1	,477522	,1001041854	,0	,91257017	,00030001	,4	,030000000	,0	,163.00	,01	,041854	,00030001	,0	,000300014775221001041854000030001	,20221001	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,010	,7912	,01	,05	,4rmgf3hdv9szi	,1	,1	
54ndoa1g8yrjp	,03	,00030003	,365187367495	,0000	,0	,01	,1	,774681	,1001042013	,0	,13271861	,00030003	,4	,030000000	,0	,442.00	,01	,042013	,00030003	,0	,000300037746811001042013000030003	,20221001	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,061	,6914	,01	,01	,d16pjxmech430	,1	,1	
bhgsjmklw1oyn	,03	,00030002	,826698310982	,0000	,0	,01	,1	,224756	,1001044114	,0	,82451794	,00030002	,4	,030000000	,0	,199.00	,01	,044114	,00030002	,0	,000300022247561001044114000030002	,20221001	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,021	,1857	,01	,01	,30evwyb8frp9l	,1	,1	
kgwxr0cmvqupz	,03	,00020000	,710575141471	,0000	,0	,01	,1	,804134	,1001045125	,0	,70069495	,00020000	,4	,030000000	,0	,389.00	,01	,045125	,00020000	,0	,000200008041341001045125000020000	,20221001	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,150	,5061	,01	,03	,sypqa09gkerb8	,1	,1	
67lhvxtg89aok	,03	,00030002	,705352229977	,0000	,0	,01	,1	,261966	,1001045313	,0	,07768421	,00030002	,4	,030000000	,0	,236.00	,01	,045313	,00030002	,0	,000300022619661001045313000030002	,20221001	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,062	,5568	,01	,01	,kgwxr0cmvqupz	,1	,1	
wyvp5cdqoz64l	,03	,00020001	,421021911465	,0000	,0	,01	,1	,636285	,1001060217	,0	,64554848	,00020001	,4	,030000000	,0	,489.00	,01	,060217	,00020001	,0	,000200016362851001060217000020001	,20221001	,00020001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,152	,2308	,01	,01	,ajul5gxrhwtfd	,1	,1	
8abwo6j9sehpy	,03	,00030001	,762897073114	,0000	,0	,01	,1	,420357	,1001061035	,0	,61391850	,00030001	,4	,030000000	,0	,129.00	,01	,061035	,00030001	,0	,000300014203571001061035000030001	,20221001	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,021	,0714	,01	,01	,xj9r0dtuy2zwi	,1	,1	
8abwo6j9sehpy	,03	,00030001	,152342103407	,0000	,0	,01	,1	,838789	,1001061441	,0	,87083508	,00030001	,4	,030000000	,0	,338.00	,01	,061441	,00030001	,0	,000300018387891001061441000030001	,20221001	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,042	,9206	,01	,01	,7ey5jz61si2ch	,1	,1	
67lhvxtg89aok	,03	,00030002	,429955630835	,0000	,0	,01	,1	,828202	,1001061643	,0	,43308179	,00030002	,4	,030000000	,0	,115.00	,01	,061643	,00030002	,0	,000300028282021001061643000030002	,20221001	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,100	,6391	,01	,01	,k430lw2qprufx	,1	,1	
v0814xfyqesrp	,03	,00030002	,983327113963	,0000	,0	,01	,1	,668117	,1001061725	,0	,58824244	,00030002	,4	,030000000	,0	,219.00	,01	,061725	,00030002	,0	,000300026681171001061725000030002	,20221001	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,001	,6883	,01	,01	,ra2kofxj9gden	,1	,1	
qrs5umzbi91cy	,03	,00030001	,409034992612	,0000	,0	,01	,1	,033428	,1001061747	,0	,13838043	,00030001	,4	,030000000	,0	,253.00	,01	,061747	,00030001	,0	,000300010334281001061747000030001	,20221001	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,012	,0383	,01	,05	,dwkjn8g4s7rmo	,1	,1	
8abwo6j9sehpy	,03	,00030001	,713885453446	,0000	,0	,01	,1	,991832	,1001062152	,0	,44775811	,00030001	,4	,030000000	,0	,125.00	,01	,062152	,00030001	,0	,000300019918321001062152000030001	,20221001	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,050	,8095	,01	,01	,jilsmyagbvozu	,1	,1	
67lhvxtg89aok	,03	,00030002	,686823987471	,0000	,0	,01	,1	,933494	,1001063414	,0	,37649153	,00030002	,4	,030000000	,0	,45.00	,01	,063414	,00030002	,0	,000300029334941001063414000030002	,20221001	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,050	,1263	,01	,01	,65l0zcjx4shog	,1	,1	
67lhvxtg89aok	,03	,00030002	,354227226308	,0000	,0	,01	,1	,738753	,1001064356	,0	,32943833	,00030002	,4	,030000000	,0	,540.00	,01	,064356	,00030002	,0	,000300027387531001064356000030002	,20221001	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,001	,0813	,01	,01	,kpx1hzscagiw6	,1	,1	
kgwxr0cmvqupz	,03	,00020000	,288010991006	,0000	,0	,01	,1	,094759	,1001064447	,0	,25544709	,00020000	,4	,030000000	,0	,235.00	,01	,064447	,00020000	,0	,000200000947591001064447000020000	,20221001	,00020000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,022	,6762	,01	,03	,65l0zcjx4shog	,1	,1	
8abwo6j9sehpy	,03	,00030001	,868146695596	,0000	,0	,01	,1	,091833	,1001065136	,0	,36443841	,00030001	,4	,030000000	,0	,409.00	,01	,065136	,00030001	,0	,000300010918331001065136000030001	,20221001	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,101	,1033	,01	,01	,u265ds1h7r8ig	,1	,1	
7ey5jz61si2ch	,03	,00030003	,030660584303	,0000	,0	,01	,1	,166439	,1001065142	,0	,54132051	,00030003	,4	,030000000	,0	,518.00	,01	,065142	,00030003	,0	,000300031664391001065142000030003	,20221001	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,100	,3089	,01	,01	,8nkd0bf3xaeqm	,1	,1	
qt9f3x0doayzc	,01	,00030002	,801916962640	,0000	,0	,01	,1	,328410	,1001071305	,0	,21876229	,00030002	,4	,010000000	,0	,4.55	,01	,071305	,00030002	,0	,000300023284101001071305000030002	,20221001	,00030002	,372685941525070	,01	,00	,01	,00000000	,5814	,74720189	,ucm小吃店、摊贩(低)	,101	,7579	,01	,01	,n8klw6bcq2p79	,1	,1	
sypqa09gkerb8	,03	,00020001	,595431773999	,0000	,0	,01	,1	,873858	,1001072126	,0	,96950532	,00020001	,4	,030000000	,0	,422.00	,01	,072126	,00020001	,0	,000200018738581001072126000020001	,20221001	,00020001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,011	,6048	,01	,01	,khj4tz3slypwg	,1	,1	
3cy7x2rkg18t6	,01	,00010001	,315524440432	,0000	,0	,01	,1	,536527	,1001073349	,0	,31887107	,00010001	,4	,010000000	,0	,3.65	,01	,073349	,00010001	,0	,000100015365271001073349000010001	,20221001	,00010001	,428418005666329	,01	,00	,01	,00000000	,5814	,27028355	,dbm小吃店、摊贩(低)	,062	,0154	,01	,01	,4n92fyb3pezoi	,1	,1	
okf869bsupd52	,03	,00020001	,240405964030	,0000	,0	,01	,1	,906566	,1001073703	,0	,69537215	,00020001	,4	,030000000	,0	,454.00	,01	,073703	,00020001	,0	,000200019065661001073703000020001	,20221001	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,040	,4220	,01	,05	,ajul5gxrhwtfd	,1	,1	
qrs5umzbi91cy	,03	,00030001	,303964523028	,0000	,0	,01	,1	,971719	,1001073733	,0	,85506275	,00030001	,4	,030000000	,0	,119.00	,01	,073733	,00030001	,0	,000300019717191001073733000030001	,20221001	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,132	,1368	,01	,05	,54ndoa1g8yrjp	,1	,1	
30evwyb8frp9l	,01	,00020001	,463027707173	,0000	,0	,01	,1	,964876	,1001075945	,0	,46661661	,00020001	,4	,010000000	,0	,1.87	,01	,075945	,00020001	,0	,000200019648761001075945000020001	,20221001	,00020001	,428418005666329	,01	,00	,01	,00000000	,5814	,27028355	,dbm小吃店、摊贩(低)	,072	,5171	,01	,05	,4n92fyb3pezoi	,1	,1	
67lhvxtg89aok	,03	,00030002	,096971083136	,0000	,0	,01	,1	,278663	,1001080123	,0	,08128923	,00030002	,4	,030000000	,0	,395.00	,01	,080123	,00030002	,0	,000300022786631001080123000030002	,20221001	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,060	,3670	,01	,01	,7svib2z3j1toh	,1	,1	
pxr5v4a3edzku	,03	,00020002	,178237192210	,0000	,0	,01	,1	,001705	,1001080722	,0	,09556778	,00020002	,4	,030000000	,0	,97.00	,01	,080722	,00020002	,0	,000200020017051001080722000020002	,20221001	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,011	,5974	,01	,01	,67lhvxtg89aok	,1	,1	
6n32gjlh8be0y	,03	,00020003	,046924387751	,0000	,0	,01	,1	,631098	,1001081844	,0	,30658446	,00020003	,4	,030000000	,0	,343.00	,01	,081844	,00020003	,0	,000200036310981001081844000020003	,20221001	,00020003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,132	,2512	,01	,01	,67lhvxtg89aok	,1	,1	
67lhvxtg89aok	,03	,00030002	,799685749950	,0000	,0	,01	,1	,156164	,1001083558	,0	,95066307	,00030002	,4	,030000000	,0	,566.00	,01	,083558	,00030002	,0	,000300021561641001083558000030002	,20221001	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,110	,3491	,01	,01	,sypqa09gkerb8	,1	,1	
qrs5umzbi91cy	,03	,00030001	,541701848533	,0000	,0	,01	,1	,015922	,1001084410	,0	,14712166	,00030001	,4	,030000000	,0	,126.00	,01	,084410	,00030001	,0	,000300010159221001084410000030001	,20221001	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,120	,5277	,01	,05	,xj9r0dtuy2zwi	,1	,1	
67lhvxtg89aok	,03	,00030002	,938058546916	,0000	,0	,01	,1	,332471	,1001084643	,0	,83529538	,00030002	,4	,030000000	,0	,236.00	,01	,084643	,00030002	,0	,000300023324711001084643000030002	,20221001	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,031	,5810	,01	,01	,tol21iwd98v4c	,1	,1	
1c28rb67lgynt	,01	,00020000	,744846536801	,0000	,0	,01	,1	,332085	,1001084907	,0	,77347952	,00020000	,4	,010000000	,0	,756.06	,01	,084907	,00020000	,0	,000200003320851001084907000020000	,20221001	,00020000	,959704537935684	,02	,00	,01	,00000000	,7011	,19244251	,flb四星(低)	,050	,8104	,01	,01	,x3du2iazfg6wv	,1	,1	
30evwyb8frp9l	,03	,00020001	,170817047068	,0000	,0	,01	,1	,422814	,1001085443	,0	,20000553	,00020001	,4	,030000000	,0	,474.00	,01	,085443	,00020001	,0	,000200014228141001085443000020001	,20221001	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,061	,6268	,01	,05	,lycm18pv6f4x5	,1	,1	
45opr9602hcgu	,03	,00030000	,636561118261	,0000	,0	,01	,1	,192602	,1001085841	,0	,75817534	,00030000	,4	,030000000	,0	,37.00	,01	,085841	,00030000	,0	,000300001926021001085841000030000	,20221001	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,020	,4532	,01	,01	,xj9r0dtuy2zwi	,1	,1	
svnfdj4orqgwp	,01	,00020001	,414670091772	,0000	,0	,01	,1	,548005	,1001090640	,0	,16432574	,00020001	,4	,010000000	,0	,20.89	,01	,090640	,00020001	,0	,000200015480051001090640000020001	,20221001	,00020001	,538637926547458	,01	,00	,01	,00000000	,5814	,34615173	,kae快餐盒饭(低)	,040	,2657	,01	,01	,pluab0qds4mze	,1	,1	
pxr5v4a3edzku	,03	,00020002	,250380939638	,0000	,0	,01	,1	,818242	,1001093140	,0	,35010483	,00020002	,4	,030000000	,0	,153.00	,01	,093140	,00020002	,0	,000200028182421001093140000020002	,20221001	,00020002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,022	,9381	,01	,01	,65l0zcjx4shog	,1	,1	
lycm18pv6f4x5	,03	,00010001	,511770443323	,0000	,0	,01	,1	,648556	,1001093919	,0	,04021634	,00010001	,4	,030000000	,0	,577.00	,01	,093919	,00010001	,0	,000100016485561001093919000010001	,20221001	,00010001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,021	,6589	,01	,01	,kpx1hzscagiw6	,1	,1	
47uokc8snvlxz	,03	,00030003	,404951070543	,0000	,0	,01	,1	,121330	,1001095243	,0	,84592433	,00030003	,4	,030000000	,0	,329.00	,01	,095243	,00030003	,0	,000300031213301001095243000030003	,20221001	,00030003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,050	,0867	,01	,01	,dts17uj5ekzrm	,1	,1	
8abwo6j9sehpy	,03	,00030001	,209675796545	,0000	,0	,01	,1	,171711	,1001095847	,0	,29011986	,00030001	,4	,030000000	,0	,104.00	,01	,095847	,00030001	,0	,000300011717111001095847000030001	,20221001	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,050	,9107	,01	,01	,0b3m8ek69czva	,1	,1	
enqi52m3posdh	,01	,00010003	,870170311225	,0000	,0	,01	,1	,647962	,1001100111	,0	,01935551	,00010003	,4	,010000000	,0	,5.57	,01	,100111	,00010003	,0	,000100036479621001100111000010003	,20221001	,00010003	,428418005666329	,01	,00	,01	,00000000	,5814	,27028355	,dbm小吃店、摊贩(低)	,140	,7630	,01	,01	,4n92fyb3pezoi	,1	,1	
ne306lbyjf7ga	,01	,00030003	,432781342838	,0000	,0	,01	,1	,667180	,1001100332	,0	,11220517	,00030003	,4	,010000000	,0	,217.89	,01	,100332	,00030003	,0	,000300036671801001100332000030003	,20221001	,00030003	,705044550449126	,01	,00	,01	,00000000	,5812	,58595672	,hkx自助(低)	,050	,4068	,01	,01	,5skzdrx8tow4e	,1	,1	
u1c5ls2bzj4tm	,01	,00020001	,382411542504	,0000	,0	,01	,1	,037283	,1001100615	,0	,36836547	,00020001	,4	,010000000	,0	,35.11	,01	,100615	,00020001	,0	,000200010372831001100615000020001	,20221001	,00020001	,987624997260257	,01	,00	,01	,00000000	,8099	,15122580	,hvu社区卫生服务中心(低)	,011	,2387	,01	,01	,yfi6x9dlq2uzn	,1	,1	
svnfdj4orqgwp	,01	,00020001	,986587071235	,0000	,0	,01	,1	,324745	,1001101244	,0	,19101224	,00020001	,4	,010000000	,0	,11.49	,01	,101244	,00020001	,0	,000200013247451001101244000020001	,20221001	,00020001	,538637926547458	,01	,00	,01	,00000000	,5814	,34615173	,kae快餐盒饭(低)	,050	,2839	,01	,01	,pluab0qds4mze	,1	,1	
k430lw2qprufx	,01	,00030000	,173247864503	,0000	,0	,01	,1	,060637	,1001101513	,0	,92176835	,00030000	,4	,010000000	,0	,10.76	,01	,101513	,00030000	,0	,000300000606371001101513000030000	,20221001	,00030000	,538637926547458	,02	,00	,01	,00000000	,5814	,34615173	,kae快餐盒饭(低)	,070	,6877	,01	,01	,pluab0qds4mze	,1	,1	
szb52y9pnokl4	,01	,00030001	,619364096631	,0000	,0	,01	,1	,304642	,1001102210	,0	,16486189	,00030001	,4	,010000000	,0	,17.11	,01	,102210	,00030001	,0	,000300013046421001102210000030001	,20221001	,00030001	,538637926547458	,02	,00	,01	,00000000	,5814	,34615173	,kae快餐盒饭(低)	,152	,3494	,01	,01	,pluab0qds4mze	,1	,1	
30evwyb8frp9l	,03	,00020001	,875863569678	,0000	,0	,01	,1	,733483	,1001103223	,0	,03416080	,00020001	,4	,030000000	,0	,352.00	,01	,103223	,00020001	,0	,000200017334831001103223000020001	,20221001	,00020001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,052	,3702	,01	,05	,enqi52m3posdh	,1	,1	
ajul5gxrhwtfd	,03	,00030001	,330605042908	,0000	,0	,01	,1	,567706	,1001103321	,0	,76742109	,00030001	,4	,030000000	,0	,38.00	,01	,103321	,00030001	,0	,000300015677061001103321000030001	,20221001	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,060	,9792	,01	,04	,xfmartwyzqosb	,1	,1	
8yno9hxcq745m	,01	,00010001	,121604114268	,0000	,0	,01	,1	,834605	,1001103542	,0	,15384053	,00010001	,4	,010000000	,0	,3.34	,01	,103542	,00010001	,0	,000100018346051001103542000010001	,20221001	,00010001	,428418005666329	,01	,00	,01	,00000000	,5814	,27028355	,dbm小吃店、摊贩(低)	,150	,4737	,01	,01	,4n92fyb3pezoi	,1	,1	
47uokc8snvlxz	,03	,00030003	,368312433670	,0000	,0	,01	,1	,432234	,1001103731	,0	,93355557	,00030003	,4	,030000000	,0	,292.00	,01	,103731	,00030003	,0	,000300034322341001103731000030003	,20221001	,00030003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,040	,1386	,01	,01	,qrs5umzbi91cy	,1	,1	
a4ekdcr31jvi8	,01	,00010003	,973203652506	,0000	,0	,01	,1	,211670	,1001104041	,0	,72957278	,00010003	,4	,010000000	,0	,1.84	,01	,104041	,00010003	,0	,000100032116701001104041000010003	,20221001	,00010003	,428418005666329	,02	,00	,01	,00000000	,5814	,27028355	,dbm小吃店、摊贩(低)	,140	,8568	,01	,01	,4n92fyb3pezoi	,1	,1	
1dzq6polr780x	,01	,00020003	,944620943277	,0000	,0	,01	,1	,204333	,1001104519	,0	,82557084	,00020003	,4	,010000000	,0	,12.60	,01	,104519	,00020003	,0	,000200032043331001104519000020003	,20221001	,00020003	,538637926547458	,01	,00	,01	,00000000	,5814	,34615173	,kae快餐盒饭(低)	,042	,2510	,01	,03	,pluab0qds4mze	,1	,1	
qrs5umzbi91cy	,03	,00030001	,424528823847	,0000	,0	,01	,1	,382124	,1001104634	,0	,67801788	,00030001	,4	,030000000	,0	,501.00	,01	,104634	,00030001	,0	,000300013821241001104634000030001	,20221001	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,032	,6936	,01	,05	,q8li247tgamwk	,1	,1	
67lhvxtg89aok	,03	,00030002	,424383186534	,0000	,0	,01	,1	,036187	,1001105334	,0	,21542418	,00030002	,4	,030000000	,0	,96.00	,01	,105334	,00030002	,0	,000300020361871001105334000030002	,20221001	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,070	,9139	,01	,01	,tol21iwd98v4c	,1	,1	
qy5pcnxg64lt3	,01	,00010000	,499812336766	,0000	,0	,01	,1	,021560	,1001105808	,0	,18966552	,00010000	,4	,010000000	,0	,78.67	,01	,105808	,00010000	,0	,000100000215601001105808000010000	,20221001	,00010000	,705044550449126	,01	,00	,01	,00000000	,5812	,58595672	,hkx自助(低)	,010	,4457	,01	,01	,5skzdrx8tow4e	,1	,1	
