
F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45
00051061617113983293007	,0qfd2ipn43ezg	,00030002	,00030002	,763802614130	,916978	,00	,03	,03	,143.00	,143.00	,20221001	,183917	,20221001	,132	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221001	,1001183917	,01	,0	,00000000	,07540600	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,143.00	,001	,143.00	,21.36	,82908446	,164028467211	,2902810986	,8137566553433423	,0	,143.00	,001	
00025795927110417727743	,0qfd2ipn43ezg	,00020002	,00020002	,595746983805	,053301	,00	,03	,07	,161.00	,161.00	,20221001	,095855	,20221001	,150	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221001	,1001095855	,01	,0	,00000000	,69169735	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,161.00	,001	,161.00	,24.04	,25773036	,199884815178	,7816312813	,6073126783590478	,0	,161.00	,001	
00028228378406622316350	,6znxvk1u9cehj	,00020002	,00020002	,282606237263	,177353	,00	,03	,03	,2150.00	,2150.00	,20221001	,143857	,20221001	,071	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221001	,1001143857	,01	,0	,00000000	,54426807	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,2150.00	,001	,2150.00	,321.10	,82069874	,756131902944	,8919193440	,5085065054465062	,0	,2150.00	,001	
00074972341865534248537	,6znxvk1u9cehj	,00030002	,00030002	,869018423374	,473164	,00	,03	,07	,1904.00	,1904.00	,20221001	,160743	,20221001	,021	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221001	,1001160743	,02	,0	,00000000	,68662845	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,1904.00	,001	,1904.00	,284.36	,31087009	,726056023543	,3421328228	,2096009556169393	,0	,1904.00	,001	
00021619755254700400853	,6znxvk1u9cehj	,00030001	,00030001	,610382908081	,501586	,00	,03	,03	,1611.00	,1611.00	,20221001	,135610	,20221001	,040	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20221001	,1001135610	,01	,0	,00000000	,44267780	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,1611.00	,001	,1611.00	,240.60	,63028680	,363904567677	,4983046042	,2016188250067253	,0	,1611.00	,001	
00028741004402886081613	,6znxvk1u9cehj	,00030001	,00030001	,219188294699	,051003	,00	,03	,01	,2428.00	,2428.00	,20221001	,140733	,20221001	,140	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20221001	,1001140733	,01	,0	,00000000	,90276900	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,2428.00	,001	,2428.00	,362.62	,48011661	,059678442523	,5972426794	,7440673618399923	,0	,2428.00	,001	
00018285964282795266650	,6znxvk1u9cehj	,00030001	,00030001	,498919603334	,104376	,00	,03	,01	,2099.00	,2099.00	,20221001	,155946	,20221001	,051	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20221001	,1001155946	,01	,0	,00000000	,98972412	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,2099.00	,001	,2099.00	,313.48	,19845086	,643328331463	,4918468473	,0682087655652476	,0	,2099.00	,001	
00071968427767297664710	,6znxvk1u9cehj	,00010002	,00010002	,923815635158	,338691	,00	,03	,03	,2681.00	,2681.00	,20221001	,190430	,20221001	,062	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221001	,1001190430	,01	,0	,00000000	,17370145	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,2681.00	,001	,2681.00	,400.40	,30678846	,477661789828	,2762337935	,5109865774842300	,0	,2681.00	,001	
00025101766045192373197	,6znxvk1u9cehj	,00010001	,00010001	,001760083723	,222718	,00	,03	,03	,843.00	,843.00	,20221001	,203105	,20221001	,001	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20221001	,1001203105	,01	,0	,00000000	,59011864	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,843.00	,001	,843.00	,125.90	,55264273	,441703293718	,2945090536	,1276541538744701	,0	,843.00	,001	
00098711252074457947691	,6znxvk1u9cehj	,00030000	,00030000	,181388796121	,792142	,00	,03	,03	,1227.00	,1227.00	,20221001	,094950	,20221001	,062	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20221001	,1001094950	,02	,0	,00000000	,88754626	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,1227.00	,001	,1227.00	,183.25	,41314765	,700699254635	,6487477660	,0099601618457383	,0	,1227.00	,001	
00030935747151536284348	,6znxvk1u9cehj	,00010000	,00010000	,619382376941	,590462	,00	,03	,01	,1273.00	,1273.00	,20221001	,152612	,20221001	,131	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20221001	,1001152612	,01	,0	,00000000	,72296339	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,1273.00	,001	,1273.00	,190.12	,11465139	,240266264115	,4826131904	,5877654779501115	,0	,1273.00	,001	
00077282119746249743625	,3t1zmpnlkyje4	,00020002	,00020002	,013801147868	,366267	,00	,03	,03	,85.00	,85.00	,20221001	,122435	,20221001	,130	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221001	,1001122435	,01	,0	,00000000	,02320702	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,85.00	,001	,85.00	,12.69	,86333240	,312231016071	,9166388553	,2917761251862090	,0	,85.00	,001	
00031988926398360355855	,3t1zmpnlkyje4	,00010000	,00010000	,477184530158	,425268	,00	,03	,07	,109.00	,109.00	,20221001	,112539	,20221001	,030	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20221001	,1001112539	,01	,0	,00000000	,72058961	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,109.00	,001	,109.00	,16.28	,20107991	,576062804312	,4121877257	,9924950642275097	,0	,109.00	,001	
00029971929089646733947	,3t1zmpnlkyje4	,00030003	,00030003	,968884862427	,038596	,00	,03	,03	,149.00	,149.00	,20221001	,175240	,20221001	,030	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20221001	,1001175240	,01	,0	,00000000	,87172933	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,149.00	,001	,149.00	,22.25	,45415893	,134525756400	,6426199249	,4323233939527778	,0	,149.00	,001	
00014257021345190784980	,3t1zmpnlkyje4	,00010003	,00010003	,500738643939	,726715	,00	,03	,07	,67.00	,67.00	,20221001	,200030	,20221001	,110	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20221001	,1001200030	,01	,0	,00000000	,00905742	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,67.00	,001	,67.00	,10.01	,39711655	,903382698834	,3190574608	,7873870444945679	,0	,67.00	,001	
00012328021916299853742	,3t1zmpnlkyje4	,00010003	,00010003	,418239436975	,453398	,00	,03	,01	,122.00	,122.00	,20221001	,114750	,20221001	,011	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20221001	,1001114750	,01	,0	,00000000	,47405270	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,122.00	,001	,122.00	,18.22	,38409113	,264725164143	,3138822043	,5477423427754386	,0	,122.00	,001	
00044040531402175007960	,3t1zmpnlkyje4	,00030002	,00030002	,612927788090	,924710	,00	,03	,03	,74.00	,74.00	,20221001	,152401	,20221001	,100	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221001	,1001152401	,01	,0	,00000000	,03477084	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,74.00	,001	,74.00	,11.05	,32637744	,581807784823	,7903999154	,5857527579189926	,0	,74.00	,001	
00012676808063746810754	,3t1zmpnlkyje4	,00020000	,00020000	,437190259149	,967817	,00	,03	,01	,102.00	,102.00	,20221001	,092051	,20221001	,010	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20221001	,1001092051	,01	,0	,00000000	,93493954	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,102.00	,001	,102.00	,15.23	,65391579	,649600857458	,6271263166	,5228197604136409	,0	,102.00	,001	
00027596137375894417441	,3t1zmpnlkyje4	,00030000	,00030000	,684806933794	,290926	,00	,03	,07	,102.00	,102.00	,20221001	,100201	,20221001	,020	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20221001	,1001100201	,01	,0	,00000000	,95548384	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,102.00	,001	,102.00	,15.23	,47605920	,863754289937	,0926405880	,1788555300687786	,0	,102.00	,001	
00029991750905574746301	,3t1zmpnlkyje4	,00010003	,00010003	,813869700223	,480900	,00	,03	,03	,101.00	,101.00	,20221001	,152226	,20221001	,131	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20221001	,1001152226	,01	,0	,00000000	,77199490	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,101.00	,001	,101.00	,15.08	,54877676	,758984435913	,6122061847	,0668399088229639	,0	,101.00	,001	
00006681837222895118576	,3t1zmpnlkyje4	,00030001	,00030001	,297141690707	,391562	,00	,03	,03	,121.00	,121.00	,20221001	,141548	,20221001	,001	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20221001	,1001141548	,01	,0	,00000000	,55438084	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,121.00	,001	,121.00	,18.07	,39830492	,284655859453	,7305188243	,0337657528817395	,0	,121.00	,001	
00044651333148717500452	,xjv7ht5kn0qfr	,00010003	,00010003	,785105182021	,880445	,00	,03	,03	,724.00	,724.00	,20221001	,141926	,20221001	,030	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20221001	,1001141926	,01	,0	,00000000	,61599765	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,724.00	,001	,724.00	,108.13	,77189594	,153293003979	,2116355882	,2495633425126353	,0	,724.00	,001	
00097301629146825137895	,xjv7ht5kn0qfr	,00030003	,00030003	,993756637184	,614681	,00	,03	,07	,2297.00	,2297.00	,20221001	,161824	,20221001	,060	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20221001	,1001161824	,01	,0	,00000000	,35232156	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,2297.00	,001	,2297.00	,343.05	,69719042	,329875591251	,9023181570	,7290514950521670	,0	,2297.00	,001	
00094233259937789769033	,xjv7ht5kn0qfr	,00020001	,00020001	,735448604206	,828121	,00	,03	,07	,2186.00	,2186.00	,20221001	,094638	,20221001	,070	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20221001	,1001094638	,01	,0	,00000000	,58326693	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,2186.00	,001	,2186.00	,326.47	,06101143	,886589077501	,0606511691	,0359153176702685	,0	,2186.00	,001	
00005327968726635678215	,xjv7ht5kn0qfr	,00010003	,00010003	,004378149053	,203059	,00	,03	,07	,2350.00	,2350.00	,20221001	,192604	,20221001	,020	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20221001	,1001192604	,01	,0	,00000000	,23995959	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,2350.00	,001	,2350.00	,350.97	,77150253	,323502650002	,1487734109	,1804175998517622	,0	,2350.00	,001	
00061193160391710905433	,xjv7ht5kn0qfr	,00030001	,00030001	,813787241533	,548983	,00	,03	,07	,2701.00	,2701.00	,20221001	,135331	,20221001	,032	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20221001	,1001135331	,01	,0	,00000000	,53326633	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,2701.00	,001	,2701.00	,403.39	,58401329	,697626739896	,5189213344	,3603666023978235	,0	,2701.00	,001	
00059777304009512341460	,xjv7ht5kn0qfr	,00020002	,00020002	,448622552943	,816062	,00	,03	,07	,1643.00	,1643.00	,20221001	,085855	,20221001	,022	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221001	,1001085855	,01	,0	,00000000	,02022345	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,1643.00	,001	,1643.00	,245.38	,35906714	,918328657025	,0500518455	,2816061773829301	,0	,1643.00	,001	
00081471795220237889092	,xjv7ht5kn0qfr	,00010000	,00010000	,218232914241	,898141	,00	,03	,01	,1330.00	,1330.00	,20221001	,182451	,20221001	,071	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20221001	,1001182451	,02	,0	,00000000	,87926445	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,1330.00	,001	,1330.00	,198.63	,64349328	,010856455961	,2036278018	,8691187812824527	,0	,1330.00	,001	
00079543619360702621650	,g912mpjvnhycz	,00010001	,00010001	,201532062325	,443250	,00	,03	,01	,1723.00	,1723.00	,20221002	,093759	,20221002	,022	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20221002	,1002093759	,01	,0	,00000000	,19923677	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,1723.00	,001	,1723.00	,257.33	,41371355	,920274662858	,6252346432	,4182231284730777	,0	,1723.00	,001	
00058303577280739702071	,g912mpjvnhycz	,00020002	,00020002	,538440583965	,368720	,00	,03	,03	,1469.00	,1469.00	,20221002	,011319	,20221002	,102	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221002	,1002011319	,01	,0	,00000000	,78564957	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,1469.00	,001	,1469.00	,219.39	,40891178	,936264060660	,2219026917	,2271841469357186	,0	,1469.00	,001	
00064505995086277728261	,g912mpjvnhycz	,00010003	,00010003	,607285004508	,693112	,00	,03	,07	,2918.00	,2918.00	,20221002	,192255	,20221002	,111	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20221002	,1002192255	,01	,0	,00000000	,28889128	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,2918.00	,001	,2918.00	,435.80	,41640853	,159303495919	,1491512052	,1164977250180647	,0	,2918.00	,001	
00025725868381758995132	,g912mpjvnhycz	,00010000	,00010000	,181023268580	,278653	,00	,03	,07	,3715.00	,3715.00	,20221002	,012031	,20221002	,112	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20221002	,1002012031	,01	,0	,00000000	,38376963	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,3715.00	,001	,3715.00	,554.83	,78598920	,312348026390	,7758719885	,4207629693235470	,0	,3715.00	,001	
00002581941986326550606	,g912mpjvnhycz	,00030001	,00030001	,266698270981	,568402	,00	,03	,01	,2524.00	,2524.00	,20221002	,023403	,20221002	,021	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20221002	,1002023403	,01	,0	,00000000	,29451594	,2024-11-15 16:16:48	,2024-11-15 16:16:48	,0	,001	,2524.00	,001	,2524.00	,376.95	,72738628	,220827386783	,2980620749	,8146945489256022	,0	,2524.00	,001	
00080044315349730724413	,g912mpjvnhycz	,00030000	,00030000	,914272604502	,565685	,00	,03	,01	,1235.00	,1235.00	,20221002	,074447	,20221002	,121	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20221002	,1002074447	,01	,0	,00000000	,30055987	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,1235.00	,001	,1235.00	,184.44	,47279168	,457545861015	,1760685433	,1543957857733400	,0	,1235.00	,001	
00094182164202788275668	,g912mpjvnhycz	,00030003	,00030003	,280924602166	,278556	,00	,03	,07	,2313.00	,2313.00	,20221002	,221103	,20221002	,122	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20221002	,1002221103	,01	,0	,00000000	,98556206	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,2313.00	,001	,2313.00	,345.44	,77019058	,988800918799	,1032196748	,3090021293046904	,0	,2313.00	,001	
00045807622607033261227	,g912mpjvnhycz	,00020002	,00020002	,679441526856	,168694	,00	,03	,07	,1727.00	,1727.00	,20221002	,142736	,20221002	,132	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221002	,1002142736	,01	,0	,00000000	,05400392	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,1727.00	,001	,1727.00	,257.92	,59847732	,349528368536	,1442186874	,2769050082791907	,0	,1727.00	,001	
00042063204180714294801	,20go6pt7s5ju9	,00020002	,00020002	,530880540153	,913082	,00	,03	,01	,399.00	,399.00	,20221002	,120736	,20221002	,012	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221002	,1002120736	,01	,0	,00000000	,67392544	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,399.00	,001	,399.00	,59.59	,70561280	,768785880152	,6885774980	,0194295600327989	,0	,399.00	,001	
00029192412789690207786	,20go6pt7s5ju9	,00020002	,00020002	,265508972408	,671355	,00	,03	,01	,424.00	,424.00	,20221002	,102207	,20221002	,152	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221002	,1002102207	,01	,0	,00000000	,71160691	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,424.00	,001	,424.00	,63.32	,72957003	,882623578191	,9710361531	,8536115149373154	,0	,424.00	,001	
00026846892508573699261	,20go6pt7s5ju9	,00020002	,00020002	,454203791484	,464971	,00	,03	,01	,290.00	,290.00	,20221002	,100955	,20221002	,000	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221002	,1002100955	,01	,0	,00000000	,77705890	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,290.00	,001	,290.00	,43.31	,23420103	,680533676410	,1178083599	,2657149958463492	,0	,290.00	,001	
00098325162125503629542	,20go6pt7s5ju9	,00020002	,00020002	,063893770469	,996384	,00	,03	,01	,280.00	,280.00	,20221002	,090236	,20221002	,131	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221002	,1002090236	,01	,0	,00000000	,84517876	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,280.00	,001	,280.00	,41.82	,27630529	,961591297877	,7395282552	,0707050993743165	,0	,280.00	,001	
00044445687163175733137	,cnsytg49ao6ke	,00030001	,00030001	,410714298530	,284128	,00	,03	,03	,1141.00	,1141.00	,20221002	,092952	,20221002	,072	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20221002	,1002092952	,01	,0	,00000000	,49719450	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,1141.00	,001	,1141.00	,170.41	,61564682	,884612135422	,3386603612	,3085144078661616	,0	,1141.00	,001	
00013569956456705159242	,cnsytg49ao6ke	,00010001	,00010001	,835547701023	,116177	,00	,03	,01	,878.00	,878.00	,20221002	,085454	,20221002	,042	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20221002	,1002085454	,01	,0	,00000000	,63575837	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,878.00	,001	,878.00	,131.13	,19098280	,959425142934	,9656147637	,9123096688989675	,0	,878.00	,001	
00068523395158643469692	,cnsytg49ao6ke	,00010002	,00010002	,461825984158	,223096	,00	,03	,01	,2948.00	,2948.00	,20221002	,120526	,20221002	,152	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221002	,1002120526	,01	,0	,00000000	,26017205	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,2948.00	,001	,2948.00	,440.28	,61644696	,223329098349	,1403874928	,4250718383430665	,0	,2948.00	,001	
00047586341183406620836	,lw03z2boik1n6	,00030003	,00030003	,189994988256	,978893	,00	,03	,07	,2029.00	,2029.00	,20221002	,101222	,20221002	,040	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20221002	,1002101222	,02	,0	,00000000	,19518790	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,2029.00	,001	,2029.00	,303.03	,71759432	,144209874863	,8970929769	,6225336781413412	,0	,2029.00	,001	
00071397066466104168224	,lw03z2boik1n6	,00020003	,00020003	,142812093864	,295054	,00	,03	,07	,1511.00	,1511.00	,20221002	,180524	,20221002	,040	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20221002	,1002180524	,02	,0	,00000000	,16635484	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,1511.00	,001	,1511.00	,225.66	,06207058	,505461548969	,1039341423	,5816793556219127	,0	,1511.00	,001	
00094651279664159544580	,lw03z2boik1n6	,00030000	,00030000	,675281336391	,221265	,00	,03	,03	,625.00	,625.00	,20221002	,190732	,20221002	,071	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20221002	,1002190732	,01	,0	,00000000	,85356344	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,625.00	,001	,625.00	,93.34	,69711571	,199838956925	,8262378812	,9895353691176559	,0	,625.00	,001	
00034567616571717275069	,lw03z2boik1n6	,00030003	,00030003	,068336462520	,364786	,00	,03	,03	,1488.00	,1488.00	,20221002	,165839	,20221002	,101	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20221002	,1002165839	,01	,0	,00000000	,94966758	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,1488.00	,001	,1488.00	,222.23	,46517422	,919243839850	,1999607666	,1933124738377899	,0	,1488.00	,001	
00035087076419404496400	,c0jrq9f7n12g6	,00020002	,00020002	,245517986282	,311962	,00	,03	,07	,88.00	,88.00	,20221002	,102426	,20221002	,030	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20221002	,1002102426	,01	,0	,00000000	,02295563	,2024-11-15 16:16:49	,2024-11-15 16:16:49	,0	,001	,88.00	,001	,88.00	,13.14	,37966164	,586479769458	,9003706567	,3966690141716542	,0	,88.00	,001	
