
S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29
694282007242383	,00020002	,tmj	,tmj	,8062	,0000000000	,20160601	,001	,0	,0	,0	,0	,9900060002	,0	,0001	,1	,07	,2cinya3lrso5k	,31823712	,685380853307011972	,0621325658	,683531535954302	,W54D2SZGG6V4C4TB2FZPKE2U6XXV9IVO1RO5RASAN38LWYEEY7QIQ5PWXHL9IYUB	,5607319780	,759585114993	,3709015690	,6210606895	,52054161	,1	
694282007242383	,0000000000	,tmj	,tmj	,8062	,0000000000	,20160601	,001	,0	,0	,0	,0	,9900060002	,0	,0001	,1	,07	,2cinya3lrso5k	,31823712	,685380853307011972	,0621325658	,683531535954302	,W54D2SZGG6V4C4TB2FZPKE2U6XXV9IVO1RO5RASAN38LWYEEY7QIQ5PWXHL9IYUB	,5607319780	,759585114993	,3709015690	,6210606895	,52054161	,1	
264706661419021	,00020001	,jfh	,jfh	,5511	,0000000000	,20180710	,001	,0	,0	,0	,0	,9900010003	,1	,0001	,1	,07	,iwf76sj3ht5xz	,15961974	,856762865573713453	,9893840044	,821655949830569	,K7HDIQ8RVLBZPXQTEJ346BZUI2STC72HRXQGF5HWI9AWJB31M2CE8UM1KLVJ89FG	,7817074518	,318854766019	,5927254972	,5874359981	,85424924	,1	
702312983339262	,00010003	,erg	,erg	,5719	,0000000000	,20201006	,001	,0	,0	,0	,1	,9900040003	,0	,0001	,1	,07	,kr7fug6z15b8x	,52149206	,932294104190396348	,6660134116	,952750641956521	,KEKPZF2FXC3H68NI5VBA86M5XJVRL192ORKVEGY4ABSILUS7QTOWC15XJUM67PPD	,8007359089	,089413357331	,0655207357	,3574139040	,75444723	,1	
702312983339262	,0000000000	,erg	,erg	,5719	,0000000000	,20201006	,001	,0	,0	,0	,1	,9900040003	,0	,0001	,1	,07	,kr7fug6z15b8x	,52149206	,932294104190396348	,6660134116	,952750641956521	,KEKPZF2FXC3H68NI5VBA86M5XJVRL192ORKVEGY4ABSILUS7QTOWC15XJUM67PPD	,8007359089	,089413357331	,0655207357	,3574139040	,75444723	,1	
702312983339262	,0000000000	,erg	,erg	,5719	,0000000000	,20201006	,001	,0	,0	,0	,1	,9900040003	,0	,0001	,1	,07	,kr7fug6z15b8x	,52149206	,932294104190396348	,6660134116	,952750641956521	,KEKPZF2FXC3H68NI5VBA86M5XJVRL192ORKVEGY4ABSILUS7QTOWC15XJUM67PPD	,8007359089	,089413357331	,0655207357	,3574139040	,75444723	,1	
843000600839333	,00020001	,sok	,sok	,5812	,0000000000	,20200622	,001	,0	,0	,0	,0	,9900010003	,0	,0001	,1	,07	,ct3kdsbv48zgw	,28128198	,423483268502225439	,8884746447	,314318277365727	,4ZGF74QQ7SEK92D8AJAPIUFCBNJLSUNI1TH9CYBDYTAMHM5X36WPCGQ2RDLVFHNJ	,7199615934	,838932700807	,8804537260	,0903191851	,10802721	,1	
843000600839333	,0000000000	,sok	,sok	,5812	,0000000000	,20200622	,001	,0	,0	,0	,0	,9900010003	,0	,0001	,1	,07	,ct3kdsbv48zgw	,28128198	,423483268502225439	,8884746447	,314318277365727	,4ZGF74QQ7SEK92D8AJAPIUFCBNJLSUNI1TH9CYBDYTAMHM5X36WPCGQ2RDLVFHNJ	,7199615934	,838932700807	,8804537260	,0903191851	,10802721	,1	
843000600839333	,0000000000	,sok	,sok	,5812	,0000000000	,20200622	,001	,0	,0	,0	,0	,9900010003	,0	,0001	,1	,07	,ct3kdsbv48zgw	,28128198	,423483268502225439	,8884746447	,314318277365727	,4ZGF74QQ7SEK92D8AJAPIUFCBNJLSUNI1TH9CYBDYTAMHM5X36WPCGQ2RDLVFHNJ	,7199615934	,838932700807	,8804537260	,0903191851	,10802721	,1	
841518552273934	,00020001	,msz	,msz	,7011	,0000000000	,20170628	,001	,0	,0	,0	,0	,9900050002	,1	,0001	,1	,07	,i3tzyn85qwrjp	,85700959	,025463222568457463	,7674167162	,168820869022617	,K18KTVZY41HS6DFNEFJCYONSG22MS8XR7EQIEK197UW8DFM4ORYU95GB2WPALUZ3	,1236206769	,660204643093	,2573644349	,8122499109	,97477066	,1	
841518552273934	,0000000000	,msz	,msz	,7011	,0000000000	,20170628	,001	,0	,0	,0	,0	,9900050002	,1	,0001	,1	,07	,i3tzyn85qwrjp	,85700959	,025463222568457463	,7674167162	,168820869022617	,K18KTVZY41HS6DFNEFJCYONSG22MS8XR7EQIEK197UW8DFM4ORYU95GB2WPALUZ3	,1236206769	,660204643093	,2573644349	,8122499109	,97477066	,1	
841518552273934	,0000000000	,msz	,msz	,7011	,0000000000	,20170628	,001	,0	,0	,0	,0	,9900050002	,1	,0001	,1	,07	,i3tzyn85qwrjp	,85700959	,025463222568457463	,7674167162	,168820869022617	,K18KTVZY41HS6DFNEFJCYONSG22MS8XR7EQIEK197UW8DFM4ORYU95GB2WPALUZ3	,1236206769	,660204643093	,2573644349	,8122499109	,97477066	,1	
687139121207311	,00010001	,nbe	,nbe	,5651	,0000000000	,20210115	,001	,0	,0	,0	,1	,9900020003	,0	,0001	,1	,07	,5sylmujdo3hgf	,76493230	,440419195894215678	,2330428892	,554988709554140	,B83R9U6A31EIJ629BNFCTDRUG5TIA7OPMLWFS9K8HHQXXZN2GAZMDW3YJLPZ47PO	,0668357408	,389723771290	,4228575622	,3535282244	,20213626	,1	
705143195094690	,00030001	,zgu	,zgu	,7011	,0000000000	,20150310	,001	,0	,0	,0	,0	,9900040003	,1	,0001	,1	,07	,bcimt4j2ahzd7	,49463210	,168431522148835283	,9928694559	,060433474109024	,2MP3J76FVB2F2W9UHV3TRPU8NNKKL67DST4BAE8AZPWCQFHZYSXRUQHMZEBR3YKD	,2496361943	,033243789150	,1797738067	,6329489321	,49688848	,1	
670176406044788	,00030001	,tyu	,tyu	,5812	,0000000000	,20190624	,001	,0	,0	,0	,1	,9900020002	,0	,0001	,1	,07	,vqawmhf7p0gsc	,58495450	,098866914226837371	,2291507199	,348999630352184	,SXPCR1NBI4QWGUGPEOHJ9PS3Q6Z5KGAZ8DOKIDW2AIRJMA4OVVY5EL6T3N1WT7XK	,7212211336	,223360363238	,6002044615	,5635201491	,87706124	,1	
670176406044788	,0000000000	,tyu	,tyu	,5812	,0000000000	,20190624	,001	,0	,0	,0	,1	,9900020002	,0	,0001	,1	,07	,vqawmhf7p0gsc	,58495450	,098866914226837371	,2291507199	,348999630352184	,SXPCR1NBI4QWGUGPEOHJ9PS3Q6Z5KGAZ8DOKIDW2AIRJMA4OVVY5EL6T3N1WT7XK	,7212211336	,223360363238	,6002044615	,5635201491	,87706124	,1	
670176406044788	,0000000000	,tyu	,tyu	,5812	,0000000000	,20190624	,001	,0	,0	,0	,1	,9900020002	,0	,0001	,1	,07	,vqawmhf7p0gsc	,58495450	,098866914226837371	,2291507199	,348999630352184	,SXPCR1NBI4QWGUGPEOHJ9PS3Q6Z5KGAZ8DOKIDW2AIRJMA4OVVY5EL6T3N1WT7XK	,7212211336	,223360363238	,6002044615	,5635201491	,87706124	,1	
292720752771414	,00030000	,zue	,zue	,7933	,0000000000	,20170111	,001	,0	,0	,0	,1	,9900020001	,1	,0001	,1	,07	,e8jrmbs5l2g0k	,37579767	,104011448924017678	,0174208526	,375489140045411	,KDE37FZJJNOXEBHBLC84VVJI5WRX9CUIS8B64FPH22MTAA5LQZTQY5MKH1W8MSYU	,4071277923	,988107829646	,1672897160	,2626336769	,04091006	,1	
292720752771414	,0000000000	,zue	,zue	,7933	,0000000000	,20170111	,001	,0	,0	,0	,1	,9900020001	,1	,0001	,1	,07	,e8jrmbs5l2g0k	,37579767	,104011448924017678	,0174208526	,375489140045411	,KDE37FZJJNOXEBHBLC84VVJI5WRX9CUIS8B64FPH22MTAA5LQZTQY5MKH1W8MSYU	,4071277923	,988107829646	,1672897160	,2626336769	,04091006	,1	
292720752771414	,0000000000	,zue	,zue	,7933	,0000000000	,20170111	,001	,0	,0	,0	,1	,9900020001	,1	,0001	,1	,07	,e8jrmbs5l2g0k	,37579767	,104011448924017678	,0174208526	,375489140045411	,KDE37FZJJNOXEBHBLC84VVJI5WRX9CUIS8B64FPH22MTAA5LQZTQY5MKH1W8MSYU	,4071277923	,988107829646	,1672897160	,2626336769	,04091006	,1	
255977102280838	,00020003	,uoi	,uoi	,5811	,0000000000	,20180919	,001	,0	,0	,0	,0	,9900060001	,1	,0001	,1	,07	,og6079latm1ne	,69297903	,669534997412045609	,2851901741	,642884646781359	,EBEQH9FYRV1GJX3CGY4TUN49CU3VB1P5WDKWLO8EOPN7T2L3W87DXG65M9DNYVRO	,4383772610	,936795964571	,1332472548	,7514829141	,82004755	,1	
255977102280838	,0000000000	,uoi	,uoi	,5811	,0000000000	,20180919	,001	,0	,0	,0	,0	,9900060001	,1	,0001	,1	,07	,og6079latm1ne	,69297903	,669534997412045609	,2851901741	,642884646781359	,EBEQH9FYRV1GJX3CGY4TUN49CU3VB1P5WDKWLO8EOPN7T2L3W87DXG65M9DNYVRO	,4383772610	,936795964571	,1332472548	,7514829141	,82004755	,1	
255977102280838	,0000000000	,uoi	,uoi	,5811	,0000000000	,20180919	,001	,0	,0	,0	,0	,9900060001	,1	,0001	,1	,07	,og6079latm1ne	,69297903	,669534997412045609	,2851901741	,642884646781359	,EBEQH9FYRV1GJX3CGY4TUN49CU3VB1P5WDKWLO8EOPN7T2L3W87DXG65M9DNYVRO	,4383772610	,936795964571	,1332472548	,7514829141	,82004755	,1	
048120857207083	,00020002	,gqs	,gqs	,5511	,0000000000	,20170723	,001	,0	,0	,0	,1	,9900020003	,1	,0001	,1	,07	,a8x7djyl1ez29	,15146661	,476002072694671008	,9282123534	,512228151740874	,4D5ZQRB7MRH4FR939KG8KFEW3MYD2V6X4BCQPJ5ZNXGAIN8YI7TC26EHWJO3ADL1	,9560563173	,471760205100	,0263117806	,9696316126	,61919019	,1	
174174022550063	,00020002	,jrw	,jrw	,7011	,0000000000	,20200127	,001	,0	,0	,0	,1	,9900010003	,0	,0001	,1	,07	,y8bpr9v4kazn2	,26837067	,424815410697470648	,2110229079	,495793137321162	,L3A8X6Q54LZ692N997UABMET2SK321JWIQZFM4BDOYNHPIDCQ88VXKJX6NYI3DE5	,5232335929	,738648063410	,8351046598	,0879346678	,43025297	,1	
174174022550063	,0000000000	,jrw	,jrw	,7011	,0000000000	,20200127	,001	,0	,0	,0	,1	,9900010003	,0	,0001	,1	,07	,y8bpr9v4kazn2	,26837067	,424815410697470648	,2110229079	,495793137321162	,L3A8X6Q54LZ692N997UABMET2SK321JWIQZFM4BDOYNHPIDCQ88VXKJX6NYI3DE5	,5232335929	,738648063410	,8351046598	,0879346678	,43025297	,1	
174174022550063	,0000000000	,jrw	,jrw	,7011	,0000000000	,20200127	,001	,0	,0	,0	,1	,9900010003	,0	,0001	,1	,07	,y8bpr9v4kazn2	,26837067	,424815410697470648	,2110229079	,495793137321162	,L3A8X6Q54LZ692N997UABMET2SK321JWIQZFM4BDOYNHPIDCQ88VXKJX6NYI3DE5	,5232335929	,738648063410	,8351046598	,0879346678	,43025297	,1	
889290164644793	,00030003	,zey	,zey	,5812	,0000000000	,20180329	,001	,0	,0	,0	,0	,9900020002	,0	,0001	,1	,07	,xbrs9ki4d62ne	,69264068	,245308991451607429	,4223234817	,893109073079576	,WHNG6ERB3FU8OQ3VEYS77C85FL3TWO7ACU9IMKTOKPXJI9H14NVAKXZWLF1DNJDA	,4302957372	,310273685006	,0376269205	,7185314503	,04406472	,1	
889290164644793	,0000000000	,zey	,zey	,5812	,0000000000	,20180329	,001	,0	,0	,0	,0	,9900020002	,0	,0001	,1	,07	,xbrs9ki4d62ne	,69264068	,245308991451607429	,4223234817	,893109073079576	,WHNG6ERB3FU8OQ3VEYS77C85FL3TWO7ACU9IMKTOKPXJI9H14NVAKXZWLF1DNJDA	,4302957372	,310273685006	,0376269205	,7185314503	,04406472	,1	
889290164644793	,0000000000	,zey	,zey	,5812	,0000000000	,20180329	,001	,0	,0	,0	,0	,9900020002	,0	,0001	,1	,07	,xbrs9ki4d62ne	,69264068	,245308991451607429	,4223234817	,893109073079576	,WHNG6ERB3FU8OQ3VEYS77C85FL3TWO7ACU9IMKTOKPXJI9H14NVAKXZWLF1DNJDA	,4302957372	,310273685006	,0376269205	,7185314503	,04406472	,1	
575453620976097	,00030002	,lne	,lne	,5621	,0000000000	,20171023	,001	,0	,0	,0	,1	,9900050002	,1	,0001	,1	,07	,u8wzi1xlkjh93	,89978606	,191591077183723743	,9150905046	,953523601089338	,N72ZT7KLTRQXGKUH9FMS38R37MIJDLDNPYW48JS66V9YHBA3FN8MYVC59JWV4PIP	,7272560840	,237000269174	,6966583650	,4177602759	,25015293	,1	
540084867034181	,00010001	,jws	,jws	,5814	,0000000000	,20150821	,001	,0	,0	,0	,0	,9900050002	,1	,0001	,1	,07	,uqw2r5kzlc3dt	,72340626	,417648099232511178	,6670374154	,638652220455934	,GJ9TX5G8H7DFKBNYP7O7TCDREA4UJGXEBTIK3S1Y2QNVPL88HZRWL1BSUV5W3ILK	,2926871481	,007802067424	,4904795609	,1860639496	,41909684	,1	
540084867034181	,0000000000	,jws	,jws	,5814	,0000000000	,20150821	,001	,0	,0	,0	,0	,9900050002	,1	,0001	,1	,07	,uqw2r5kzlc3dt	,72340626	,417648099232511178	,6670374154	,638652220455934	,GJ9TX5G8H7DFKBNYP7O7TCDREA4UJGXEBTIK3S1Y2QNVPL88HZRWL1BSUV5W3ILK	,2926871481	,007802067424	,4904795609	,1860639496	,41909684	,1	
540084867034181	,0000000000	,jws	,jws	,5814	,0000000000	,20150821	,001	,0	,0	,0	,0	,9900050002	,1	,0001	,1	,07	,uqw2r5kzlc3dt	,72340626	,417648099232511178	,6670374154	,638652220455934	,GJ9TX5G8H7DFKBNYP7O7TCDREA4UJGXEBTIK3S1Y2QNVPL88HZRWL1BSUV5W3ILK	,2926871481	,007802067424	,4904795609	,1860639496	,41909684	,1	
961937099652295	,00030003	,ehn	,ehn	,5812	,0000000000	,20151021	,001	,0	,0	,0	,1	,9900010002	,0	,0001	,1	,07	,lxyuq90hom7d6	,40974353	,292740676185876576	,7607507963	,743678968649620	,UOUBM4ZFHRK8RWW1ENFKLH4Y8IJXZDH3BJ9AT4VLOCNQ5Y931WJN821I6AO2TQSS	,1024786511	,664965758480	,1475367696	,9153119211	,58280088	,1	
961937099652295	,0000000000	,ehn	,ehn	,5812	,0000000000	,20151021	,001	,0	,0	,0	,1	,9900010002	,0	,0001	,1	,07	,lxyuq90hom7d6	,40974353	,292740676185876576	,7607507963	,743678968649620	,UOUBM4ZFHRK8RWW1ENFKLH4Y8IJXZDH3BJ9AT4VLOCNQ5Y931WJN821I6AO2TQSS	,1024786511	,664965758480	,1475367696	,9153119211	,58280088	,1	
961937099652295	,0000000000	,ehn	,ehn	,5812	,0000000000	,20151021	,001	,0	,0	,0	,1	,9900010002	,0	,0001	,1	,07	,lxyuq90hom7d6	,40974353	,292740676185876576	,7607507963	,743678968649620	,UOUBM4ZFHRK8RWW1ENFKLH4Y8IJXZDH3BJ9AT4VLOCNQ5Y931WJN821I6AO2TQSS	,1024786511	,664965758480	,1475367696	,9153119211	,58280088	,1	
291674027501773	,00030000	,dkq	,dkq	,5814	,0000000000	,20151118	,001	,0	,0	,0	,1	,9900030002	,0	,0001	,1	,07	,pcxe5nzuowdas	,26441188	,060161954387422267	,4424236798	,104733336188328	,W2WZ5GK3DYOBEFS7RBA5DGO13M2BK2QCE7FYWJLL9HV4ZRQYCXK3STU8PJA9UIPN	,4840426863	,736089265154	,2182269163	,1060421017	,10507955	,1	
291674027501773	,0000000000	,dkq	,dkq	,5814	,0000000000	,20151118	,001	,0	,0	,0	,1	,9900030002	,0	,0001	,1	,07	,pcxe5nzuowdas	,26441188	,060161954387422267	,4424236798	,104733336188328	,W2WZ5GK3DYOBEFS7RBA5DGO13M2BK2QCE7FYWJLL9HV4ZRQYCXK3STU8PJA9UIPN	,4840426863	,736089265154	,2182269163	,1060421017	,10507955	,1	
291674027501773	,0000000000	,dkq	,dkq	,5814	,0000000000	,20151118	,001	,0	,0	,0	,1	,9900030002	,0	,0001	,1	,07	,pcxe5nzuowdas	,26441188	,060161954387422267	,4424236798	,104733336188328	,W2WZ5GK3DYOBEFS7RBA5DGO13M2BK2QCE7FYWJLL9HV4ZRQYCXK3STU8PJA9UIPN	,4840426863	,736089265154	,2182269163	,1060421017	,10507955	,1	
427366830561627	,00030000	,rdv	,rdv	,5977	,0000000000	,20161025	,001	,0	,0	,0	,1	,9900020003	,0	,0001	,1	,07	,1qg27ms8vui69	,36892894	,744860176740252914	,6780060783	,623059904509752	,FSLF291GJ3J8GZDAK3ZEFO1NQGK4J61LY7CIK6YTTMHWUZRMUR67HCI4YQ3STC9A	,2078905993	,281079625392	,2578827806	,3537186530	,18074564	,1	
427366830561627	,0000000000	,rdv	,rdv	,5977	,0000000000	,20161025	,001	,0	,0	,0	,1	,9900020003	,0	,0001	,1	,07	,1qg27ms8vui69	,36892894	,744860176740252914	,6780060783	,623059904509752	,FSLF291GJ3J8GZDAK3ZEFO1NQGK4J61LY7CIK6YTTMHWUZRMUR67HCI4YQ3STC9A	,2078905993	,281079625392	,2578827806	,3537186530	,18074564	,1	
427366830561627	,0000000000	,rdv	,rdv	,5977	,0000000000	,20161025	,001	,0	,0	,0	,1	,9900020003	,0	,0001	,1	,07	,1qg27ms8vui69	,36892894	,744860176740252914	,6780060783	,623059904509752	,FSLF291GJ3J8GZDAK3ZEFO1NQGK4J61LY7CIK6YTTMHWUZRMUR67HCI4YQ3STC9A	,2078905993	,281079625392	,2578827806	,3537186530	,18074564	,1	
982573720885378	,00010000	,fzv	,fzv	,5812	,0000000000	,20200813	,001	,0	,0	,0	,0	,9900040003	,0	,0001	,1	,07	,clq3zup2hsd7t	,19562730	,886766758952521385	,3595039631	,638166437700224	,5KVGQ841EYKCJZFCN25WU9HU4AGDCT3BTFZ2NRAYZV8RF1IHSDUWQM3X4XIJIBL8	,2282171043	,723806670145	,9268852564	,9392368274	,43760264	,1	
982573720885378	,0000000000	,fzv	,fzv	,5812	,0000000000	,20200813	,001	,0	,0	,0	,0	,9900040003	,0	,0001	,1	,07	,clq3zup2hsd7t	,19562730	,886766758952521385	,3595039631	,638166437700224	,5KVGQ841EYKCJZFCN25WU9HU4AGDCT3BTFZ2NRAYZV8RF1IHSDUWQM3X4XIJIBL8	,2282171043	,723806670145	,9268852564	,9392368274	,43760264	,1	
982573720885378	,0000000000	,fzv	,fzv	,5812	,0000000000	,20200813	,001	,0	,0	,0	,0	,9900040003	,0	,0001	,1	,07	,clq3zup2hsd7t	,19562730	,886766758952521385	,3595039631	,638166437700224	,5KVGQ841EYKCJZFCN25WU9HU4AGDCT3BTFZ2NRAYZV8RF1IHSDUWQM3X4XIJIBL8	,2282171043	,723806670145	,9268852564	,9392368274	,43760264	,1	
171259032680237	,00030001	,lcv	,lcv	,7999	,0000000000	,20150323	,001	,0	,0	,0	,0	,9900060003	,0	,0001	,1	,07	,rel0dk2bis4fh	,21016755	,303081527872324379	,0527741762	,897327922884836	,DC4ZZOE97QHGF5GFMDR3VW1T754EC31WAIEY9Q8CI21GUBVJ457F66U2QJXPLN8A	,1096043399	,538371371963	,1321507279	,1861093310	,12487762	,1	
171259032680237	,0000000000	,lcv	,lcv	,7999	,0000000000	,20150323	,001	,0	,0	,0	,0	,9900060003	,0	,0001	,1	,07	,rel0dk2bis4fh	,21016755	,303081527872324379	,0527741762	,897327922884836	,DC4ZZOE97QHGF5GFMDR3VW1T754EC31WAIEY9Q8CI21GUBVJ457F66U2QJXPLN8A	,1096043399	,538371371963	,1321507279	,1861093310	,12487762	,1	
171259032680237	,0000000000	,lcv	,lcv	,7999	,0000000000	,20150323	,001	,0	,0	,0	,0	,9900060003	,0	,0001	,1	,07	,rel0dk2bis4fh	,21016755	,303081527872324379	,0527741762	,897327922884836	,DC4ZZOE97QHGF5GFMDR3VW1T754EC31WAIEY9Q8CI21GUBVJ457F66U2QJXPLN8A	,1096043399	,538371371963	,1321507279	,1861093310	,12487762	,1	
929135868409600	,00010001	,cxw	,cxw	,5814	,0000000000	,20190216	,001	,0	,0	,0	,0	,9900030003	,0	,0001	,1	,07	,vu0hs319rnegw	,40069450	,422281689823557691	,2112909066	,647333841474971	,F34BHMSEV82IPL7O6RRX7V4HW1F51LOCO6KWTU6FENAAH89XI8MCPGADQJU9LDRI	,9021711773	,320036824387	,9129031322	,4341281212	,47447248	,1	
929135868409600	,0000000000	,cxw	,cxw	,5814	,0000000000	,20190216	,001	,0	,0	,0	,0	,9900030003	,0	,0001	,1	,07	,vu0hs319rnegw	,40069450	,422281689823557691	,2112909066	,647333841474971	,F34BHMSEV82IPL7O6RRX7V4HW1F51LOCO6KWTU6FENAAH89XI8MCPGADQJU9LDRI	,9021711773	,320036824387	,9129031322	,4341281212	,47447248	,1	
929135868409600	,0000000000	,cxw	,cxw	,5814	,0000000000	,20190216	,001	,0	,0	,0	,0	,9900030003	,0	,0001	,1	,07	,vu0hs319rnegw	,40069450	,422281689823557691	,2112909066	,647333841474971	,F34BHMSEV82IPL7O6RRX7V4HW1F51LOCO6KWTU6FENAAH89XI8MCPGADQJU9LDRI	,9021711773	,320036824387	,9129031322	,4341281212	,47447248	,1	
689645473489686	,00020000	,ctg	,ctg	,5712	,0000000000	,20200404	,001	,0	,0	,0	,0	,9900060003	,1	,0001	,1	,07	,fspaxwb972hi1	,26921549	,288327069782924086	,0067963874	,347450298781784	,UFJVID8EZ47SYOW62TZHKN7KL2L9NTX87XZY6PSGUCHW42QBY1635KPBEMAJGC4M	,9821256994	,047685685995	,8972025060	,5516076170	,24242350	,1	
689645473489686	,0000000000	,ctg	,ctg	,5712	,0000000000	,20200404	,001	,0	,0	,0	,0	,9900060003	,1	,0001	,1	,07	,fspaxwb972hi1	,26921549	,288327069782924086	,0067963874	,347450298781784	,UFJVID8EZ47SYOW62TZHKN7KL2L9NTX87XZY6PSGUCHW42QBY1635KPBEMAJGC4M	,9821256994	,047685685995	,8972025060	,5516076170	,24242350	,1	
689645473489686	,0000000000	,ctg	,ctg	,5712	,0000000000	,20200404	,001	,0	,0	,0	,0	,9900060003	,1	,0001	,1	,07	,fspaxwb972hi1	,26921549	,288327069782924086	,0067963874	,347450298781784	,UFJVID8EZ47SYOW62TZHKN7KL2L9NTX87XZY6PSGUCHW42QBY1635KPBEMAJGC4M	,9821256994	,047685685995	,8972025060	,5516076170	,24242350	,1	
730909293758859	,00020001	,mdu	,mdu	,7011	,0000000000	,20150329	,001	,0	,0	,0	,1	,9900040003	,1	,0001	,1	,07	,o2jzeru65a1y7	,62205444	,753594538475507898	,1479799255	,154845689355391	,AYXO8UVDF61MN5JDI9534MQFYEHAIOJRJGT7GM716L7PSIZ9CHE3W1KATVCD4OBF	,3145158359	,444827924793	,2307167050	,3876852149	,26429984	,1	
730909293758859	,0000000000	,mdu	,mdu	,7011	,0000000000	,20150329	,001	,0	,0	,0	,1	,9900040003	,1	,0001	,1	,07	,o2jzeru65a1y7	,62205444	,753594538475507898	,1479799255	,154845689355391	,AYXO8UVDF61MN5JDI9534MQFYEHAIOJRJGT7GM716L7PSIZ9CHE3W1KATVCD4OBF	,3145158359	,444827924793	,2307167050	,3876852149	,26429984	,1	
