
F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45
00012391237606170389544	,3e4r9gyc8spx7	,00010003	,00010003	,666825782451	,396649	,00	,01	,01	,104.00	,104.00	,20220212	,063911	,20220212	,132	,62344473	,692518824923348	,qjw普通(低)	,7011	,0000	,0003	,000	,86	,06	,20220212	,0212063911	,02	,0	,00000000	,56351025	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,104.00	,001	,104.00	,15.53	,55177512	,697846471329	,2084672547	,5455929767532736	,0	,104.00	,001	
00005924182794619439343	,w19vkx4gmp2nc	,00020001	,00020001	,282529608951	,794123	,00	,01	,01	,93.00	,93.00	,20220212	,075411	,20220212	,131	,69791126	,692518824923348	,qjw普通(低)	,7011	,0000	,0001	,000	,86	,06	,20220212	,0212075411	,01	,0	,00000000	,19768745	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,93.00	,001	,93.00	,13.89	,82389182	,391702316349	,8988167910	,9961513225345790	,0	,93.00	,001	
00019771605988343782102	,krp79ljs5yhq2	,00030002	,00030002	,742263214579	,032731	,00	,01	,01	,0.00	,0.00	,20220206	,041001	,20220206	,131	,33431706	,237389266590589	,fns游戏厅、游乐园(低)	,7994	,0000	,0002	,000	,86	,06	,20220206	,0206041001	,01	,0	,00000000	,28925838	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,0.00	,001	,0.00	,0.00	,87879095	,981055827378	,3272655494	,6035397041244317	,0	,0.00	,001	
00098284121605920575304	,zofm0ar391hjd	,00020001	,00020001	,206890069731	,225909	,00	,01	,01	,47325.00	,47325.00	,20220206	,062401	,20220206	,022	,33431706	,237389266590589	,fns游戏厅、游乐园(低)	,7994	,0000	,0001	,000	,86	,06	,20220206	,0206062401	,01	,0	,00000000	,01860029	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,47325.00	,001	,47325.00	,7067.86	,50546343	,985270895685	,7291295668	,1158674021215166	,0	,47325.00	,001	
00035110655190203002646	,4raml35p0d8vu	,00020002	,00020002	,983992870794	,297373	,00	,01	,01	,53643.00	,53643.00	,20220206	,092301	,20220206	,060	,33431706	,237389266590589	,fns游戏厅、游乐园(低)	,7994	,0000	,0002	,000	,86	,06	,20220206	,0206092301	,01	,0	,00000000	,73401619	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,53643.00	,001	,53643.00	,8011.44	,84422656	,380636966709	,7224397222	,9756904906439665	,0	,53643.00	,001	
00025772978722507856567	,mh3ns2cud0rqx	,00020002	,00020002	,816021156538	,920336	,00	,01	,01	,67424.00	,67424.00	,20220206	,111601	,20220206	,072	,33431706	,237389266590589	,fns游戏厅、游乐园(低)	,7994	,0000	,0002	,000	,86	,06	,20220206	,0206111601	,01	,0	,00000000	,05538977	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,67424.00	,001	,67424.00	,10069.60	,68291904	,735712122541	,0310724937	,6866686040505681	,0	,67424.00	,001	
00011301456737298464216	,6wavjxdqstuc1	,00010000	,00010000	,192079093338	,096192	,00	,01	,01	,0.00	,0.00	,20220206	,140501	,20220206	,020	,33431706	,237389266590589	,fns游戏厅、游乐园(低)	,7994	,0000	,0000	,000	,86	,06	,20220206	,0206140501	,01	,0	,00000000	,95768401	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,0.00	,001	,0.00	,0.00	,05510487	,623323849291	,9983385210	,1927391789834382	,0	,0.00	,001	
00073037604778963103591	,56tx1ik0hajov	,00030001	,00030001	,986700141805	,945234	,00	,01	,01	,47904.00	,47904.00	,20220215	,024626	,20220215	,002	,15015246	,167081224838256	,qaz二线豪华品牌	,5511	,0000	,0001	,000	,86	,06	,20220215	,0215024626	,02	,0	,00000000	,66895858	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,47904.00	,001	,47904.00	,7154.34	,13611280	,920705758867	,6238387428	,3965603696052570	,0	,47904.00	,001	
00029696390500326915045	,pc1034fgq7sle	,00010000	,00010000	,220777485100	,938123	,00	,01	,01	,33799.00	,33799.00	,20220215	,032526	,20220215	,001	,15015246	,167081224838256	,qaz二线豪华品牌	,5511	,0000	,0000	,000	,86	,06	,20220215	,0215032526	,01	,0	,00000000	,59865749	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,33799.00	,001	,33799.00	,5047.79	,23237199	,090506997728	,4291290572	,5350763352214950	,0	,33799.00	,001	
00087236542436786825218	,i9ruj4lyt2fxc	,00010001	,00010001	,780231366904	,035072	,00	,01	,01	,0.00	,0.00	,20220215	,060126	,20220215	,120	,15015246	,167081224838256	,qaz二线豪华品牌	,5511	,0000	,0001	,000	,86	,06	,20220215	,0215060126	,01	,0	,00000000	,48776983	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,0.00	,001	,0.00	,0.00	,66175236	,029249978800	,0136417056	,1875907861636274	,0	,0.00	,001	
00016807918034128550792	,cpkdxmin6lob2	,00010002	,00010002	,502618148925	,360980	,00	,01	,01	,43700.00	,43700.00	,20220215	,082826	,20220215	,000	,15015246	,167081224838256	,qaz二线豪华品牌	,5511	,0000	,0002	,000	,86	,06	,20220215	,0215082826	,01	,0	,00000000	,95598390	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,43700.00	,001	,43700.00	,6526.48	,96872409	,507344221214	,2522759737	,2569750258255347	,0	,43700.00	,001	
00096211741987361827411	,43ojh9aun6tqx	,00010003	,00010003	,596101907070	,433569	,00	,01	,01	,40938.00	,40938.00	,20220215	,110026	,20220215	,101	,15015246	,167081224838256	,qaz二线豪华品牌	,5511	,0000	,0003	,000	,86	,06	,20220215	,0215110026	,01	,0	,00000000	,44035144	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,40938.00	,001	,40938.00	,6113.98	,96725956	,428866001368	,1013314590	,1165232091672988	,0	,40938.00	,001	
00046729059397771927648	,g6xwyvp5n8fia	,00020000	,00020000	,824360467754	,459565	,00	,01	,01	,94641.00	,94641.00	,20220225	,054807	,20220225	,031	,59362628	,702312983339262	,erg床上用品(低)	,5719	,0000	,0000	,000	,86	,06	,20220225	,0225054807	,01	,0	,00000000	,55956886	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,94641.00	,001	,94641.00	,14134.38	,83785794	,572434993622	,6849771533	,2136129057929283	,0	,94641.00	,001	
00021340251668647592629	,cuwbnel9m02hq	,00030003	,00030003	,584978182399	,571299	,00	,01	,01	,0.00	,0.00	,20220225	,062807	,20220225	,042	,59362628	,702312983339262	,erg床上用品(低)	,5719	,0000	,0003	,000	,86	,06	,20220225	,0225062807	,01	,0	,00000000	,17526337	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,0.00	,001	,0.00	,0.00	,77082443	,469054073756	,3722281620	,1119464767202813	,0	,0.00	,001	
00036628460709120612665	,of29yag5c87xm	,00020003	,00020003	,592977035602	,978972	,00	,01	,01	,0.00	,0.00	,20220225	,091307	,20220225	,130	,59362628	,702312983339262	,erg床上用品(低)	,5719	,0000	,0003	,000	,86	,06	,20220225	,0225091307	,01	,0	,00000000	,24433809	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,0.00	,001	,0.00	,0.00	,87244704	,727593786206	,2238469234	,4933420061329045	,0	,0.00	,001	
00095456586775115928250	,b842tiresafhz	,00010003	,00010003	,290625892333	,177922	,00	,01	,01	,0.00	,0.00	,20220225	,113507	,20220225	,062	,59362628	,702312983339262	,erg床上用品(低)	,5719	,0000	,0003	,000	,86	,06	,20220225	,0225113507	,01	,0	,00000000	,22026997	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,0.00	,001	,0.00	,0.00	,69083787	,912221518714	,4048009250	,7172426633811072	,0	,0.00	,001	
00085665191322470427101	,zy3q5p8aijnw2	,00020000	,00020000	,129432310181	,150640	,00	,01	,01	,69885.00	,69885.00	,20220225	,141307	,20220225	,070	,59362628	,702312983339262	,erg床上用品(低)	,5719	,0000	,0000	,000	,86	,06	,20220225	,0225141307	,02	,0	,00000000	,70090693	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,69885.00	,001	,69885.00	,10437.14	,61955107	,751227246965	,8914948398	,0979817787295083	,0	,69885.00	,001	
00028686914483295990073	,joznak5lxrhw9	,00020000	,00020000	,035503426032	,439468	,00	,01	,01	,40291.00	,40291.00	,20220301	,023027	,20220301	,051	,53498728	,427366830561627	,rdv化妆用品(低)	,5977	,0000	,0000	,000	,86	,06	,20220301	,0301023027	,01	,0	,00000000	,21749629	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,40291.00	,001	,40291.00	,6017.35	,28740569	,573560238631	,9025678388	,8758918891194806	,0	,40291.00	,001	
00072440349755895338172	,ug84nj3k2exhz	,00010002	,00010002	,936823475023	,653361	,00	,01	,01	,0.00	,0.00	,20220301	,030927	,20220301	,021	,53498728	,427366830561627	,rdv化妆用品(低)	,5977	,0000	,0002	,000	,86	,06	,20220301	,0301030927	,02	,0	,00000000	,64822391	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,0.00	,001	,0.00	,0.00	,51849367	,994066007994	,3444110334	,4030729980814106	,0	,0.00	,001	
00061733989839954851618	,s84tljfpk7vhg	,00010001	,00010001	,204806332654	,522388	,00	,01	,01	,0.00	,0.00	,20220301	,053427	,20220301	,152	,53498728	,427366830561627	,rdv化妆用品(低)	,5977	,0000	,0001	,000	,86	,06	,20220301	,0301053427	,01	,0	,00000000	,06529465	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,0.00	,001	,0.00	,0.00	,47771822	,805777218293	,3343141437	,3927965353897280	,0	,0.00	,001	
00037602201993058353855	,7qcm6nl25wozr	,00010000	,00010000	,473213570076	,540621	,00	,01	,01	,0.00	,0.00	,20220301	,062727	,20220301	,112	,53498728	,427366830561627	,rdv化妆用品(低)	,5977	,0000	,0000	,000	,86	,06	,20220301	,0301062727	,01	,0	,00000000	,30174267	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,0.00	,001	,0.00	,0.00	,37130645	,836021686505	,2634672926	,2377050020425556	,0	,0.00	,001	
00081203260975876490515	,6tpxk91iarh3n	,00010001	,00010001	,521477208373	,342177	,00	,01	,01	,84985.00	,84985.00	,20220301	,075727	,20220301	,052	,53498728	,427366830561627	,rdv化妆用品(低)	,5977	,0000	,0001	,000	,86	,06	,20220301	,0301075727	,01	,0	,00000000	,68650302	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,84985.00	,001	,84985.00	,12692.28	,13530229	,027037422965	,8886390547	,0818268877075161	,0	,84985.00	,001	
00019050745947402049295	,7k3xo8ngw6hb2	,00030001	,00030001	,669483212965	,260152	,00	,01	,01	,94.00	,94.00	,20220224	,000226	,20220224	,031	,44127236	,694282007242383	,tmj二级医院(低)	,8062	,0000	,0001	,000	,86	,06	,20220224	,0224000226	,01	,0	,00000000	,43342570	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,94.00	,001	,94.00	,14.04	,34994680	,863108086670	,5349795769	,3201276063605984	,0	,94.00	,001	
00031375966603922255359	,k1q3269rnzoxg	,00030003	,00030003	,898268830995	,435178	,00	,01	,01	,130.00	,130.00	,20220224	,020226	,20220224	,150	,75485273	,694282007242383	,tmj二级医院(低)	,8062	,0000	,0003	,000	,86	,06	,20220224	,0224020226	,01	,0	,00000000	,09276930	,2022-11-16 16:22:15	,2022-11-16 16:22:15	,0	,001	,130.00	,001	,130.00	,19.42	,99720822	,691182399692	,6957854429	,0644276227130377	,0	,130.00	,001	
00076476125879757999327	,c85slowpi7uf9	,00020000	,00020000	,313160552615	,058957	,00	,01	,01	,113.00	,113.00	,20220224	,035626	,20220224	,012	,75485273	,694282007242383	,tmj二级医院(低)	,8062	,0000	,0000	,000	,86	,06	,20220224	,0224035626	,02	,0	,00000000	,34794534	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,113.00	,001	,113.00	,16.88	,15652945	,112482002400	,3690939113	,8663585059044196	,0	,113.00	,001	
00037608334405618192197	,7qcm6nl25wozr	,00010000	,00010000	,881201649037	,205946	,00	,01	,01	,47.00	,47.00	,20220224	,035826	,20220224	,052	,75485273	,694282007242383	,tmj二级医院(低)	,8062	,0000	,0000	,000	,86	,06	,20220224	,0224035826	,01	,0	,00000000	,53568864	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,47.00	,001	,47.00	,7.02	,10135487	,409111425913	,0430538025	,6407941466821365	,0	,47.00	,001	
00050906961641819575036	,wx9cd0uypg1sv	,00020003	,00020003	,288317943752	,916120	,00	,01	,01	,50.00	,50.00	,20220224	,040026	,20220224	,011	,75485273	,694282007242383	,tmj二级医院(低)	,8062	,0000	,0003	,000	,86	,06	,20220224	,0224040026	,01	,0	,00000000	,33027098	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,50.00	,001	,50.00	,7.47	,07407149	,082855723878	,0121039399	,4673636108904527	,0	,50.00	,001	
00039116500889367305403	,phafxcznmwut7	,00030003	,00030003	,020015105381	,171381	,00	,01	,01	,42063.00	,42063.00	,20220213	,220001	,20220213	,052	,39880242	,149792655202882	,hvr洗漱用品(低)	,5997	,0000	,0003	,000	,86	,06	,20220213	,0213220001	,01	,0	,00000000	,75460084	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,42063.00	,001	,42063.00	,6282.00	,53908395	,542787684538	,5389608146	,7888212083194422	,0	,42063.00	,001	
00021542689358549408611	,hi9oeym5nw0dq	,00020002	,00020002	,592226439914	,060719	,00	,01	,01	,91888.00	,91888.00	,20220213	,224501	,20220213	,041	,65289235	,149792655202882	,hvr洗漱用品(低)	,5997	,0000	,0002	,000	,86	,06	,20220213	,0213224501	,01	,0	,00000000	,96856837	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,91888.00	,001	,91888.00	,13723.23	,08393374	,175992234600	,4345729438	,2825162681893594	,0	,91888.00	,001	
00021035715993419359960	,uhyok1bf032ca	,00030002	,00030002	,819309972087	,348776	,00	,01	,01	,0.00	,0.00	,20220214	,005701	,20220214	,000	,73759544	,149792655202882	,hvr洗漱用品(低)	,5997	,0000	,0002	,000	,86	,06	,20220214	,0214005701	,01	,0	,00000000	,41259827	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,0.00	,001	,0.00	,0.00	,07533046	,070246718997	,4829885370	,4356668416956721	,0	,0.00	,001	
00034837298645381879587	,fgxsvbotin8z9	,00010001	,00010001	,602026314923	,447293	,00	,01	,01	,0.00	,0.00	,20220214	,035301	,20220214	,112	,73759544	,149792655202882	,hvr洗漱用品(低)	,5997	,0000	,0001	,000	,86	,06	,20220214	,0214035301	,01	,0	,00000000	,57824120	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,0.00	,001	,0.00	,0.00	,64126512	,604629204809	,8861770018	,8200189696849030	,0	,0.00	,001	
00001657520415579281719	,zy3q5p8aijnw2	,00020000	,00020000	,898258865926	,246749	,00	,01	,01	,0.00	,0.00	,20220214	,051401	,20220214	,030	,83212518	,149792655202882	,hvr洗漱用品(低)	,5997	,0000	,0000	,000	,86	,06	,20220214	,0214051401	,02	,0	,00000000	,08159688	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,0.00	,001	,0.00	,0.00	,34936695	,986311873601	,8361434663	,4790616868888225	,0	,0.00	,001	
00087884406357102929652	,401hz9tqecb2n	,00030001	,00030001	,856312927176	,093599	,00	,01	,01	,0.00	,0.00	,20220202	,220212	,20220202	,010	,51521978	,266278115594161	,rlh普通(低)	,7011	,0000	,0001	,000	,86	,06	,20220202	,0202220212	,01	,0	,00000000	,23611592	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,0.00	,001	,0.00	,0.00	,03852125	,432016120411	,6612201654	,4256396018697394	,0	,0.00	,001	
00003137788386927179650	,po7rjt04fvbh1	,00030001	,00030001	,767106080253	,375881	,00	,01	,01	,86437.00	,86437.00	,20220202	,223112	,20220202	,032	,99609289	,266278115594161	,rlh普通(低)	,7011	,0000	,0001	,000	,86	,06	,20220202	,0202223112	,02	,0	,00000000	,55065312	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,86437.00	,001	,86437.00	,12909.14	,97832763	,116590637461	,4531393153	,6736119329854571	,0	,86437.00	,001	
00085063258441875887801	,mz6xu547ntrj1	,00010003	,00010003	,793426506620	,585659	,00	,01	,01	,0.00	,0.00	,20220203	,011312	,20220203	,102	,99609289	,266278115594161	,rlh普通(低)	,7011	,0000	,0003	,000	,86	,06	,20220203	,0203011312	,01	,0	,00000000	,16867413	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,0.00	,001	,0.00	,0.00	,28126031	,710650672553	,1988904003	,1610105974608833	,0	,0.00	,001	
00099682748225284537419	,vfe94r6d712os	,00030003	,00030003	,802863766549	,686938	,00	,01	,01	,0.00	,0.00	,20220203	,013012	,20220203	,122	,51364474	,266278115594161	,rlh普通(低)	,7011	,0000	,0003	,000	,86	,06	,20220203	,0203013012	,01	,0	,00000000	,64616889	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,0.00	,001	,0.00	,0.00	,19701971	,473680488636	,5151925549	,4133784784188517	,0	,0.00	,001	
00091062372982520617392	,khwe1scyjqoia	,00030001	,00030001	,014046669599	,294496	,00	,01	,01	,0.00	,0.00	,20220203	,042612	,20220203	,061	,99609289	,266278115594161	,rlh普通(低)	,7011	,0000	,0001	,000	,86	,06	,20220203	,0203042612	,02	,0	,00000000	,80027166	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,0.00	,001	,0.00	,0.00	,82333746	,560180548652	,6176502389	,1208274068211313	,0	,0.00	,001	
00006968540635448484440	,xhta685v3cp7b	,00030003	,00030003	,955897047500	,899302	,00	,01	,01	,37058.00	,37058.00	,20220225	,223757	,20220225	,011	,12197172	,251078304853409	,lvy青旅	,7011	,0000	,0003	,000	,86	,06	,20220225	,0225223757	,01	,0	,00000000	,11122516	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,37058.00	,001	,37058.00	,5534.51	,95981422	,868371597571	,3175778038	,5270838090893927	,0	,37058.00	,001	
00028900781391956558114	,4jsfqbowgdcrm	,00030001	,00030001	,846278031592	,398865	,00	,01	,01	,45214.00	,45214.00	,20220226	,012057	,20220226	,011	,12197172	,251078304853409	,lvy青旅	,7011	,0000	,0001	,000	,86	,06	,20220226	,0226012057	,01	,0	,00000000	,35396137	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,45214.00	,001	,45214.00	,6752.59	,61546408	,353586293396	,7364140847	,2777523338402935	,0	,45214.00	,001	
00029656935272660184164	,pxhvwo41l925r	,00010000	,00010000	,011835417451	,275711	,00	,01	,01	,77786.00	,77786.00	,20220226	,040157	,20220226	,052	,24075217	,251078304853409	,lvy青旅	,7011	,0000	,0000	,000	,86	,06	,20220226	,0226040157	,01	,0	,00000000	,84793029	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,77786.00	,001	,77786.00	,11617.13	,40468269	,341324161134	,6742780425	,0578425530068203	,0	,77786.00	,001	
00074478904356349352185	,y2fi0jvlsrzhu	,00010002	,00010002	,530278780453	,679369	,00	,01	,01	,70208.00	,70208.00	,20220226	,060757	,20220226	,120	,24075217	,251078304853409	,lvy青旅	,7011	,0000	,0002	,000	,86	,06	,20220226	,0226060757	,01	,0	,00000000	,09037349	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,70208.00	,001	,70208.00	,10485.38	,17547440	,386151914359	,7349059983	,8633534485380229	,0	,70208.00	,001	
00000768793697275751976	,eywo4at79rc6i	,00010000	,00010000	,567793959828	,476095	,00	,01	,01	,89495.00	,89495.00	,20220226	,085157	,20220226	,130	,24075217	,251078304853409	,lvy青旅	,7011	,0000	,0000	,000	,86	,06	,20220226	,0226085157	,01	,0	,00000000	,52805165	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,89495.00	,001	,89495.00	,13365.84	,25344831	,477345077614	,4489362862	,1920163290665824	,0	,89495.00	,001	
00051993513197204497347	,wafkptjci7h92	,00010000	,00010000	,697184983860	,129693	,00	,01	,01	,34597.00	,34597.00	,20220213	,023516	,20220213	,122	,33923370	,670176406044788	,tyu自助(低)	,5812	,0000	,0000	,000	,86	,06	,20220213	,0213023516	,01	,0	,00000000	,51664067	,2022-11-16 16:22:16	,2022-11-16 16:22:16	,0	,001	,34597.00	,001	,34597.00	,5166.97	,79082695	,292856095121	,6636833229	,8773387289141468	,0	,34597.00	,001	
