
T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
2kym5hdf8bxi4	,03	,00010002	,586278014839	,0000	,0	,01	,1	,053312	,0201020238	,0	,24826071	,00010002	,4	,030000000	,0	,374.00	,01	,020238	,00010002	,0	,000100020533120201020238000010002	,20220201	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,140	,8461	,01	,01	,xhta685v3cp7b	,1	,1	
bycmwarkxldes	,03	,00010002	,786083639511	,0000	,0	,01	,1	,649631	,0201020304	,0	,51084574	,00010002	,4	,030000000	,0	,110.00	,01	,020304	,00010002	,0	,000100026496310201020304000010002	,20220201	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,020	,3999	,01	,01	,p7uijhs0kzocr	,1	,1	
o7bqame02upkv	,03	,00020001	,981314275667	,0000	,0	,01	,1	,250729	,0201020317	,0	,53142616	,00020001	,4	,030000000	,0	,255.00	,01	,020317	,00020001	,0	,000200012507290201020317000020001	,20220201	,00020001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,020	,2343	,01	,01	,x1telk8g695q0	,1	,1	
v6wflajbt15ez	,03	,00010001	,221378297830	,0000	,0	,01	,1	,358582	,0201020829	,0	,93646447	,00010001	,4	,030000000	,0	,124.00	,01	,020829	,00010001	,0	,000100013585820201020829000010001	,20220201	,00010001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,070	,2153	,01	,01	,qyoxtdh79mi5f	,1	,1	
cfpt92q64gl0j	,03	,00020001	,939489837849	,0000	,0	,01	,1	,753368	,0201020850	,0	,29144672	,00020001	,4	,030000000	,0	,176.00	,01	,020850	,00020001	,0	,000200017533680201020850000020001	,20220201	,00020001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,050	,3685	,01	,01	,6k7cotfmzel8y	,1	,1	
ypl5cu9zif6h4	,03	,00020002	,985461820678	,0000	,0	,01	,1	,298065	,0201021221	,0	,10228335	,00020002	,4	,030000000	,0	,485.00	,01	,021221	,00020002	,0	,000200022980650201021221000020002	,20220201	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,071	,9594	,01	,01	,9ovsg35atl82y	,1	,1	
v6wflajbt15ez	,03	,00010001	,088771543893	,0000	,0	,01	,1	,975057	,0201021639	,0	,51569662	,00010001	,4	,030000000	,0	,288.00	,01	,021639	,00010001	,0	,000100019750570201021639000010001	,20220201	,00010001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,042	,7567	,01	,01	,p7uijhs0kzocr	,1	,1	
hfsv7dn1u94be	,03	,00030003	,714093398869	,0000	,0	,01	,1	,483900	,0201022148	,0	,61093071	,00030003	,4	,030000000	,0	,156.00	,01	,022148	,00030003	,0	,000300034839000201022148000030003	,20220201	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,031	,7163	,01	,03	,cfpt92q64gl0j	,1	,1	
zb63rhgq9tia8	,03	,00010003	,872393405540	,0000	,0	,01	,1	,183879	,0201023009	,0	,66630929	,00010003	,4	,030000000	,0	,186.00	,01	,023009	,00010003	,0	,000100031838790201023009000010003	,20220201	,00010003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,151	,0799	,01	,01	,2vxa9iefd7szm	,1	,1	
4iyjt17w2lrab	,03	,00020003	,976125922966	,0000	,0	,01	,1	,742806	,0201023051	,0	,35406297	,00020003	,4	,030000000	,0	,5.00	,01	,023051	,00020003	,0	,000200037428060201023051000020003	,20220201	,00020003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,121	,6085	,01	,01	,tloixc5nqmb73	,1	,1	
xhcz3oq9pnt08	,03	,00030000	,542134943947	,0000	,0	,01	,1	,626958	,0201023249	,0	,45461672	,00030000	,4	,030000000	,0	,452.00	,01	,023249	,00030000	,0	,000300006269580201023249000030000	,20220201	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,051	,8069	,01	,01	,27eqa1gmfz8j9	,1	,1	
li3hnvo1cy9qt	,03	,00020002	,506432251524	,0000	,0	,01	,1	,838102	,0201023327	,0	,58282296	,00020002	,4	,030000000	,0	,275.00	,01	,023327	,00020002	,0	,000200028381020201023327000020002	,20220201	,00020002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,110	,6677	,01	,01	,ocg7in1z30vm2	,1	,1	
ybm5qeg0t8lfd	,03	,00020002	,795415775453	,0000	,0	,01	,1	,186639	,0201023848	,0	,34192755	,00020002	,4	,030000000	,0	,464.00	,01	,023848	,00020002	,0	,000200021866390201023848000020002	,20220201	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,141	,8215	,01	,03	,52x37idnsaozg	,1	,1	
qlyu6kchew8zt	,03	,00030000	,574356572742	,0000	,0	,01	,1	,203886	,0201024016	,0	,50500600	,00030000	,4	,030000000	,0	,438.00	,01	,024016	,00030000	,0	,000300002038860201024016000030000	,20220201	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,112	,8597	,01	,01	,2hadbuleckqn3	,1	,1	
i76jtkz9c0sfx	,03	,00030003	,431343884328	,0000	,0	,01	,1	,293620	,0201024107	,0	,04980145	,00030003	,4	,030000000	,0	,168.00	,01	,024107	,00030003	,0	,000300032936200201024107000030003	,20220201	,00030003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,120	,6019	,01	,01	,o728q0gwyvxi9	,1	,1	
d50nzlt63f9mk	,03	,00010003	,857282116175	,0000	,0	,01	,1	,081157	,0201024216	,0	,77292189	,00010003	,4	,030000000	,0	,161.00	,01	,024216	,00010003	,0	,000100030811570201024216000010003	,20220201	,00010003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,121	,8797	,01	,01	,zwjae02b9n85s	,1	,1	
7nbs1v3fu5eg8	,03	,00010003	,299508765140	,0000	,0	,01	,1	,967907	,0201024449	,0	,92773460	,00010003	,4	,030000000	,0	,584.00	,01	,024449	,00010003	,0	,000100039679070201024449000010003	,20220201	,00010003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,130	,9242	,01	,03	,ieyjhabvkwcpu	,1	,1	
xpytg965r3mzb	,03	,00030001	,549303065277	,0000	,0	,01	,1	,685515	,0201024810	,0	,09909233	,00030001	,4	,030000000	,0	,543.00	,01	,024810	,00030001	,0	,000300016855150201024810000030001	,20220201	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,030	,6923	,01	,01	,hexz1il4s0puj	,1	,1	
d0gnk6b8c5tjx	,03	,00010000	,838492146508	,0000	,0	,01	,1	,248485	,0201024902	,0	,40203221	,00010000	,4	,030000000	,0	,325.00	,01	,024902	,00010000	,0	,000100002484850201024902000010000	,20220201	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,030	,9087	,01	,01	,slg41hn5beycd	,1	,1	
qlyu6kchew8zt	,03	,00030000	,286208172521	,0000	,0	,01	,1	,309497	,0201025001	,0	,89237597	,00030000	,4	,030000000	,0	,517.00	,01	,025001	,00030000	,0	,000300003094970201025001000030000	,20220201	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,000	,5352	,01	,01	,unlx63sewpq8b	,1	,1	
l0a4p1sty3rfq	,03	,00030002	,650315827931	,0000	,0	,01	,1	,120849	,0201025250	,0	,63409845	,00030002	,4	,030000000	,0	,137.00	,01	,025250	,00030002	,0	,000300021208490201025250000030002	,20220201	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,100	,3195	,01	,01	,uco920dztjw85	,1	,1	
9j1u8m5sx7i0k	,03	,00030003	,367147934154	,0000	,0	,01	,1	,189649	,0201025708	,0	,42560603	,00030003	,4	,030000000	,0	,215.00	,01	,025708	,00030003	,0	,000300031896490201025708000030003	,20220201	,00030003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,070	,9366	,01	,02	,hfsv7dn1u94be	,1	,1	
b2dk9uqmt76xz	,03	,00020001	,113555748670	,0000	,0	,01	,1	,238149	,0201030245	,0	,38612627	,00020001	,4	,030000000	,0	,548.00	,01	,030245	,00020001	,0	,000200012381490201030245000020001	,20220201	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,042	,9532	,01	,01	,lhydrt4kq6p8x	,1	,1	
t9rx6y0s7h1un	,03	,00020002	,306232771692	,0000	,0	,01	,1	,880312	,0201030708	,0	,01846924	,00020002	,4	,030000000	,0	,519.00	,01	,030708	,00020002	,0	,000200028803120201030708000020002	,20220201	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,051	,3183	,01	,01	,ax5uh2yrojmeq	,1	,1	
t9rx6y0s7h1un	,03	,00020002	,922435789426	,0000	,0	,01	,1	,678158	,0201030717	,0	,87341061	,00020002	,4	,030000000	,0	,250.00	,01	,030717	,00020002	,0	,000200026781580201030717000020002	,20220201	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,140	,2567	,01	,01	,beaj3xotnfm7z	,1	,1	
9lui0cfw2dvqe	,03	,00020000	,360138478291	,0000	,0	,01	,1	,460986	,0201031009	,0	,11432450	,00020000	,4	,030000000	,0	,236.00	,01	,031009	,00020000	,0	,000200004609860201031009000020000	,20220201	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,052	,8319	,01	,01	,1nafodv9jbpcs	,1	,1	
4a306nl1uqj98	,03	,00030002	,113297167305	,0000	,0	,01	,1	,326326	,0201031033	,0	,88544519	,00030002	,4	,030000000	,0	,540.00	,01	,031033	,00030002	,0	,000300023263260201031033000030002	,20220201	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,070	,3900	,01	,01	,fvycbaq9o1sex	,1	,1	
yblq6sxfgtve2	,03	,00010003	,171245289590	,0000	,0	,01	,1	,109445	,0201031215	,0	,38944922	,00010003	,4	,030000000	,0	,273.00	,01	,031215	,00010003	,0	,000100031094450201031215000010003	,20220201	,00010003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,110	,8677	,01	,01	,4iyjt17w2lrab	,1	,1	
i76jtkz9c0sfx	,03	,00030003	,765938464309	,0000	,0	,01	,1	,799388	,0201031540	,0	,12543700	,00030003	,4	,030000000	,0	,153.00	,01	,031540	,00030003	,0	,000300037993880201031540000030003	,20220201	,00030003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,072	,1397	,01	,01	,08hyodszpr9vt	,1	,1	
d8l5k3s1txcey	,03	,00030002	,101488125108	,0000	,0	,01	,1	,675259	,0201031736	,0	,33925387	,00030002	,4	,030000000	,0	,298.00	,01	,031736	,00030002	,0	,000300026752590201031736000030002	,20220201	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,142	,5851	,01	,06	,txbro036j1m58	,1	,1	
1euh48n3rwv69	,03	,00030003	,406265429394	,0000	,0	,01	,1	,792612	,0201031849	,0	,46145831	,00030003	,4	,030000000	,0	,138.00	,01	,031849	,00030003	,0	,000300037926120201031849000030003	,20220201	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,052	,9961	,01	,01	,6tpxk91iarh3n	,1	,1	
d0gnk6b8c5tjx	,03	,00010000	,261501561681	,0000	,0	,01	,1	,026026	,0201032428	,0	,06735296	,00010000	,4	,030000000	,0	,457.00	,01	,032428	,00010000	,0	,000100000260260201032428000010000	,20220201	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,140	,4600	,01	,01	,2u5wfrylc3g64	,1	,1	
pi18dmzx3hqf0	,03	,00020002	,411470020350	,0000	,0	,01	,1	,139376	,0201032435	,0	,97322975	,00020002	,4	,030000000	,0	,175.00	,01	,032435	,00020002	,0	,000200021393760201032435000020002	,20220201	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,002	,4825	,01	,06	,xhta685v3cp7b	,1	,1	
qlyu6kchew8zt	,03	,00030000	,543691653124	,0000	,0	,01	,1	,444236	,0201032547	,0	,94817512	,00030000	,4	,030000000	,0	,109.00	,01	,032547	,00030000	,0	,000300004442360201032547000030000	,20220201	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,152	,9229	,01	,01	,unlx63sewpq8b	,1	,1	
d8l5k3s1txcey	,03	,00030002	,273238084000	,0000	,0	,01	,1	,288451	,0201033613	,0	,60795216	,00030002	,4	,030000000	,0	,61.00	,01	,033613	,00030002	,0	,000300022884510201033613000030002	,20220201	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,070	,2146	,01	,06	,2hop7nzl0cav8	,1	,1	
m0yut2s35ergc	,03	,00020001	,106196282252	,0000	,0	,01	,1	,829210	,0201033715	,0	,24016068	,00020001	,4	,030000000	,0	,303.00	,01	,033715	,00020001	,0	,000200018292100201033715000020001	,20220201	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,012	,5160	,01	,01	,uofpw8d6rj7bv	,1	,1	
xhcz3oq9pnt08	,03	,00030000	,517606605437	,0000	,0	,01	,1	,803480	,0201033948	,0	,22895527	,00030000	,4	,030000000	,0	,574.00	,01	,033948	,00030000	,0	,000300008034800201033948000030000	,20220201	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,031	,5329	,01	,01	,2vxa9iefd7szm	,1	,1	
2vxa9iefd7szm	,03	,00020000	,589716174887	,0000	,0	,01	,1	,247390	,0201034731	,0	,07876208	,00020000	,4	,030000000	,0	,399.00	,01	,034731	,00020000	,0	,000200002473900201034731000020000	,20220201	,00020000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,041	,0435	,01	,01	,nsz9h3jp0g2fe	,1	,1	
7nbs1v3fu5eg8	,03	,00010003	,430140015140	,0000	,0	,01	,1	,260383	,0201034819	,0	,84235387	,00010003	,4	,030000000	,0	,461.00	,01	,034819	,00010003	,0	,000100032603830201034819000010003	,20220201	,00010003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,051	,6055	,01	,03	,2u5wfrylc3g64	,1	,1	
08hyodszpr9vt	,03	,00010001	,267448080442	,0000	,0	,01	,1	,125234	,0201034951	,0	,23028667	,00010001	,4	,030000000	,0	,506.00	,01	,034951	,00010001	,0	,000100011252340201034951000010001	,20220201	,00010001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,000	,3171	,01	,04	,goaq4k27h3jcr	,1	,1	
goaq4k27h3jcr	,03	,00010000	,430963540574	,0000	,0	,01	,1	,177236	,0201035852	,0	,23555720	,00010000	,4	,030000000	,0	,470.00	,01	,035852	,00010000	,0	,000100001772360201035852000010000	,20220201	,00010000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,062	,8356	,01	,01	,esbovy63lc7zn	,1	,1	
9lui0cfw2dvqe	,03	,00020000	,869225064814	,0000	,0	,01	,1	,691155	,0201040139	,0	,51210570	,00020000	,4	,030000000	,0	,335.00	,01	,040139	,00020000	,0	,000200006911550201040139000020000	,20220201	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,000	,6524	,01	,01	,0h74k3lmjzgby	,1	,1	
