
S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29
142324108861052	,00030000	,sav	,sav	,7011	,0000000000	,20200417	,001	,0	,0	,0	,0	,9900040002	,0	,0001	,1	,07	,o4qdil2k1htpg	,60875793	,240899305743584952	,5242648828	,499270072376208	,OKB3AUH78ABZ9BLG8YZPS3LCQAL25ZWUV1R39O47NQOWIEXT2NRE8T2VIC6HXDTY	,4320315523	,980100771492	,8572388886	,9076307918	,67166628	,1	
142324108861052	,0000000000	,sav	,sav	,7011	,0000000000	,20200417	,001	,0	,0	,0	,0	,9900040002	,0	,0001	,1	,07	,o4qdil2k1htpg	,60875793	,240899305743584952	,5242648828	,499270072376208	,OKB3AUH78ABZ9BLG8YZPS3LCQAL25ZWUV1R39O47NQOWIEXT2NRE8T2VIC6HXDTY	,4320315523	,980100771492	,8572388886	,9076307918	,67166628	,1	
142324108861052	,0000000000	,sav	,sav	,7011	,0000000000	,20200417	,001	,0	,0	,0	,0	,9900040002	,0	,0001	,1	,07	,o4qdil2k1htpg	,60875793	,240899305743584952	,5242648828	,499270072376208	,OKB3AUH78ABZ9BLG8YZPS3LCQAL25ZWUV1R39O47NQOWIEXT2NRE8T2VIC6HXDTY	,4320315523	,980100771492	,8572388886	,9076307918	,67166628	,1	
355274414074550	,00020001	,vhu	,vhu	,5812	,0000000000	,20170730	,001	,0	,0	,0	,0	,9900050002	,0	,0001	,1	,07	,n0iayd83oucwm	,39013875	,546795241922620089	,9932316040	,375827732903629	,YAR3O8MSJ57D3W2XV9HBPCZSATPHG2IS8K89PRM34B1TCUUOERQHFV1FAILBNK4Q	,4310554336	,946474240596	,3101904336	,0910431330	,31359736	,1	
355274414074550	,0000000000	,vhu	,vhu	,5812	,0000000000	,20170730	,001	,0	,0	,0	,0	,9900050002	,0	,0001	,1	,07	,n0iayd83oucwm	,39013875	,546795241922620089	,9932316040	,375827732903629	,YAR3O8MSJ57D3W2XV9HBPCZSATPHG2IS8K89PRM34B1TCUUOERQHFV1FAILBNK4Q	,4310554336	,946474240596	,3101904336	,0910431330	,31359736	,1	
355274414074550	,0000000000	,vhu	,vhu	,5812	,0000000000	,20170730	,001	,0	,0	,0	,0	,9900050002	,0	,0001	,1	,07	,n0iayd83oucwm	,39013875	,546795241922620089	,9932316040	,375827732903629	,YAR3O8MSJ57D3W2XV9HBPCZSATPHG2IS8K89PRM34B1TCUUOERQHFV1FAILBNK4Q	,4310554336	,946474240596	,3101904336	,0910431330	,31359736	,1	
546055015692062	,00010000	,ygv	,ygv	,5812	,0000000000	,20200412	,001	,0	,0	,0	,0	,9900060002	,0	,0001	,1	,07	,e4dugjncwxt28	,40790821	,268474104335356513	,7567739553	,865768634845916	,73O7NY9ASCKUBE2SB8LRC5OIHJKZ3F85FTUWM3JQJ6HYXQ4GZ1VEA4MS1VDYGQ69	,3139216347	,932706619393	,3800673128	,9526344249	,38798325	,1	
546055015692062	,0000000000	,ygv	,ygv	,5812	,0000000000	,20200412	,001	,0	,0	,0	,0	,9900060002	,0	,0001	,1	,07	,e4dugjncwxt28	,40790821	,268474104335356513	,7567739553	,865768634845916	,73O7NY9ASCKUBE2SB8LRC5OIHJKZ3F85FTUWM3JQJ6HYXQ4GZ1VEA4MS1VDYGQ69	,3139216347	,932706619393	,3800673128	,9526344249	,38798325	,1	
546055015692062	,0000000000	,ygv	,ygv	,5812	,0000000000	,20200412	,001	,0	,0	,0	,0	,9900060002	,0	,0001	,1	,07	,e4dugjncwxt28	,40790821	,268474104335356513	,7567739553	,865768634845916	,73O7NY9ASCKUBE2SB8LRC5OIHJKZ3F85FTUWM3JQJ6HYXQ4GZ1VEA4MS1VDYGQ69	,3139216347	,932706619393	,3800673128	,9526344249	,38798325	,1	
590747112380993	,00020000	,xtk	,xtk	,5511	,0000000000	,20181102	,001	,0	,0	,0	,1	,9900040003	,1	,0001	,1	,07	,sl1izy9bf75ra	,59648946	,772378661196758962	,0764881930	,484074245481781	,3MYWZALOXJU5L8RCU9S7KTE47UWHDZBYHV4XHS3GXCLRFPIVI26EGBEQVDFKZF8O	,9195250283	,453647824778	,2378576576	,7823954831	,39096734	,1	
295758591397013	,00030001	,gpi	,gpi	,8099	,0000000000	,20160925	,001	,0	,0	,0	,1	,9900030002	,0	,0001	,1	,07	,ir40e2gbpacxn	,03955817	,380073046166590128	,2889218553	,105496416065600	,BMW76KSJ2AF72UH91M5JVDSZ8EBUIV5Q71ZREHQ3W2VL4J3T6YKI5IQYFLT6OUSF	,4160471841	,422737111155	,5754513077	,3965058740	,82483155	,1	
295758591397013	,0000000000	,gpi	,gpi	,8099	,0000000000	,20160925	,001	,0	,0	,0	,1	,9900030002	,0	,0001	,1	,07	,ir40e2gbpacxn	,03955817	,380073046166590128	,2889218553	,105496416065600	,BMW76KSJ2AF72UH91M5JVDSZ8EBUIV5Q71ZREHQ3W2VL4J3T6YKI5IQYFLT6OUSF	,4160471841	,422737111155	,5754513077	,3965058740	,82483155	,1	
271104686188001	,00020003	,rws	,rws	,5511	,0000000000	,20200716	,001	,0	,0	,0	,0	,9900010002	,1	,0001	,1	,07	,tuxwmrekpj1la	,42456348	,729189990404251560	,0409715913	,913223193945521	,TJRQTZLYEQ4H16YP3JX7418UT79XFRNHS1UKNCGO2JZBMQE29WDVPS2GE8W5BHIB	,7190571339	,713897139933	,3590694494	,1197763415	,51176548	,1	
482668348109379	,00030003	,uyw	,uyw	,7011	,0000000000	,20191107	,001	,0	,0	,0	,1	,9900030001	,1	,0001	,1	,07	,aosuy06qlgeij	,35162859	,108222389563712888	,6018301635	,706987587281881	,LGEJBCVTNJU2QH34MM11L7DCZH6QBP32YFTPFOAWYD479WSRUVXCAFILMVG9JGZ5	,5637752909	,711590814878	,0936710208	,3056516529	,90700101	,1	
490916334995260	,00030002	,fcp	,fcp	,5699	,0000000000	,20160225	,001	,0	,0	,0	,0	,9900040002	,0	,0001	,1	,07	,p3065w19cvn7f	,33370182	,782434891942882579	,5571308232	,221620606130399	,GXKW6IVNVEIY5RUZVLM3A94CPUSOA4TJT81UQ9NHTPAMX1K3DYR6F8I8E9ZSXLBH	,9492835833	,064783530037	,3616157200	,6148445252	,12461708	,1	
616488027156966	,00010002	,deb	,deb	,7011	,0000000000	,20210814	,001	,0	,0	,0	,0	,9900010003	,0	,0001	,1	,07	,qdsfxvgeb1w32	,81443411	,447442463801566080	,6779143571	,680221813583532	,LJ35SX3UITYWV1NCMVDHVPKZ5MLXM9EBGZTTA982PUJRBOW4CQ68DA67SKFLOPY1	,1793930262	,312715840458	,6813975135	,7703896271	,84541495	,1	
616488027156966	,0000000000	,deb	,deb	,7011	,0000000000	,20210814	,001	,0	,0	,0	,0	,9900010003	,0	,0001	,1	,07	,qdsfxvgeb1w32	,81443411	,447442463801566080	,6779143571	,680221813583532	,LJ35SX3UITYWV1NCMVDHVPKZ5MLXM9EBGZTTA982PUJRBOW4CQ68DA67SKFLOPY1	,1793930262	,312715840458	,6813975135	,7703896271	,84541495	,1	
616488027156966	,0000000000	,deb	,deb	,7011	,0000000000	,20210814	,001	,0	,0	,0	,0	,9900010003	,0	,0001	,1	,07	,qdsfxvgeb1w32	,81443411	,447442463801566080	,6779143571	,680221813583532	,LJ35SX3UITYWV1NCMVDHVPKZ5MLXM9EBGZTTA982PUJRBOW4CQ68DA67SKFLOPY1	,1793930262	,312715840458	,6813975135	,7703896271	,84541495	,1	
773250800578030	,00020002	,fic	,fic	,5699	,0000000000	,20170822	,001	,0	,0	,0	,0	,9900060002	,0	,0001	,1	,07	,dbzk49a13plcn	,66528717	,941143777466890348	,8730770610	,138625801121864	,T2AHUW5V7ZQOUBWNGPQYOGJSIXPNT6AHF78EQYP4IMKROBCI89NGCML5LM1EFVK2	,8535068897	,648541968721	,3272723614	,2865597519	,04149803	,1	
539074690346370	,00020003	,lsv	,lsv	,7011	,0000000000	,20181201	,001	,0	,0	,0	,1	,9900050001	,1	,0001	,1	,07	,3ud8te7cwi1o5	,84236110	,336818901650067596	,6377056272	,722289020025084	,GV29QEUK5A61M8J4BX8T7617ZNSS8D32DAHER41OWPFKMPYM4I2HLKVBCR59Y9FY	,4535688144	,499687759494	,7313466491	,7546515742	,98468995	,1	
539074690346370	,0000000000	,lsv	,lsv	,7011	,0000000000	,20181201	,001	,0	,0	,0	,1	,9900050001	,1	,0001	,1	,07	,3ud8te7cwi1o5	,84236110	,336818901650067596	,6377056272	,722289020025084	,GV29QEUK5A61M8J4BX8T7617ZNSS8D32DAHER41OWPFKMPYM4I2HLKVBCR59Y9FY	,4535688144	,499687759494	,7313466491	,7546515742	,98468995	,1	
539074690346370	,0000000000	,lsv	,lsv	,7011	,0000000000	,20181201	,001	,0	,0	,0	,1	,9900050001	,1	,0001	,1	,07	,3ud8te7cwi1o5	,84236110	,336818901650067596	,6377056272	,722289020025084	,GV29QEUK5A61M8J4BX8T7617ZNSS8D32DAHER41OWPFKMPYM4I2HLKVBCR59Y9FY	,4535688144	,499687759494	,7313466491	,7546515742	,98468995	,1	
140349169815782	,00030003	,zwa	,zwa	,7829	,0000000000	,20170301	,001	,0	,0	,0	,1	,9900050003	,1	,0001	,1	,07	,tkgm8z71q0x93	,72394897	,649670568382329691	,0707625205	,163604748193020	,XHGBON3XA8RKRRCYWD72Z6GJY5ULYVSGKXB2TNVME4MB5S7JQNHDCFST18Z4HLM1	,9597153571	,876487625210	,1227685162	,1551359549	,85485729	,1	
140349169815782	,0000000000	,zwa	,zwa	,7829	,0000000000	,20170301	,001	,0	,0	,0	,1	,9900050003	,1	,0001	,1	,07	,tkgm8z71q0x93	,72394897	,649670568382329691	,0707625205	,163604748193020	,XHGBON3XA8RKRRCYWD72Z6GJY5ULYVSGKXB2TNVME4MB5S7JQNHDCFST18Z4HLM1	,9597153571	,876487625210	,1227685162	,1551359549	,85485729	,1	
140349169815782	,0000000000	,zwa	,zwa	,7829	,0000000000	,20170301	,001	,0	,0	,0	,1	,9900050003	,1	,0001	,1	,07	,tkgm8z71q0x93	,72394897	,649670568382329691	,0707625205	,163604748193020	,XHGBON3XA8RKRRCYWD72Z6GJY5ULYVSGKXB2TNVME4MB5S7JQNHDCFST18Z4HLM1	,9597153571	,876487625210	,1227685162	,1551359549	,85485729	,1	
528444687309072	,00020000	,kwa	,kwa	,7011	,0000000000	,20200122	,001	,0	,0	,0	,1	,9900030001	,0	,0001	,1	,07	,db9m4s58rup7q	,77055900	,946400928827238988	,2702605729	,648232077710473	,B54IY2VWAEC2FAJ3BQ8OSKOXPU1I3D8UCRFM7T7P5MK1T86DFVZ6QLYSHVT5BIQW	,5492898297	,787858667791	,1996409347	,9085447074	,28707978	,1	
528444687309072	,0000000000	,kwa	,kwa	,7011	,0000000000	,20200122	,001	,0	,0	,0	,1	,9900030001	,0	,0001	,1	,07	,db9m4s58rup7q	,77055900	,946400928827238988	,2702605729	,648232077710473	,B54IY2VWAEC2FAJ3BQ8OSKOXPU1I3D8UCRFM7T7P5MK1T86DFVZ6QLYSHVT5BIQW	,5492898297	,787858667791	,1996409347	,9085447074	,28707978	,1	
528444687309072	,0000000000	,kwa	,kwa	,7011	,0000000000	,20200122	,001	,0	,0	,0	,1	,9900030001	,0	,0001	,1	,07	,db9m4s58rup7q	,77055900	,946400928827238988	,2702605729	,648232077710473	,B54IY2VWAEC2FAJ3BQ8OSKOXPU1I3D8UCRFM7T7P5MK1T86DFVZ6QLYSHVT5BIQW	,5492898297	,787858667791	,1996409347	,9085447074	,28707978	,1	
435306808173461	,00020003	,ogz	,ogz	,5811	,0000000000	,20190303	,001	,0	,0	,0	,0	,9900060003	,1	,0001	,1	,07	,uc3nv7wfmpxj5	,49921957	,352920734056636209	,0350619151	,108371423784580	,GD8WZQJ7HIZ84LXAJALY14ERU55IW2TVY1PGAZWCUNK5I33F6JF2PGOVNB2CHCTQ	,7986333113	,611789826753	,0397224388	,4091697504	,13167686	,1	
435306808173461	,0000000000	,ogz	,ogz	,5811	,0000000000	,20190303	,001	,0	,0	,0	,0	,9900060003	,1	,0001	,1	,07	,uc3nv7wfmpxj5	,49921957	,352920734056636209	,0350619151	,108371423784580	,GD8WZQJ7HIZ84LXAJALY14ERU55IW2TVY1PGAZWCUNK5I33F6JF2PGOVNB2CHCTQ	,7986333113	,611789826753	,0397224388	,4091697504	,13167686	,1	
435306808173461	,0000000000	,ogz	,ogz	,5811	,0000000000	,20190303	,001	,0	,0	,0	,0	,9900060003	,1	,0001	,1	,07	,uc3nv7wfmpxj5	,49921957	,352920734056636209	,0350619151	,108371423784580	,GD8WZQJ7HIZ84LXAJALY14ERU55IW2TVY1PGAZWCUNK5I33F6JF2PGOVNB2CHCTQ	,7986333113	,611789826753	,0397224388	,4091697504	,13167686	,1	
588403279617226	,00020003	,fzi	,fzi	,7999	,0000000000	,20210525	,001	,0	,0	,0	,1	,9900040001	,0	,0001	,1	,07	,ul7sw59oxp4be	,93258844	,418608039003764656	,9134021265	,121530001519071	,1JWXISQR7S6317YYTTREPFJVCA25HE5ZBH9PFI4K3FZ4CL9KO5VY6QB2CND1P6XU	,2220444848	,537887401168	,1155970227	,7061347440	,23040862	,1	
588403279617226	,0000000000	,fzi	,fzi	,7999	,0000000000	,20210525	,001	,0	,0	,0	,1	,9900040001	,0	,0001	,1	,07	,ul7sw59oxp4be	,93258844	,418608039003764656	,9134021265	,121530001519071	,1JWXISQR7S6317YYTTREPFJVCA25HE5ZBH9PFI4K3FZ4CL9KO5VY6QB2CND1P6XU	,2220444848	,537887401168	,1155970227	,7061347440	,23040862	,1	
588403279617226	,0000000000	,fzi	,fzi	,7999	,0000000000	,20210525	,001	,0	,0	,0	,1	,9900040001	,0	,0001	,1	,07	,ul7sw59oxp4be	,93258844	,418608039003764656	,9134021265	,121530001519071	,1JWXISQR7S6317YYTTREPFJVCA25HE5ZBH9PFI4K3FZ4CL9KO5VY6QB2CND1P6XU	,2220444848	,537887401168	,1155970227	,7061347440	,23040862	,1	
987408613340248	,00030000	,tgl	,tgl	,5631	,0000000000	,20200904	,001	,0	,0	,0	,0	,9900050001	,0	,0001	,1	,07	,7k10pgrustxwj	,66058998	,457908013947540021	,0160950846	,310229734643278	,ZBBTS59Z98GD2EAYF4JTUGXW8HP1475L6CVYR6YMCJ4TKOPQK2DXOH9MR2GR7ZUE	,0858839782	,056186221856	,7469911140	,6445143878	,83467286	,1	
