
F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45
00097957893815400753942	,3b76qwlmr8gc1	,00010003	,00010003	,350029289855	,782698	,00	,01	,01	,905.00	,905.00	,20221001	,010111	,20221001	,110	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0003	,000	,85	,06	,20221001	,1001010111	,01	,0	,00000000	,66614226	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,905.00	,001	,905.00	,135.16	,56148650	,818675146936	,1381149341	,7159068053097507	,0	,905.00	,001	
00033735161802323454124	,ksrq6zvnf2lux	,00020000	,00020000	,172807440277	,439876	,00	,01	,01	,603.00	,603.00	,20221001	,025606	,20221001	,040	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0000	,000	,85	,06	,20221001	,1001025606	,01	,0	,00000000	,19936824	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,603.00	,001	,603.00	,90.06	,40597990	,193079821572	,4625391191	,7214116727437525	,0	,603.00	,001	
00021187565475760968180	,9md07gtrxbkhz	,00020000	,00020000	,846573651314	,278687	,00	,01	,01	,639.00	,639.00	,20221001	,154357	,20221001	,102	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0000	,000	,85	,06	,20221001	,1001154357	,01	,0	,00000000	,44941115	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,639.00	,001	,639.00	,95.43	,44827039	,018218153269	,7113402537	,1987625601726915	,0	,639.00	,001	
00012570990776042469978	,fry7j3eov2qdm	,00020002	,00020002	,385018063972	,268423	,00	,01	,01	,953.00	,953.00	,20221001	,175252	,20221001	,010	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0002	,000	,85	,06	,20221001	,1001175252	,02	,0	,00000000	,37025125	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,953.00	,001	,953.00	,142.33	,12799215	,744036266069	,9131612863	,2638755603682254	,0	,953.00	,001	
00053328587571747359343	,9md07gtrxbkhz	,00020000	,00020000	,577712799999	,574270	,00	,01	,01	,591.00	,591.00	,20221001	,130007	,20221001	,132	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0000	,000	,85	,06	,20221001	,1001130007	,01	,0	,00000000	,47861947	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,591.00	,001	,591.00	,88.26	,42507875	,783558837912	,4384921403	,5551768144238698	,0	,591.00	,001	
00022404166258084276370	,ksrq6zvnf2lux	,00020000	,00020000	,984173970815	,829062	,00	,01	,01	,933.00	,933.00	,20221001	,034726	,20221001	,032	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0000	,000	,85	,06	,20221001	,1001034726	,01	,0	,00000000	,16234598	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,933.00	,001	,933.00	,139.34	,10904046	,570201807219	,1061919673	,5875685820988875	,0	,933.00	,001	
00018430013236622606481	,ksrq6zvnf2lux	,00020000	,00020000	,939902674209	,113202	,00	,01	,01	,271.00	,271.00	,20221001	,113203	,20221001	,012	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0000	,000	,85	,06	,20221001	,1001113203	,01	,0	,00000000	,25967297	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,271.00	,001	,271.00	,40.47	,83642036	,824589570935	,4548296167	,4700225600824071	,0	,271.00	,001	
00075738068422674209252	,fry7j3eov2qdm	,00020002	,00020002	,264964114853	,993627	,00	,01	,01	,1232.00	,1232.00	,20221001	,125256	,20221001	,052	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0002	,000	,85	,06	,20221001	,1001125256	,02	,0	,00000000	,58921375	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,1232.00	,001	,1232.00	,184.00	,00278473	,579003344628	,4164999695	,3658787560558848	,0	,1232.00	,001	
00000722384368451947045	,sf0gajv6tzr7c	,00030002	,00030002	,241816186054	,095780	,00	,03	,07	,7790.00	,7790.00	,20221002	,055756	,20221002	,020	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,85	,06	,20221002	,1002055756	,01	,0	,00000000	,14958293	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,7790.00	,001	,7790.00	,1163.42	,03588754	,415617012966	,9787030465	,4389633948944379	,0	,7790.00	,001	
00039210325345867894203	,sf0gajv6tzr7c	,00030002	,00030002	,059735410329	,131024	,00	,03	,01	,0.00	,0.00	,20221004	,220032	,20221004	,102	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,85	,06	,20221004	,1004220032	,01	,0	,00000000	,52911600	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,0.00	,001	,0.00	,0.00	,69736111	,814261794468	,2394556115	,1516397575002325	,0	,0.00	,001	
00079590860374145051991	,sf0gajv6tzr7c	,00030002	,00030002	,640816340935	,716702	,00	,03	,01	,0.00	,0.00	,20221002	,220716	,20221002	,141	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,85	,06	,20221002	,1002220716	,01	,0	,00000000	,60273362	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,0.00	,001	,0.00	,0.00	,92898502	,809556290537	,4130928653	,9906374703346770	,0	,0.00	,001	
00061121813087083921269	,sf0gajv6tzr7c	,00030002	,00030002	,911339885799	,965788	,00	,03	,01	,0.00	,0.00	,20221004	,222923	,20221004	,130	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,85	,06	,20221004	,1004222923	,01	,0	,00000000	,87769864	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,0.00	,001	,0.00	,0.00	,58351015	,489509774622	,2856602563	,9034466301154019	,0	,0.00	,001	
00095892435870577417036	,3b76qwlmr8gc1	,00010003	,00010003	,379448678697	,534344	,00	,01	,01	,60.00	,60.00	,20221002	,225515	,20221002	,002	,87390429	,969026901499534	,bmc–°≥‘µÍ°¢ÃØ∑∑(µÕ)	,5814	,0000	,0003	,000	,85	,06	,20221002	,1002225515	,01	,0	,00000000	,72766711	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,60.00	,001	,60.00	,8.96	,07046611	,645548296706	,8835968305	,3749650926005888	,0	,60.00	,001	
00061204293490787850079	,3b76qwlmr8gc1	,00010003	,00010003	,490070976184	,454832	,00	,01	,01	,68.00	,68.00	,20221002	,221758	,20221002	,001	,87390429	,969026901499534	,bmc–°≥‘µÍ°¢ÃØ∑∑(µÕ)	,5814	,0000	,0003	,000	,85	,06	,20221002	,1002221758	,01	,0	,00000000	,22074987	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,68.00	,001	,68.00	,10.16	,17259172	,690872643777	,4874672237	,4236904730714377	,0	,68.00	,001	
00026143531548124300969	,3b76qwlmr8gc1	,00010003	,00010003	,661128492146	,922074	,00	,01	,01	,60.00	,60.00	,20221002	,035131	,20221002	,130	,87390429	,969026901499534	,bmc–°≥‘µÍ°¢ÃØ∑∑(µÕ)	,5814	,0000	,0003	,000	,85	,06	,20221002	,1002035131	,01	,0	,00000000	,71803177	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,60.00	,001	,60.00	,8.96	,60165691	,966264642192	,3615228469	,9747527509284437	,0	,60.00	,001	
00064034310155342614936	,3b76qwlmr8gc1	,00010003	,00010003	,734065785175	,999559	,00	,01	,01	,20.00	,20.00	,20221002	,012831	,20221002	,151	,87390429	,969026901499534	,bmc–°≥‘µÍ°¢ÃØ∑∑(µÕ)	,5814	,0000	,0003	,000	,85	,06	,20221002	,1002012831	,01	,0	,00000000	,62731329	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,20.00	,001	,20.00	,2.99	,61967010	,706940882376	,1183920772	,2488763378444521	,0	,20.00	,001	
00020739705185967551690	,3b76qwlmr8gc1	,00010003	,00010003	,827288461305	,604955	,00	,01	,01	,21.00	,21.00	,20221002	,033436	,20221002	,011	,87390429	,969026901499534	,bmc–°≥‘µÍ°¢ÃØ∑∑(µÕ)	,5814	,0000	,0003	,000	,85	,06	,20221002	,1002033436	,01	,0	,00000000	,43097087	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,21.00	,001	,21.00	,3.14	,68690810	,823469447718	,9605468060	,0106466597746491	,0	,21.00	,001	
00022194929587364709556	,3b76qwlmr8gc1	,00010003	,00010003	,836908817251	,798463	,00	,01	,01	,56.00	,56.00	,20221002	,234957	,20221002	,120	,87390429	,969026901499534	,bmc–°≥‘µÍ°¢ÃØ∑∑(µÕ)	,5814	,0000	,0003	,000	,85	,06	,20221002	,1002234957	,01	,0	,00000000	,51503487	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,56.00	,001	,56.00	,8.36	,29214176	,329747008463	,5340774532	,4033542107093750	,0	,56.00	,001	
00084298640929527472016	,3b76qwlmr8gc1	,00010003	,00010003	,877247284574	,292884	,00	,01	,01	,16.00	,16.00	,20221002	,230410	,20221002	,152	,87390429	,969026901499534	,bmc–°≥‘µÍ°¢ÃØ∑∑(µÕ)	,5814	,0000	,0003	,000	,85	,06	,20221002	,1002230410	,01	,0	,00000000	,70345752	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,16.00	,001	,16.00	,2.39	,18086160	,803082710625	,2277043705	,4809684190807641	,0	,16.00	,001	
00000560828913434306522	,sf0gajv6tzr7c	,00030002	,00030002	,390790180458	,783103	,00	,03	,03	,301.00	,301.00	,20221004	,234143	,20221004	,031	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,85	,06	,20221004	,1004234143	,01	,0	,00000000	,37549560	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,301.00	,001	,301.00	,44.95	,96875657	,408540627107	,4050351227	,8473079628337908	,0	,301.00	,001	
00058876419703106343992	,3b76qwlmr8gc1	,00010003	,00010003	,699942331024	,862242	,00	,01	,01	,404.00	,404.00	,20221002	,053430	,20221002	,070	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0003	,000	,85	,06	,20221002	,1002053430	,01	,0	,00000000	,92133639	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,404.00	,001	,404.00	,60.34	,46793306	,252972278843	,0146036896	,7139728637392906	,0	,404.00	,001	
00015500947754864330400	,3b76qwlmr8gc1	,00010003	,00010003	,426145123428	,647398	,00	,01	,01	,1096.00	,1096.00	,20221002	,042547	,20221002	,130	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0003	,000	,85	,06	,20221002	,1002042547	,01	,0	,00000000	,68208673	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,1096.00	,001	,1096.00	,163.68	,48950554	,350945246318	,6279315030	,7340356525166472	,0	,1096.00	,001	
00089099283735126245624	,3b76qwlmr8gc1	,00010003	,00010003	,529982894321	,925403	,00	,01	,01	,664.00	,664.00	,20221002	,182308	,20221002	,131	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0003	,000	,85	,06	,20221002	,1002182308	,01	,0	,00000000	,86694043	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,664.00	,001	,664.00	,99.17	,51155567	,689272479800	,5779241074	,4911458381618530	,0	,664.00	,001	
00003486434051613190549	,3b76qwlmr8gc1	,00010003	,00010003	,416617005997	,340471	,00	,01	,01	,229.00	,229.00	,20221002	,160055	,20221002	,052	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0003	,000	,85	,06	,20221002	,1002160055	,01	,0	,00000000	,08291381	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,229.00	,001	,229.00	,34.20	,13928943	,825218416753	,2270715116	,1651028844250317	,0	,229.00	,001	
00092385993431851643849	,3b76qwlmr8gc1	,00010003	,00010003	,110843564900	,302825	,00	,01	,01	,1123.00	,1123.00	,20221002	,023706	,20221002	,040	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0003	,000	,85	,06	,20221002	,1002023706	,01	,0	,00000000	,68473290	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,1123.00	,001	,1123.00	,167.72	,67475484	,872732023000	,8251964350	,5305787700533432	,0	,1123.00	,001	
00010545544250279076403	,3b76qwlmr8gc1	,00010003	,00010003	,213194922290	,769888	,00	,01	,01	,724.00	,724.00	,20221002	,232108	,20221002	,151	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0003	,000	,85	,06	,20221002	,1002232108	,01	,0	,00000000	,65905204	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,724.00	,001	,724.00	,108.13	,56573139	,698051700325	,7915432813	,0660305508188039	,0	,724.00	,001	
00022402162391329982677	,46cya3durqlz5	,00020001	,00020001	,772020040373	,925278	,00	,01	,01	,656.00	,656.00	,20221002	,230200	,20221002	,121	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0001	,000	,85	,06	,20221002	,1002230200	,01	,0	,00000000	,27222837	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,656.00	,001	,656.00	,97.97	,88104014	,920587995900	,8882884922	,2153692581724478	,0	,656.00	,001	
00003849481588702562126	,46cya3durqlz5	,00020001	,00020001	,035036252969	,727128	,00	,01	,01	,965.00	,965.00	,20221002	,183756	,20221002	,042	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0001	,000	,85	,06	,20221002	,1002183756	,01	,0	,00000000	,04401078	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,965.00	,001	,965.00	,144.12	,67082606	,112374751521	,1662430624	,0308904248882116	,0	,965.00	,001	
00028457178707998185479	,9md07gtrxbkhz	,00020000	,00020000	,519664812268	,736173	,00	,01	,01	,557.00	,557.00	,20221002	,104919	,20221002	,130	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0000	,000	,85	,06	,20221002	,1002104919	,01	,0	,00000000	,67995911	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,557.00	,001	,557.00	,83.19	,48205628	,107083031174	,6074494047	,8562697773939197	,0	,557.00	,001	
00003271924493509010228	,46cya3durqlz5	,00020001	,00020001	,356469013559	,525603	,00	,01	,01	,772.00	,772.00	,20221002	,142103	,20221002	,121	,26282762	,886931081133005	,cgi∆’Õ®(µÕ)	,7011	,0000	,0001	,000	,85	,06	,20221002	,1002142103	,01	,0	,00000000	,18778236	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,772.00	,001	,772.00	,115.30	,96816032	,987170454864	,0616353565	,0796803743140138	,0	,772.00	,001	
00092863164136136154400	,sf0gajv6tzr7c	,00030002	,00030002	,212561933269	,555827	,00	,03	,03	,7190.00	,7190.00	,20221003	,015325	,20221003	,001	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,85	,06	,20221003	,1003015325	,01	,0	,00000000	,48446138	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,7190.00	,001	,7190.00	,1073.81	,18524229	,900232619490	,8525590246	,7777312400954774	,0	,7190.00	,001	
00032564569659778442756	,sf0gajv6tzr7c	,00030002	,00030002	,819727933982	,198410	,00	,03	,03	,0.00	,0.00	,20221002	,050551	,20221002	,151	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,85	,06	,20221002	,1002050551	,01	,0	,00000000	,90262349	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,0.00	,001	,0.00	,0.00	,25171376	,369945583463	,5869108916	,6928551654724893	,0	,0.00	,001	
00055034269049777908488	,sf0gajv6tzr7c	,00030002	,00030002	,916068636332	,657160	,00	,03	,01	,0.00	,0.00	,20221002	,032701	,20221002	,131	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,85	,06	,20221002	,1002032701	,01	,0	,00000000	,03644372	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,0.00	,001	,0.00	,0.00	,33571304	,906430926618	,9993215563	,6690561949735425	,0	,0.00	,001	
00068717084396879629701	,3b76qwlmr8gc1	,00010003	,00010003	,438473383862	,530336	,00	,01	,01	,492.00	,492.00	,20221002	,131606	,20221002	,070	,37636235	,784944036348237	,rhg¡∆–ß–‘ª§¿Ì	,5631	,0000	,0003	,000	,85	,06	,20221002	,1002131606	,01	,0	,00000000	,68107680	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,492.00	,001	,492.00	,73.48	,62696115	,888387079857	,8551553767	,3819070443264607	,0	,492.00	,001	
00098374786325702113336	,3b76qwlmr8gc1	,00010003	,00010003	,593494192459	,697044	,00	,01	,01	,443.00	,443.00	,20221002	,161424	,20221002	,020	,37636235	,784944036348237	,rhg¡∆–ß–‘ª§¿Ì	,5631	,0000	,0003	,000	,85	,06	,20221002	,1002161424	,01	,0	,00000000	,93035029	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,443.00	,001	,443.00	,66.16	,13046511	,057195871349	,7557032858	,8777938779862939	,0	,443.00	,001	
00096346071626996442028	,3b76qwlmr8gc1	,00010003	,00010003	,075566489122	,278115	,00	,01	,01	,969.00	,969.00	,20221002	,193845	,20221002	,061	,37636235	,784944036348237	,rhg¡∆–ß–‘ª§¿Ì	,5631	,0000	,0003	,000	,85	,06	,20221002	,1002193845	,01	,0	,00000000	,81876926	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,969.00	,001	,969.00	,144.72	,82775432	,672452015911	,1104214677	,3325738385982318	,0	,969.00	,001	
00034182932154241008415	,3b76qwlmr8gc1	,00010003	,00010003	,307183975429	,095049	,00	,01	,01	,639.00	,639.00	,20221002	,005743	,20221002	,100	,37636235	,784944036348237	,rhg¡∆–ß–‘ª§¿Ì	,5631	,0000	,0003	,000	,85	,06	,20221002	,1002005743	,01	,0	,00000000	,06999480	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,639.00	,001	,639.00	,95.43	,61151957	,294692537180	,1863174981	,7768734464598568	,0	,639.00	,001	
00013472083691720293347	,3b76qwlmr8gc1	,00010003	,00010003	,592104070609	,655491	,00	,01	,01	,658.00	,658.00	,20221002	,073725	,20221002	,050	,37636235	,784944036348237	,rhg¡∆–ß–‘ª§¿Ì	,5631	,0000	,0003	,000	,85	,06	,20221002	,1002073725	,01	,0	,00000000	,93869812	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,658.00	,001	,658.00	,98.27	,44250061	,136418155392	,3069229697	,4093071090811109	,0	,658.00	,001	
00019138885392615137845	,fry7j3eov2qdm	,00020002	,00020002	,815989854587	,477222	,00	,01	,01	,612.00	,612.00	,20221002	,044531	,20221002	,011	,37636235	,784944036348237	,rhg¡∆–ß–‘ª§¿Ì	,5631	,0000	,0002	,000	,85	,06	,20221002	,1002044531	,02	,0	,00000000	,56535451	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,612.00	,001	,612.00	,91.40	,82465212	,841159036309	,1830435049	,4819935400109731	,0	,612.00	,001	
00093650995090932370963	,9md07gtrxbkhz	,00020000	,00020000	,144381925362	,191522	,00	,01	,01	,1476.00	,1476.00	,20221002	,040239	,20221002	,050	,37636235	,784944036348237	,rhg¡∆–ß–‘ª§¿Ì	,5631	,0000	,0000	,000	,85	,06	,20221002	,1002040239	,01	,0	,00000000	,40098021	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,1476.00	,001	,1476.00	,220.44	,16745747	,559021783832	,2417220001	,1051749184283055	,0	,1476.00	,001	
00032490641446771921346	,fry7j3eov2qdm	,00020002	,00020002	,965629905997	,615961	,00	,01	,01	,679.00	,679.00	,20221002	,185334	,20221002	,022	,37636235	,784944036348237	,rhg¡∆–ß–‘ª§¿Ì	,5631	,0000	,0002	,000	,85	,06	,20221002	,1002185334	,02	,0	,00000000	,09627967	,2024-11-15 16:14:50	,2024-11-15 16:14:50	,0	,001	,679.00	,001	,679.00	,101.41	,72382235	,193872311211	,7045094114	,4541847728566149	,0	,679.00	,001	
