
F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45
00062271249581703462253	,9o5c8a3f4b76n	,00010002	,00010002	,722787049660	,414441	,00	,03	,07	,1500.00	,1500.00	,20221010	,045237	,20221010	,021	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221010	,1010045237	,02	,0	,00000000	,55817443	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,1500.00	,001	,1500.00	,224.02	,56222909	,166765321171	,2535111621	,1686697772539324	,0	,1500.00	,001	
00067341754376830273419	,9o5c8a3f4b76n	,00010002	,00010002	,222017742274	,674094	,00	,03	,01	,1500.00	,1500.00	,20221010	,041517	,20221010	,121	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221010	,1010041517	,02	,0	,00000000	,89426375	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,1500.00	,001	,1500.00	,224.02	,57326359	,515918604144	,4920102041	,9481468001847501	,0	,1500.00	,001	
00025039196288033782309	,kr8fjid549wba	,00010002	,00010002	,351706156309	,261621	,00	,03	,07	,11497.00	,11497.00	,20221009	,025701	,20221009	,021	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221009	,1009025701	,02	,0	,00000000	,44659611	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,11497.00	,001	,11497.00	,1717.05	,10973799	,076734494838	,8263276905	,1234740530017090	,0	,11497.00	,001	
00033787109197541798893	,kr8fjid549wba	,00010002	,00010002	,229025474667	,055227	,00	,03	,01	,11497.00	,11497.00	,20221010	,040131	,20221010	,142	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221010	,1010040131	,02	,0	,00000000	,96199300	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,11497.00	,001	,11497.00	,1717.05	,29460535	,787331096729	,5383998232	,0717416270420680	,0	,11497.00	,001	
00031679091039296269653	,kr8fjid549wba	,00010002	,00010002	,592209822042	,792230	,00	,03	,03	,750.00	,750.00	,20221006	,012334	,20221006	,071	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221006	,1006012334	,02	,0	,00000000	,26564945	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,750.00	,001	,750.00	,112.01	,24238696	,403348714499	,4578683886	,9631228780864782	,0	,750.00	,001	
00071129748454783982658	,kr8fjid549wba	,00010002	,00010002	,313482143804	,647116	,00	,03	,01	,750.00	,750.00	,20221006	,012715	,20221006	,030	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221006	,1006012715	,02	,0	,00000000	,57602009	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,750.00	,001	,750.00	,112.01	,81970218	,962159839908	,9614012839	,3892413650678782	,0	,750.00	,001	
00080102427043669506636	,kr8fjid549wba	,00010002	,00010002	,717916320121	,686058	,00	,03	,01	,750.00	,750.00	,20221007	,060820	,20221007	,020	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221007	,1007060820	,02	,0	,00000000	,07739330	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,750.00	,001	,750.00	,112.01	,04252618	,327970143468	,1396328562	,9313597445120430	,0	,750.00	,001	
00099635925827202320581	,kr8fjid549wba	,00010002	,00010002	,590339165786	,819913	,00	,03	,07	,750.00	,750.00	,20221006	,221647	,20221006	,041	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221006	,1006221647	,02	,0	,00000000	,06245708	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,750.00	,001	,750.00	,112.01	,37925724	,223077650320	,9715312039	,6522183031930424	,0	,750.00	,001	
00094886669898241865024	,nqp2ude9k0wtm	,00010003	,00010003	,341130198608	,798274	,00	,03	,07	,11080.00	,11080.00	,20221006	,020229	,20221006	,040	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,83	,06	,20221006	,1006020229	,01	,0	,00000000	,61474615	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,11080.00	,001	,11080.00	,1654.77	,60298378	,631286939719	,6806249355	,0431151489723788	,0	,11080.00	,001	
00069603648303683296426	,kr8fjid549wba	,00010002	,00010002	,483624896693	,868344	,00	,03	,01	,5862.00	,5862.00	,20221007	,041919	,20221007	,151	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221007	,1007041919	,02	,0	,00000000	,02042430	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,5862.00	,001	,5862.00	,875.47	,69172115	,097446426046	,6030554287	,5502199726521929	,0	,5862.00	,001	
00074279963972234892654	,kr8fjid549wba	,00010002	,00010002	,552476113072	,873098	,00	,03	,07	,5862.00	,5862.00	,20221005	,052027	,20221005	,032	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221005	,1005052027	,02	,0	,00000000	,51200524	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,5862.00	,001	,5862.00	,875.47	,90511257	,014432472807	,5251355127	,9901069964279512	,0	,5862.00	,001	
00036035077234640328848	,kr8fjid549wba	,00010002	,00010002	,747712977953	,029493	,00	,03	,01	,5862.00	,5862.00	,20221007	,035239	,20221007	,030	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221007	,1007035239	,02	,0	,00000000	,35672030	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,5862.00	,001	,5862.00	,875.47	,13586147	,239510595749	,8719906911	,2091115939362028	,0	,5862.00	,001	
00051212064441979873438	,kr8fjid549wba	,00010002	,00010002	,705513840773	,637708	,00	,03	,03	,1000.00	,1000.00	,20221005	,235104	,20221005	,062	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221005	,1005235104	,02	,0	,00000000	,91953399	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,1000.00	,001	,1000.00	,149.35	,43156395	,477833827263	,2592970520	,4952771192227440	,0	,1000.00	,001	
00059126635143809132761	,kr8fjid549wba	,00010002	,00010002	,663618252266	,096858	,00	,03	,07	,1000.00	,1000.00	,20221008	,235932	,20221008	,012	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008235932	,02	,0	,00000000	,64503113	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,1000.00	,001	,1000.00	,149.35	,95497741	,931450756855	,6551175840	,1051948054606082	,0	,1000.00	,001	
00038601370849707072201	,kr8fjid549wba	,00010002	,00010002	,053754606629	,368871	,00	,03	,03	,1000.00	,1000.00	,20221006	,035608	,20221006	,011	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221006	,1006035608	,02	,0	,00000000	,85430249	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,1000.00	,001	,1000.00	,149.35	,13017698	,900677941145	,0900496228	,9864881638255043	,0	,1000.00	,001	
00057895960473267499694	,aucpghq1dj5kz	,00010001	,00010001	,876681199335	,102436	,00	,03	,03	,19910.00	,19910.00	,20221015	,032125	,20221015	,052	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,83	,06	,20221015	,1015032125	,01	,0	,00000000	,70247168	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,19910.00	,001	,19910.00	,2973.51	,50681187	,037896348092	,9005944786	,7277571400796398	,0	,19910.00	,001	
00095830971364706201491	,gqnilw6h1utdy	,00010000	,00010000	,708330273212	,590622	,00	,03	,01	,33721.00	,33721.00	,20221008	,235254	,20221008	,100	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,83	,06	,20221008	,1008235254	,01	,0	,00000000	,37968483	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,33721.00	,001	,33721.00	,5036.14	,09572238	,639850223921	,8770754757	,2114494120974038	,0	,33721.00	,001	
00077757489895345428789	,gqnilw6h1utdy	,00010000	,00010000	,104172103957	,888121	,00	,03	,01	,33721.00	,33721.00	,20221008	,223747	,20221008	,011	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,83	,06	,20221008	,1008223747	,01	,0	,00000000	,34644198	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,33721.00	,001	,33721.00	,5036.14	,93935640	,138344762923	,1127814880	,3426210746545138	,0	,33721.00	,001	
00080863008276604981191	,9o5c8a3f4b76n	,00010002	,00010002	,454825536543	,220860	,00	,03	,01	,750.00	,750.00	,20221007	,225336	,20221007	,102	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221007	,1007225336	,02	,0	,00000000	,85272963	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,750.00	,001	,750.00	,112.01	,19360211	,263038285184	,5167025273	,6996637327884167	,0	,750.00	,001	
00031818919345674839519	,9o5c8a3f4b76n	,00010002	,00010002	,772966823719	,094511	,00	,03	,03	,750.00	,750.00	,20221007	,201535	,20221007	,052	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221007	,1007201535	,02	,0	,00000000	,25765162	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,750.00	,001	,750.00	,112.01	,30872907	,911226690072	,6639257699	,3724018552207670	,0	,750.00	,001	
00081902842781891889726	,9o5c8a3f4b76n	,00010002	,00010002	,570607809739	,232650	,00	,03	,03	,750.00	,750.00	,20221009	,010851	,20221009	,001	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221009	,1009010851	,02	,0	,00000000	,31557953	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,750.00	,001	,750.00	,112.01	,02899170	,961503840248	,6049119031	,5220938264159949	,0	,750.00	,001	
00013254784808737071754	,9o5c8a3f4b76n	,00010002	,00010002	,822572076669	,814110	,00	,03	,07	,750.00	,750.00	,20221006	,235106	,20221006	,011	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221006	,1006235106	,02	,0	,00000000	,75756828	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,750.00	,001	,750.00	,112.01	,30636736	,870291898648	,2550720354	,7669130351912631	,0	,750.00	,001	
00036927789458541093919	,kr8fjid549wba	,00010002	,00010002	,925082225580	,428380	,00	,03	,07	,2216.00	,2216.00	,20221008	,140949	,20221008	,022	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008140949	,02	,0	,00000000	,44156251	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,2216.00	,001	,2216.00	,330.95	,36368447	,533440058785	,4024659439	,1620503842349418	,0	,2216.00	,001	
00065049613732175808653	,kr8fjid549wba	,00010002	,00010002	,916213601939	,086167	,00	,03	,01	,2216.00	,2216.00	,20221006	,083036	,20221006	,002	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221006	,1006083036	,02	,0	,00000000	,75502339	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,2216.00	,001	,2216.00	,330.95	,13088973	,640441075785	,2271033710	,2273432252201067	,0	,2216.00	,001	
00081372714724294088209	,kr8fjid549wba	,00010002	,00010002	,592626702421	,824988	,00	,03	,07	,2216.00	,2216.00	,20221007	,033349	,20221007	,150	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221007	,1007033349	,02	,0	,00000000	,82921399	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,2216.00	,001	,2216.00	,330.95	,19931026	,532978030654	,8674417268	,5721290554455110	,0	,2216.00	,001	
00045818252830010334259	,kr8fjid549wba	,00010002	,00010002	,481895781998	,644155	,00	,03	,01	,2216.00	,2216.00	,20221008	,033735	,20221008	,100	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008033735	,02	,0	,00000000	,84696831	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,2216.00	,001	,2216.00	,330.95	,96076852	,274637884190	,9218289926	,8066627184150051	,0	,2216.00	,001	
00033869955408454492085	,nqp2ude9k0wtm	,00010003	,00010003	,877039666693	,539730	,00	,03	,01	,1500.00	,1500.00	,20221013	,024242	,20221013	,072	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,83	,06	,20221013	,1013024242	,01	,0	,00000000	,83983599	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,1500.00	,001	,1500.00	,224.02	,67316058	,880925008878	,0879483331	,3697711451499056	,0	,1500.00	,001	
00060841342004242703110	,nqp2ude9k0wtm	,00010003	,00010003	,128338530977	,389978	,00	,03	,07	,1500.00	,1500.00	,20221009	,220017	,20221009	,000	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,83	,06	,20221009	,1009220017	,01	,0	,00000000	,49476081	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,1500.00	,001	,1500.00	,224.02	,31468280	,299772074514	,9534548832	,6353227431626543	,0	,1500.00	,001	
00019467822533107786248	,kr8fjid549wba	,00010002	,00010002	,422407431692	,383146	,00	,03	,01	,9731.00	,9731.00	,20221008	,034600	,20221008	,002	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008034600	,01	,0	,00000000	,24825968	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,9731.00	,001	,9731.00	,1453.30	,18468180	,620754892518	,3550160550	,5668500162779364	,0	,9731.00	,001	
00076561572740906939276	,kr8fjid549wba	,00010002	,00010002	,091534463718	,985909	,00	,03	,07	,8967.00	,8967.00	,20221008	,035400	,20221008	,130	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008035400	,01	,0	,00000000	,09268358	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,8967.00	,001	,8967.00	,1339.20	,97602378	,931226657620	,3554073300	,9008739677319891	,0	,8967.00	,001	
00047017353532089519311	,kr8fjid549wba	,00010002	,00010002	,117967671447	,148609	,00	,03	,01	,4697.00	,4697.00	,20221008	,035600	,20221008	,051	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008035600	,01	,0	,00000000	,13148330	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,4697.00	,001	,4697.00	,701.48	,12033940	,768554859941	,9286061767	,3271695844114211	,0	,4697.00	,001	
00065913651847508775863	,kr8fjid549wba	,00010002	,00010002	,645154833973	,540393	,00	,03	,01	,4587.00	,4587.00	,20221008	,040600	,20221008	,002	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008040600	,01	,0	,00000000	,17647544	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,4587.00	,001	,4587.00	,685.06	,63164179	,491433090209	,5518411553	,0069274042894291	,0	,4587.00	,001	
00044446496307728791133	,kr8fjid549wba	,00010002	,00010002	,585905190623	,641773	,00	,03	,01	,7400.00	,7400.00	,20221008	,040900	,20221008	,000	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008040900	,01	,0	,00000000	,66816020	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,7400.00	,001	,7400.00	,1105.17	,32186967	,944832412915	,5031604784	,2248787175764019	,0	,7400.00	,001	
00048805275493361198692	,kr8fjid549wba	,00010002	,00010002	,686861497907	,211829	,00	,03	,07	,3716.00	,3716.00	,20221008	,041000	,20221008	,130	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008041000	,01	,0	,00000000	,34723590	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,3716.00	,001	,3716.00	,554.97	,07562488	,056221075018	,1436576346	,9905531869807546	,0	,3716.00	,001	
00073062497589065323182	,kr8fjid549wba	,00010002	,00010002	,910595889558	,065864	,00	,03	,03	,9290.00	,9290.00	,20221008	,041200	,20221008	,101	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008041200	,01	,0	,00000000	,85740454	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,9290.00	,001	,9290.00	,1387.44	,46579746	,555825117559	,9689059702	,6516303736644408	,0	,9290.00	,001	
00086988543154816917203	,kr8fjid549wba	,00010002	,00010002	,995230198317	,274708	,00	,03	,01	,5700.00	,5700.00	,20221008	,042200	,20221008	,101	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008042200	,01	,0	,00000000	,85297830	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,5700.00	,001	,5700.00	,851.28	,67452758	,628068793283	,0239359270	,1560430415623706	,0	,5700.00	,001	
00014057819403639909284	,kr8fjid549wba	,00010002	,00010002	,538300824692	,713112	,00	,03	,01	,8041.00	,8041.00	,20221008	,042400	,20221008	,042	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008042400	,02	,0	,00000000	,08600488	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,8041.00	,001	,8041.00	,1200.90	,74222980	,325502448349	,5471199638	,9005029221262887	,0	,8041.00	,001	
00004885134345970757226	,kr8fjid549wba	,00010002	,00010002	,356779557921	,417189	,00	,03	,03	,8019.00	,8019.00	,20221008	,043100	,20221008	,032	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008043100	,01	,0	,00000000	,98526611	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,8019.00	,001	,8019.00	,1197.62	,86227082	,934020560260	,7139856543	,6481979654467760	,0	,8019.00	,001	
00009805117532624311394	,kr8fjid549wba	,00010002	,00010002	,395814696006	,567046	,00	,03	,01	,5383.00	,5383.00	,20221008	,043600	,20221008	,151	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008043600	,01	,0	,00000000	,79153435	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,5383.00	,001	,5383.00	,803.94	,46281394	,819181725207	,9091756104	,4512900797931079	,0	,5383.00	,001	
00071369062592067397885	,kr8fjid549wba	,00010002	,00010002	,920803252737	,198248	,00	,03	,01	,9747.00	,9747.00	,20221008	,044400	,20221008	,010	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008044400	,01	,0	,00000000	,67198103	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,9747.00	,001	,9747.00	,1455.69	,89926769	,335847153173	,7596645638	,3627792733324171	,0	,9747.00	,001	
00099444191115565232158	,kr8fjid549wba	,00010002	,00010002	,762850598306	,932082	,00	,03	,03	,9264.00	,9264.00	,20221008	,044900	,20221008	,050	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008044900	,01	,0	,00000000	,86105730	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,9264.00	,001	,9264.00	,1383.55	,72900915	,449941433240	,0976688519	,7061185653646045	,0	,9264.00	,001	
00013757354614734513153	,kr8fjid549wba	,00010002	,00010002	,089311856708	,327729	,00	,03	,01	,5041.00	,5041.00	,20221008	,045600	,20221008	,141	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008045600	,01	,0	,00000000	,54832999	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,5041.00	,001	,5041.00	,752.86	,57739929	,297312994537	,6019943528	,6076965600269357	,0	,5041.00	,001	
00094319554524347838076	,kr8fjid549wba	,00010002	,00010002	,098215088304	,016756	,00	,03	,01	,9463.00	,9463.00	,20221008	,050600	,20221008	,020	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008050600	,01	,0	,00000000	,71358579	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,9463.00	,001	,9463.00	,1413.27	,76504382	,863956861774	,9231216561	,8495964759904364	,0	,9463.00	,001	
00099833286505568218740	,kr8fjid549wba	,00010002	,00010002	,924861710014	,292472	,00	,03	,03	,5108.00	,5108.00	,20221008	,051600	,20221008	,010	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008051600	,01	,0	,00000000	,71753599	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,5108.00	,001	,5108.00	,762.87	,63403757	,510432596653	,7244611296	,8168226466532925	,0	,5108.00	,001	
00060244880815365540442	,kr8fjid549wba	,00010002	,00010002	,070224459383	,122141	,00	,03	,03	,3918.00	,3918.00	,20221008	,052400	,20221008	,131	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008052400	,01	,0	,00000000	,86598649	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,3918.00	,001	,3918.00	,585.14	,15081181	,404779335435	,4425466498	,0153844126624432	,0	,3918.00	,001	
00039084605475038034283	,kr8fjid549wba	,00010002	,00010002	,449729065511	,529791	,00	,03	,03	,4880.00	,4880.00	,20221008	,052900	,20221008	,141	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008052900	,01	,0	,00000000	,86978829	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,4880.00	,001	,4880.00	,728.82	,33963333	,234467545527	,1957401442	,8837839365750204	,0	,4880.00	,001	
00018830678913144035244	,kr8fjid549wba	,00010002	,00010002	,677725517609	,928698	,00	,03	,01	,8151.00	,8151.00	,20221008	,053800	,20221008	,010	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,83	,06	,20221008	,1008053800	,01	,0	,00000000	,13825530	,2024-11-15 16:22:16	,2024-11-15 16:22:16	,0	,001	,8151.00	,001	,8151.00	,1217.33	,37054560	,066504346157	,3155212264	,6985365801574128	,0	,8151.00	,001	
