
T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
9vd4actunp6fk	,03	,00030000	,493691161557	,0000	,0	,01	,1	,983172	,1001011845	,0	,68803948	,00030000	,4	,030000000	,0	,161.00	,01	,011845	,00030000	,0	,000300009831721001011845000030000	,20221001	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,042	,6087	,01	,01	,kenhc25tr0up7	,1	,1	
0n41migjfyheq	,03	,00020003	,267898628935	,0000	,0	,01	,1	,851359	,1001012212	,0	,71635856	,00020003	,4	,030000000	,0	,181.00	,01	,012212	,00020003	,0	,000200038513591001012212000020003	,20221001	,00020003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,150	,6868	,01	,01	,fb8e27930ov6h	,1	,1	
m57u31xa6phwl	,03	,00030003	,516320943945	,0000	,0	,01	,1	,429612	,1001012234	,0	,84505728	,00030003	,4	,030000000	,0	,164.00	,01	,012234	,00030003	,0	,000300034296121001012234000030003	,20221001	,00030003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,122	,3315	,01	,01	,hwy9fzeit1d8j	,1	,1	
h87xvyk3bqgzn	,03	,00030002	,039461952815	,0000	,0	,01	,1	,278762	,1001013046	,0	,52202145	,00030002	,4	,030000000	,0	,336.00	,01	,013046	,00030002	,0	,000300022787621001013046000030002	,20221001	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,122	,5039	,01	,04	,tbrnx19j7yo0m	,1	,1	
v6f25kqwts047	,03	,00010001	,117436037094	,0000	,0	,01	,1	,772172	,1001013130	,0	,82607635	,00010001	,4	,030000000	,0	,27.00	,01	,013130	,00010001	,0	,000100017721721001013130000010001	,20221001	,00010001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,050	,2247	,01	,05	,zxqnrlm5p19vb	,1	,1	
9vd4actunp6fk	,03	,00030000	,283784772211	,0000	,0	,01	,1	,392872	,1001013130	,0	,11947835	,00030000	,4	,030000000	,0	,320.00	,01	,013130	,00030000	,0	,000300003928721001013130000030000	,20221001	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,131	,2546	,01	,01	,mu7v82gk0alcq	,1	,1	
j63xgdck7t0e1	,03	,00030001	,207198714088	,0000	,0	,01	,1	,847239	,1001013333	,0	,60469091	,00030001	,4	,030000000	,0	,32.00	,01	,013333	,00030001	,0	,000300018472391001013333000030001	,20221001	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,121	,2772	,01	,02	,n1rbszigdph7c	,1	,1	
m57u31xa6phwl	,03	,00030003	,393875159082	,0000	,0	,01	,1	,750938	,1001013838	,0	,58112117	,00030003	,4	,030000000	,0	,524.00	,01	,013838	,00030003	,0	,000300037509381001013838000030003	,20221001	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,022	,9713	,01	,01	,6qilu0j5xfba7	,1	,1	
6qilu0j5xfba7	,03	,00010000	,195999829771	,0000	,0	,01	,1	,191896	,1001014212	,0	,24203073	,00010000	,4	,030000000	,0	,497.00	,01	,014212	,00010000	,0	,000100001918961001014212000010000	,20221001	,00010000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,121	,2135	,01	,01	,im8ejgkx9h35r	,1	,1	
r7tg9jo5sbmh1	,03	,00010003	,981650743049	,0000	,0	,01	,1	,893366	,1001014243	,0	,48822237	,00010003	,4	,030000000	,0	,589.00	,01	,014243	,00010003	,0	,000100038933661001014243000010003	,20221001	,00010003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,120	,3712	,01	,01	,vw2nsgt6ry045	,1	,1	
d2tgynxiome1h	,03	,00020001	,585262348284	,0000	,0	,01	,1	,981959	,1001014904	,0	,90620305	,00020001	,4	,030000000	,0	,106.00	,01	,014904	,00020001	,0	,000200019819591001014904000020001	,20221001	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,150	,6058	,01	,04	,v6f25kqwts047	,1	,1	
vzgab6li0n954	,03	,00010003	,570778932984	,0000	,0	,01	,1	,678195	,1001020859	,0	,26939683	,00010003	,4	,030000000	,0	,560.00	,01	,020859	,00010003	,0	,000100036781951001020859000010003	,20221001	,00010003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,022	,7048	,01	,01	,4p7i9eah60by8	,1	,1	
htqzolwr4c26b	,03	,00030001	,922379758662	,0000	,0	,01	,1	,538252	,1001021403	,0	,33363798	,00030001	,4	,030000000	,0	,361.00	,01	,021403	,00030001	,0	,000300015382521001021403000030001	,20221001	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,032	,5773	,01	,01	,6qilu0j5xfba7	,1	,1	
vw2nsgt6ry045	,03	,00020000	,521953942289	,0000	,0	,01	,1	,426451	,1001023636	,0	,61372654	,00020000	,4	,030000000	,0	,21.00	,01	,023636	,00020000	,0	,000200004264511001023636000020000	,20221001	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,131	,7583	,01	,01	,2z3lhwvb1058o	,1	,1	
r10ajq4s6uyzp	,03	,00010002	,867708286457	,0000	,0	,01	,1	,289502	,1001024251	,0	,14848499	,00010002	,4	,030000000	,0	,353.00	,01	,024251	,00010002	,0	,000100022895021001024251000010002	,20221001	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,050	,5654	,01	,05	,h87xvyk3bqgzn	,1	,1	
6qilu0j5xfba7	,03	,00010000	,029390021112	,0000	,0	,01	,1	,653325	,1001024607	,0	,55564943	,00010000	,4	,030000000	,0	,37.00	,01	,024607	,00010000	,0	,000100006533251001024607000010000	,20221001	,00010000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,022	,6364	,01	,01	,im8ejgkx9h35r	,1	,1	
9vd4actunp6fk	,03	,00030000	,038133132752	,0000	,0	,01	,1	,113684	,1001030221	,0	,37340299	,00030000	,4	,030000000	,0	,37.00	,01	,030221	,00030000	,0	,000300001136841001030221000030000	,20221001	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,041	,1833	,01	,01	,g4sidzpybx568	,1	,1	
6qilu0j5xfba7	,03	,00010000	,144728360947	,0000	,0	,01	,1	,019801	,1001030537	,0	,39224398	,00010000	,4	,030000000	,0	,577.00	,01	,030537	,00010000	,0	,000100000198011001030537000010000	,20221001	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,110	,9086	,01	,01	,yjl91rauigbvd	,1	,1	
6qilu0j5xfba7	,03	,00010000	,636589433937	,0000	,0	,01	,1	,314524	,1001030731	,0	,01726251	,00010000	,4	,030000000	,0	,28.00	,01	,030731	,00010000	,0	,000100003145241001030731000010000	,20221001	,00010000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,130	,5358	,01	,01	,hwy9fzeit1d8j	,1	,1	
q7fckahgxj0y8	,03	,00020000	,469442453003	,0000	,0	,01	,1	,296392	,1001031009	,0	,20576655	,00020000	,4	,030000000	,0	,199.00	,01	,031009	,00020000	,0	,000200002963921001031009000020000	,20221001	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,020	,6506	,01	,01	,gn3bepqws86va	,1	,1	
htqzolwr4c26b	,03	,00030001	,812454916902	,0000	,0	,01	,1	,791714	,1001033421	,0	,67962545	,00030001	,4	,030000000	,0	,41.00	,01	,033421	,00030001	,0	,000300017917141001033421000030001	,20221001	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,011	,7214	,01	,01	,vkq6z2dps5yrb	,1	,1	
hfc95e7kdyrw2	,03	,00030001	,337557766200	,0000	,0	,01	,1	,803303	,1001034256	,0	,24668400	,00030001	,4	,030000000	,0	,428.00	,01	,034256	,00030001	,0	,000300018033031001034256000030001	,20221001	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,102	,1069	,01	,01	,dpvk6y7xgi9m3	,1	,1	
on3d2xvmgier9	,03	,00010000	,350387348634	,0000	,0	,01	,1	,771213	,1001040542	,0	,10309535	,00010000	,4	,030000000	,0	,18.00	,01	,040542	,00010000	,0	,000100007712131001040542000010000	,20221001	,00010000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,131	,5173	,01	,01	,0n41migjfyheq	,1	,1	
0n41migjfyheq	,03	,00020003	,210908782586	,0000	,0	,01	,1	,047422	,1001042123	,0	,80649536	,00020003	,4	,030000000	,0	,208.00	,01	,042123	,00020003	,0	,000200030474221001042123000020003	,20221001	,00020003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,072	,5337	,01	,01	,lzvr1wt4nkpu6	,1	,1	
6qilu0j5xfba7	,03	,00010000	,552824243661	,0000	,0	,01	,1	,016279	,1001043253	,0	,43833749	,00010000	,4	,030000000	,0	,405.00	,01	,043253	,00010000	,0	,000100000162791001043253000010000	,20221001	,00010000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,061	,8661	,01	,01	,hwy9fzeit1d8j	,1	,1	
adz01b6sr98gi	,03	,00010002	,673738576404	,0000	,0	,01	,1	,026999	,1001043454	,0	,19292615	,00010002	,4	,030000000	,0	,22.00	,01	,043454	,00010002	,0	,000100020269991001043454000010002	,20221001	,00010002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,071	,8802	,01	,01	,r4bszp2nic3v5	,1	,1	
vw2nsgt6ry045	,03	,00020000	,942219239280	,0000	,0	,01	,1	,151936	,1001043729	,0	,76025790	,00020000	,4	,030000000	,0	,107.00	,01	,043729	,00020000	,0	,000200001519361001043729000020000	,20221001	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,142	,4318	,01	,01	,r7tg9jo5sbmh1	,1	,1	
vw2nsgt6ry045	,03	,00020000	,069160571811	,0000	,0	,01	,1	,871313	,1001045228	,0	,37565510	,00020000	,4	,030000000	,0	,514.00	,01	,045228	,00020000	,0	,000200008713131001045228000020000	,20221001	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,042	,2087	,01	,01	,45aujn3k8m6rl	,1	,1	
aulxj9yc860on	,03	,00030002	,862274404416	,0000	,0	,01	,1	,975903	,1001051021	,0	,66328455	,00030002	,4	,030000000	,0	,247.00	,01	,051021	,00030002	,0	,000300029759031001051021000030002	,20221001	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,061	,9382	,01	,04	,dpvk6y7xgi9m3	,1	,1	
lzvr1wt4nkpu6	,03	,00030000	,399294246974	,0000	,0	,01	,1	,500213	,1001051420	,0	,98549624	,00030000	,4	,030000000	,0	,295.00	,01	,051420	,00030000	,0	,000300005002131001051420000030000	,20221001	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,040	,3365	,01	,00	,6qilu0j5xfba7	,1	,1	
6qilu0j5xfba7	,03	,00010000	,355202641130	,0000	,0	,01	,1	,160673	,1001051525	,0	,21707887	,00010000	,4	,030000000	,0	,143.00	,01	,051525	,00010000	,0	,000100001606731001051525000010000	,20221001	,00010000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,150	,9757	,01	,01	,yjl91rauigbvd	,1	,1	
9vd4actunp6fk	,03	,00030000	,788143718177	,0000	,0	,01	,1	,622507	,1001051830	,0	,53034776	,00030000	,4	,030000000	,0	,542.00	,01	,051830	,00030000	,0	,000300006225071001051830000030000	,20221001	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,011	,1367	,01	,01	,kenhc25tr0up7	,1	,1	
htqzolwr4c26b	,03	,00030001	,178366938135	,0000	,0	,01	,1	,092343	,1001055137	,0	,84634421	,00030001	,4	,030000000	,0	,526.00	,01	,055137	,00030001	,0	,000300010923431001055137000030001	,20221001	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,120	,8070	,01	,01	,6qilu0j5xfba7	,1	,1	
htqzolwr4c26b	,03	,00030001	,529894615302	,0000	,0	,01	,1	,195918	,1001055737	,0	,13806099	,00030001	,4	,030000000	,0	,174.00	,01	,055737	,00030001	,0	,000300011959181001055737000030001	,20221001	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,041	,2319	,01	,01	,s0gor7e1auwp9	,1	,1	
tbrnx19j7yo0m	,03	,00010001	,095603675643	,0000	,0	,01	,1	,620702	,1001060024	,0	,97783517	,00010001	,4	,030000000	,0	,515.00	,01	,060024	,00010001	,0	,000100016207021001060024000010001	,20221001	,00010001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,120	,0436	,01	,01	,h87xvyk3bqgzn	,1	,1	
9vd4actunp6fk	,03	,00030000	,518660292555	,0000	,0	,01	,1	,835183	,1001060118	,0	,94904074	,00030000	,4	,030000000	,0	,71.00	,01	,060118	,00030000	,0	,000300008351831001060118000030000	,20221001	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,010	,3878	,01	,01	,kenhc25tr0up7	,1	,1	
0n41migjfyheq	,03	,00020003	,341856231770	,0000	,0	,01	,1	,464837	,1001060305	,0	,38033611	,00020003	,4	,030000000	,0	,598.00	,01	,060305	,00020003	,0	,000200034648371001060305000020003	,20221001	,00020003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,141	,4360	,01	,01	,fb8e27930ov6h	,1	,1	
yck1env6mi35t	,03	,00010002	,456652768289	,0000	,0	,01	,1	,924432	,1001060657	,0	,14192280	,00010002	,4	,030000000	,0	,372.00	,01	,060657	,00010002	,0	,000100029244321001060657000010002	,20221001	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,140	,4029	,01	,01	,k8sog3760uhnr	,1	,1	
vw2nsgt6ry045	,03	,00020000	,080384886057	,0000	,0	,01	,1	,527535	,1001061943	,0	,27898546	,00020000	,4	,030000000	,0	,385.00	,01	,061943	,00020000	,0	,000200005275351001061943000020000	,20221001	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,010	,3326	,01	,01	,be2v7wlaxrspt	,1	,1	
hfc95e7kdyrw2	,03	,00030001	,202111865204	,0000	,0	,01	,1	,840535	,1001061952	,0	,39590231	,00030001	,4	,030000000	,0	,570.00	,01	,061952	,00030001	,0	,000300018405351001061952000030001	,20221001	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,042	,4912	,01	,01	,r10ajq4s6uyzp	,1	,1	
vw2nsgt6ry045	,03	,00020000	,928963351950	,0000	,0	,01	,1	,312330	,1001062910	,0	,79982365	,00020000	,4	,030000000	,0	,135.00	,01	,062910	,00020000	,0	,000200003123301001062910000020000	,20221001	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,021	,3376	,01	,01	,r7tg9jo5sbmh1	,1	,1	
m57u31xa6phwl	,03	,00030003	,332197977185	,0000	,0	,01	,1	,405320	,1001063245	,0	,20286528	,00030003	,4	,030000000	,0	,467.00	,01	,063245	,00030003	,0	,000300034053201001063245000030003	,20221001	,00030003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,150	,3970	,01	,01	,6qilu0j5xfba7	,1	,1	
dpvk6y7xgi9m3	,03	,00010001	,594645065396	,0000	,0	,01	,1	,500848	,1001063510	,0	,37330442	,00010001	,4	,030000000	,0	,441.00	,01	,063510	,00010001	,0	,000100015008481001063510000010001	,20221001	,00010001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,140	,7049	,01	,01	,61vs5cxjqmfn4	,1	,1	
ezg89wtxbfq26	,03	,00030002	,477054577956	,0000	,0	,01	,1	,754771	,1001064858	,0	,03347239	,00030002	,4	,030000000	,0	,454.00	,01	,064858	,00030002	,0	,000300027547711001064858000030002	,20221001	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,040	,4263	,01	,01	,vzgab6li0n954	,1	,1	
vw2nsgt6ry045	,03	,00020000	,204593905052	,0000	,0	,01	,1	,946891	,1001064923	,0	,09612595	,00020000	,4	,030000000	,0	,161.00	,01	,064923	,00020000	,0	,000200009468911001064923000020000	,20221001	,00020000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,050	,7325	,01	,01	,brhw5ok6j1t27	,1	,1	
o81ba7ce4xr0i	,03	,00010002	,348437896132	,0000	,0	,01	,1	,172166	,1001070543	,0	,12919574	,00010002	,4	,030000000	,0	,355.00	,01	,070543	,00010002	,0	,000100021721661001070543000010002	,20221001	,00010002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,062	,3552	,01	,01	,4p7i9eah60by8	,1	,1	
vw2nsgt6ry045	,03	,00020000	,497736548045	,0000	,0	,01	,1	,756711	,1001072149	,0	,76688226	,00020000	,4	,030000000	,0	,81.00	,01	,072149	,00020000	,0	,000200007567111001072149000020000	,20221001	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,042	,5976	,01	,01	,2z3lhwvb1058o	,1	,1	
tbrnx19j7yo0m	,03	,00010001	,247523994090	,0000	,0	,01	,1	,685707	,1001073301	,0	,24796423	,00010001	,4	,030000000	,0	,333.00	,01	,073301	,00010001	,0	,000100016857071001073301000010001	,20221001	,00010001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,031	,5372	,01	,01	,hfc95e7kdyrw2	,1	,1	
28nr915epomgl	,03	,00020003	,600000285542	,0000	,0	,01	,1	,767812	,1001074830	,0	,87642189	,00020003	,4	,030000000	,0	,566.00	,01	,074830	,00020003	,0	,000200037678121001074830000020003	,20221001	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,041	,4229	,01	,01	,zxqnrlm5p19vb	,1	,1	
tbrnx19j7yo0m	,03	,00010001	,547527070525	,0000	,0	,01	,1	,965728	,1001075958	,0	,49625275	,00010001	,4	,030000000	,0	,383.00	,01	,075958	,00010001	,0	,000100019657281001075958000010001	,20221001	,00010001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,142	,5816	,01	,01	,h87xvyk3bqgzn	,1	,1	
0n41migjfyheq	,03	,00020003	,850338246511	,0000	,0	,01	,1	,716748	,1001082656	,0	,48109787	,00020003	,4	,030000000	,0	,277.00	,01	,082656	,00020003	,0	,000200037167481001082656000020003	,20221001	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,130	,2366	,01	,01	,z78r1m4gvfdj6	,1	,1	
be2v7wlaxrspt	,03	,00010000	,820618648517	,0000	,0	,01	,1	,658519	,1001084604	,0	,78218870	,00010000	,4	,030000000	,0	,284.00	,01	,084604	,00010000	,0	,000100006585191001084604000010000	,20221001	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,042	,5025	,01	,01	,gn3bepqws86va	,1	,1	
lzvr1wt4nkpu6	,03	,00030000	,997135701744	,0000	,0	,01	,1	,422674	,1001090702	,0	,03628275	,00030000	,4	,030000000	,0	,580.00	,01	,090702	,00030000	,0	,000300004226741001090702000030000	,20221001	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,121	,4696	,01	,00	,6qilu0j5xfba7	,1	,1	
vw2nsgt6ry045	,03	,00020000	,208710474725	,0000	,0	,01	,1	,683549	,1001090924	,0	,44631771	,00020000	,4	,030000000	,0	,46.00	,01	,090924	,00020000	,0	,000200006835491001090924000020000	,20221001	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,000	,1375	,01	,01	,n3018794ry5lt	,1	,1	
mu7v82gk0alcq	,03	,00020001	,403108247092	,0000	,0	,01	,1	,762119	,1001092448	,0	,01879668	,00020001	,4	,030000000	,0	,210.00	,01	,092448	,00020001	,0	,000200017621191001092448000020001	,20221001	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,021	,0534	,01	,01	,9vd4actunp6fk	,1	,1	
eir0136fgnzo8	,03	,00020001	,381491111632	,0000	,0	,01	,1	,781697	,1001092647	,0	,16981585	,00020001	,4	,030000000	,0	,273.00	,01	,092647	,00020001	,0	,000200017816971001092647000020001	,20221001	,00020001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,041	,4969	,01	,01	,0wm5fk3gjibt6	,1	,1	
kgsx916ju52be	,03	,00030003	,993891921070	,0000	,0	,01	,1	,975147	,1001094248	,0	,00311589	,00030003	,4	,030000000	,0	,578.00	,01	,094248	,00030003	,0	,000300039751471001094248000030003	,20221001	,00030003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,011	,6858	,01	,01	,adzpmsjvouily	,1	,1	
vw2nsgt6ry045	,03	,00020000	,876678155635	,0000	,0	,01	,1	,047147	,1001094311	,0	,66694905	,00020000	,4	,030000000	,0	,59.00	,01	,094311	,00020000	,0	,000200000471471001094311000020000	,20221001	,00020000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,140	,9516	,01	,01	,q7fckahgxj0y8	,1	,1	
aulxj9yc860on	,03	,00030002	,329641048685	,0000	,0	,01	,1	,532219	,1001095845	,0	,14128928	,00030002	,4	,030000000	,0	,479.00	,01	,095845	,00030002	,0	,000300025322191001095845000030002	,20221001	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,060	,0568	,01	,04	,r10ajq4s6uyzp	,1	,1	
r10ajq4s6uyzp	,03	,00010002	,311478409054	,0000	,0	,01	,1	,113290	,1001100256	,0	,96787486	,00010002	,4	,030000000	,0	,589.00	,01	,100256	,00010002	,0	,000100021132901001100256000010002	,20221001	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,011	,8772	,01	,05	,hfc95e7kdyrw2	,1	,1	
0n41migjfyheq	,03	,00020003	,554859745211	,0000	,0	,01	,1	,242335	,1001101813	,0	,54329073	,00020003	,4	,030000000	,0	,435.00	,01	,101813	,00020003	,0	,000200032423351001101813000020003	,20221001	,00020003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,060	,4538	,01	,01	,fb8e27930ov6h	,1	,1	
k8sog3760uhnr	,03	,00030000	,811805438500	,0000	,0	,01	,1	,130964	,1001102301	,0	,37003004	,00030000	,4	,030000000	,0	,133.00	,01	,102301	,00030000	,0	,000300001309641001102301000030000	,20221001	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,100	,3725	,01	,01	,adz01b6sr98gi	,1	,1	
vw2nsgt6ry045	,03	,00020000	,896851882042	,0000	,0	,01	,1	,097562	,1001102752	,0	,34367953	,00020000	,4	,030000000	,0	,76.00	,01	,102752	,00020000	,0	,000200000975621001102752000020000	,20221001	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,102	,7648	,01	,01	,v6f25kqwts047	,1	,1	
