
S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29
396258960188976	,00010002	,pqe	,pqe	,5631	,0000000000	,20171118	,001	,0	,0	,0	,0	,9900010003	,1	,0001	,1	,07	,eg8n20douq53x	,38506663	,519792652556789114	,0913778973	,775250667689735	,CK11FBNEOW1QSJUTFZ8SWX85PNGAD644Y25XMVP68L6CLWD3RJKA2E97OMVMAKU9	,4311265264	,446333824775	,9675634165	,6740372812	,51660716	,1	
227188905201408	,00020000	,dlh	,dlh	,7911	,0000000000	,20180702	,001	,0	,0	,0	,1	,9900020001	,0	,0001	,1	,07	,jhd148qfwix3a	,31313703	,073387037769864515	,7218952464	,480975395552182	,R31XGTPV7YH8V5O8ZK4SRSRZAAL2EFJFKG4WCOQI793ME3HIUPJLUS2QDAK4UT6O	,1398511506	,639811389706	,9587863189	,4219793530	,30073580	,1	
227188905201408	,0000000000	,dlh	,dlh	,7911	,0000000000	,20180702	,001	,0	,0	,0	,1	,9900020001	,0	,0001	,1	,07	,jhd148qfwix3a	,31313703	,073387037769864515	,7218952464	,480975395552182	,R31XGTPV7YH8V5O8ZK4SRSRZAAL2EFJFKG4WCOQI793ME3HIUPJLUS2QDAK4UT6O	,1398511506	,639811389706	,9587863189	,4219793530	,30073580	,1	
227188905201408	,0000000000	,dlh	,dlh	,7911	,0000000000	,20180702	,001	,0	,0	,0	,1	,9900020001	,0	,0001	,1	,07	,jhd148qfwix3a	,31313703	,073387037769864515	,7218952464	,480975395552182	,R31XGTPV7YH8V5O8ZK4SRSRZAAL2EFJFKG4WCOQI793ME3HIUPJLUS2QDAK4UT6O	,1398511506	,639811389706	,9587863189	,4219793530	,30073580	,1	
006117474381163	,00030000	,gqb	,gqb	,5712	,0000000000	,20170809	,001	,0	,0	,0	,0	,9900020001	,0	,0001	,1	,07	,9v6m27nsy3b5l	,45238336	,417415360528991891	,3868854266	,428149228212183	,CMNO242AD51HYL38M54EUIA2B87XLN99OTFN6E3T1FRQSIH7KDP5WCG7QJX6WSOM	,0602112911	,325753103596	,8333207852	,6671949550	,88160735	,1	
006117474381163	,0000000000	,gqb	,gqb	,5712	,0000000000	,20170809	,001	,0	,0	,0	,0	,9900020001	,0	,0001	,1	,07	,9v6m27nsy3b5l	,45238336	,417415360528991891	,3868854266	,428149228212183	,CMNO242AD51HYL38M54EUIA2B87XLN99OTFN6E3T1FRQSIH7KDP5WCG7QJX6WSOM	,0602112911	,325753103596	,8333207852	,6671949550	,88160735	,1	
006117474381163	,0000000000	,gqb	,gqb	,5712	,0000000000	,20170809	,001	,0	,0	,0	,0	,9900020001	,0	,0001	,1	,07	,9v6m27nsy3b5l	,45238336	,417415360528991891	,3868854266	,428149228212183	,CMNO242AD51HYL38M54EUIA2B87XLN99OTFN6E3T1FRQSIH7KDP5WCG7QJX6WSOM	,0602112911	,325753103596	,8333207852	,6671949550	,88160735	,1	
956575580922152	,00020000	,vih	,vih	,5812	,0000000000	,20170908	,001	,0	,0	,0	,1	,9900050002	,0	,0001	,1	,07	,q7u4l0fajv59n	,24099442	,161294493144551591	,0328237602	,010631275346578	,5J89FGTZUB748YCD2LHUIJN4LFOV8TNV5RAHQRAWXE3IDMB21XZ2MSRGWNKGPCXQ	,3505189484	,736961756681	,4236778505	,8395736280	,58747076	,1	
956575580922152	,0000000000	,vih	,vih	,5812	,0000000000	,20170908	,001	,0	,0	,0	,1	,9900050002	,0	,0001	,1	,07	,q7u4l0fajv59n	,24099442	,161294493144551591	,0328237602	,010631275346578	,5J89FGTZUB748YCD2LHUIJN4LFOV8TNV5RAHQRAWXE3IDMB21XZ2MSRGWNKGPCXQ	,3505189484	,736961756681	,4236778505	,8395736280	,58747076	,1	
956575580922152	,0000000000	,vih	,vih	,5812	,0000000000	,20170908	,001	,0	,0	,0	,1	,9900050002	,0	,0001	,1	,07	,q7u4l0fajv59n	,24099442	,161294493144551591	,0328237602	,010631275346578	,5J89FGTZUB748YCD2LHUIJN4LFOV8TNV5RAHQRAWXE3IDMB21XZ2MSRGWNKGPCXQ	,3505189484	,736961756681	,4236778505	,8395736280	,58747076	,1	
665546248009438	,00020001	,eqt	,eqt	,7011	,0000000000	,20211212	,001	,0	,0	,0	,0	,9900040003	,0	,0001	,1	,07	,zepkxw0ybria8	,80260253	,503379010320311271	,0491694999	,191467722684726	,PO7MQ9KSGNHLGZNB52QVADOX87T2M6F3OVEY5XELRMH49VZ4RARGUTWXFJI7KP3A	,9412671354	,288266514552	,7306037569	,5770470939	,69067397	,1	
665546248009438	,0000000000	,eqt	,eqt	,7011	,0000000000	,20211212	,001	,0	,0	,0	,0	,9900040003	,0	,0001	,1	,07	,zepkxw0ybria8	,80260253	,503379010320311271	,0491694999	,191467722684726	,PO7MQ9KSGNHLGZNB52QVADOX87T2M6F3OVEY5XELRMH49VZ4RARGUTWXFJI7KP3A	,9412671354	,288266514552	,7306037569	,5770470939	,69067397	,1	
665546248009438	,0000000000	,eqt	,eqt	,7011	,0000000000	,20211212	,001	,0	,0	,0	,0	,9900040003	,0	,0001	,1	,07	,zepkxw0ybria8	,80260253	,503379010320311271	,0491694999	,191467722684726	,PO7MQ9KSGNHLGZNB52QVADOX87T2M6F3OVEY5XELRMH49VZ4RARGUTWXFJI7KP3A	,9412671354	,288266514552	,7306037569	,5770470939	,69067397	,1	
885155773150147	,00010002	,exq	,exq	,7011	,0000000000	,20180827	,001	,0	,0	,0	,0	,9900030003	,1	,0001	,1	,07	,0zkepyvxgwq92	,35935898	,386467882662897849	,4721736758	,224367715564775	,MTPDK8VMLNH6FOUZUBFA72S8WHQ1PA4UKE6LKDYGWTYQ32ZZPXQJBX7XBLOYN9N4	,8256034675	,315699052555	,4471512655	,1041941104	,08702336	,1	
