
F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45
00073967381414035241815	,6mb78xs45izdt	,00010001	,00010001	,815195309114	,571897	,00	,03	,03	,200.00	,200.00	,20220201	,120346	,20220201	,112	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20220201	,0201120346	,01	,0	,00000000	,86724599	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,200.00	,001	,200.00	,29.87	,51588980	,071916661601	,0432775361	,1577903570904520	,0	,200.00	,001	
00066060806586572067890	,6mb78xs45izdt	,00030001	,00030001	,034574259944	,715606	,00	,03	,03	,246.00	,246.00	,20220201	,173526	,20220201	,032	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20220201	,0201173526	,01	,0	,00000000	,94822525	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,246.00	,001	,246.00	,36.74	,79003789	,882709479208	,5590029146	,7321315405763909	,0	,246.00	,001	
00058047490146490155450	,6mb78xs45izdt	,00030003	,00030003	,147146535604	,108416	,00	,03	,01	,157.00	,157.00	,20220201	,193714	,20220201	,102	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20220201	,0201193714	,02	,0	,00000000	,13430387	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,157.00	,001	,157.00	,23.45	,27011899	,917334408169	,9469233816	,2569101025651002	,0	,157.00	,001	
00046787778535113138674	,6mb78xs45izdt	,00030000	,00030000	,062135730704	,348877	,00	,03	,03	,119.00	,119.00	,20220201	,202807	,20220201	,110	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20220201	,0201202807	,01	,0	,00000000	,43042811	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,119.00	,001	,119.00	,17.77	,29658037	,002897035683	,8123637684	,1731503780402024	,0	,119.00	,001	
00081517212005871846651	,6mb78xs45izdt	,00020000	,00020000	,391738531028	,266507	,00	,03	,03	,202.00	,202.00	,20220201	,133829	,20220201	,071	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20220201	,0201133829	,01	,0	,00000000	,01578700	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,202.00	,001	,202.00	,30.17	,67234457	,219514134853	,3742536257	,7501008139814982	,0	,202.00	,001	
00046413883164995920357	,6mb78xs45izdt	,00020002	,00020002	,264040509113	,117946	,00	,03	,03	,212.00	,212.00	,20220201	,131354	,20220201	,050	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20220201	,0201131354	,01	,0	,00000000	,41423109	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,212.00	,001	,212.00	,31.66	,33512962	,857478934763	,8801905688	,4249146153369644	,0	,212.00	,001	
00071748579299962391032	,6mb78xs45izdt	,00020000	,00020000	,954571498075	,565957	,00	,03	,07	,146.00	,146.00	,20220201	,151555	,20220201	,021	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20220201	,0201151555	,01	,0	,00000000	,08329082	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,146.00	,001	,146.00	,21.80	,55339666	,155981273046	,0977702733	,6997575773335977	,0	,146.00	,001	
00003294723483188867684	,6mb78xs45izdt	,00030002	,00030002	,523470439361	,969681	,00	,03	,03	,164.00	,164.00	,20220201	,192553	,20220201	,110	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20220201	,0201192553	,01	,0	,00000000	,19180159	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,164.00	,001	,164.00	,24.49	,80472227	,733484765905	,0806635525	,0432206513707275	,0	,164.00	,001	
00083347726918803822341	,5etp9yrqw6cox	,00020002	,00020002	,847776061929	,984568	,00	,03	,03	,132.00	,132.00	,20220201	,204329	,20220201	,040	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20220201	,0201204329	,02	,0	,00000000	,94747029	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,132.00	,001	,132.00	,19.71	,84073155	,643613227946	,4048913388	,3929756566621975	,0	,132.00	,001	
00007243046038189851257	,5etp9yrqw6cox	,00030003	,00030003	,523666626165	,211120	,00	,03	,07	,30.00	,30.00	,20220201	,094629	,20220201	,002	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20220201	,0201094629	,01	,0	,00000000	,41722117	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,30.00	,001	,30.00	,4.48	,58831302	,673950613531	,6067151385	,4276976564629887	,0	,30.00	,001	
00000517224092814158806	,5etp9yrqw6cox	,00030003	,00030003	,427965835904	,197707	,00	,03	,07	,134.00	,134.00	,20220201	,210438	,20220201	,140	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20220201	,0201210438	,01	,0	,00000000	,16245433	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,134.00	,001	,134.00	,20.01	,74736701	,679536405711	,4795351224	,3977120229125375	,0	,134.00	,001	
00083387190553701753586	,5etp9yrqw6cox	,00020002	,00020002	,422130619099	,614662	,00	,03	,03	,40.00	,40.00	,20220201	,154756	,20220201	,141	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20220201	,0201154756	,01	,0	,00000000	,61946362	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,40.00	,001	,40.00	,5.97	,96031070	,651626627007	,7065256565	,5342342246345415	,0	,40.00	,001	
00001032978446002013496	,5etp9yrqw6cox	,00010002	,00010002	,989399070480	,903755	,00	,03	,07	,85.00	,85.00	,20220201	,180934	,20220201	,070	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20220201	,0201180934	,02	,0	,00000000	,05008515	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,85.00	,001	,85.00	,12.69	,31790975	,685928582060	,4183471158	,7996925888439258	,0	,85.00	,001	
00029160187320448431113	,5etp9yrqw6cox	,00020000	,00020000	,229440215845	,842351	,00	,03	,03	,89.00	,89.00	,20220201	,172955	,20220201	,130	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20220201	,0201172955	,02	,0	,00000000	,20428930	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,89.00	,001	,89.00	,13.29	,42879121	,966857139864	,6260369779	,0358981749628009	,0	,89.00	,001	
00046327514798223423654	,5etp9yrqw6cox	,00010003	,00010003	,463070358779	,332780	,00	,03	,01	,58.00	,58.00	,20220201	,130750	,20220201	,042	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20220201	,0201130750	,01	,0	,00000000	,98854212	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,58.00	,001	,58.00	,8.66	,13369440	,311007248023	,0189391267	,6683812218998777	,0	,58.00	,001	
00030455925436578598641	,5etp9yrqw6cox	,00020000	,00020000	,688381941893	,194894	,00	,03	,07	,102.00	,102.00	,20220201	,185746	,20220201	,041	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20220201	,0201185746	,01	,0	,00000000	,93632903	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,102.00	,001	,102.00	,15.23	,90518340	,133074425966	,8650403868	,9529622747123976	,0	,102.00	,001	
00032260170178173881155	,5etp9yrqw6cox	,00020003	,00020003	,364974464367	,818935	,00	,03	,07	,190.00	,190.00	,20220201	,151422	,20220201	,131	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20220201	,0201151422	,01	,0	,00000000	,45789005	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,190.00	,001	,190.00	,28.38	,29870085	,968785685089	,3112534513	,3154753003351764	,0	,190.00	,001	
00097312723296125081436	,cka21xozbs6e8	,00020000	,00020000	,189128062245	,963646	,00	,03	,01	,1970.00	,1970.00	,20220202	,171920	,20220202	,151	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20220202	,0202171920	,02	,0	,00000000	,68314577	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,1970.00	,001	,1970.00	,294.21	,29982535	,670002017514	,1731042313	,4933137869016917	,0	,1970.00	,001	
00002150208873044123506	,cka21xozbs6e8	,00010002	,00010002	,850712190293	,095481	,00	,03	,01	,2592.00	,2592.00	,20220202	,143232	,20220202	,022	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20220202	,0202143232	,01	,0	,00000000	,66701940	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,2592.00	,001	,2592.00	,387.11	,36364629	,603970777773	,6010913748	,4393094389387456	,0	,2592.00	,001	
00093408556858289064294	,cka21xozbs6e8	,00030001	,00030001	,467597888722	,850099	,00	,03	,01	,771.00	,771.00	,20220202	,103252	,20220202	,132	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20220202	,0202103252	,01	,0	,00000000	,68109344	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,771.00	,001	,771.00	,115.15	,64344321	,749688588591	,6639145040	,0437903296726212	,0	,771.00	,001	
00041455859154360691939	,cka21xozbs6e8	,00030000	,00030000	,001433495095	,058400	,00	,03	,03	,487.00	,487.00	,20220202	,191048	,20220202	,062	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20220202	,0202191048	,01	,0	,00000000	,78138966	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,487.00	,001	,487.00	,72.73	,21541326	,110213363289	,0164001475	,0943346729646226	,0	,487.00	,001	
00034155055091105229501	,cka21xozbs6e8	,00020001	,00020001	,468399490416	,860421	,00	,03	,07	,2284.00	,2284.00	,20220202	,200636	,20220202	,062	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20220202	,0202200636	,01	,0	,00000000	,22413888	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,2284.00	,001	,2284.00	,341.11	,47678575	,574301959292	,4071707311	,8516762600675587	,0	,2284.00	,001	
00012051702023205234541	,cka21xozbs6e8	,00030003	,00030003	,060952627563	,254607	,00	,03	,03	,1680.00	,1680.00	,20220202	,134840	,20220202	,122	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20220202	,0202134840	,01	,0	,00000000	,57452596	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,1680.00	,001	,1680.00	,250.90	,67245769	,060100997662	,9425977827	,7843426679395615	,0	,1680.00	,001	
00025532523380802287347	,cka21xozbs6e8	,00020002	,00020002	,585176503632	,709411	,00	,03	,07	,559.00	,559.00	,20220202	,163851	,20220202	,031	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20220202	,0202163851	,01	,0	,00000000	,47549689	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,559.00	,001	,559.00	,83.49	,71404809	,125208506490	,4584173821	,5448539726930622	,0	,559.00	,001	
00048862940934716094957	,cka21xozbs6e8	,00010000	,00010000	,449890416245	,710804	,00	,03	,01	,844.00	,844.00	,20220202	,103300	,20220202	,022	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20220202	,0202103300	,01	,0	,00000000	,40749137	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,844.00	,001	,844.00	,126.05	,39599014	,377637605871	,6387668039	,2157191321088460	,0	,844.00	,001	
00058146938556781469503	,cka21xozbs6e8	,00020001	,00020001	,566559498730	,423117	,00	,03	,01	,1412.00	,1412.00	,20220202	,183155	,20220202	,032	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20220202	,0202183155	,01	,0	,00000000	,01953556	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,1412.00	,001	,1412.00	,210.88	,52820788	,750374551769	,8266489562	,6066596768394867	,0	,1412.00	,001	
00089140824166463693069	,fkaehc5gytnsv	,00020003	,00020003	,355467165342	,577279	,00	,03	,07	,737.00	,737.00	,20220202	,194330	,20220202	,120	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20220202	,0202194330	,01	,0	,00000000	,85373361	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,737.00	,001	,737.00	,110.07	,01414659	,564848070387	,5793945151	,4456446352250804	,0	,737.00	,001	
00017322445632500046945	,fkaehc5gytnsv	,00010002	,00010002	,491713118159	,713871	,00	,03	,03	,1720.00	,1720.00	,20220202	,090444	,20220202	,070	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20220202	,0202090444	,01	,0	,00000000	,95394820	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,1720.00	,001	,1720.00	,256.88	,36125113	,225832060360	,6566212627	,6143354161977414	,0	,1720.00	,001	
00088464307241011592792	,fkaehc5gytnsv	,00030003	,00030003	,593642069949	,184306	,00	,03	,01	,1368.00	,1368.00	,20220202	,092922	,20220202	,032	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20220202	,0202092922	,01	,0	,00000000	,77223573	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,1368.00	,001	,1368.00	,204.31	,85350559	,400124047036	,0993843568	,4718903419670944	,0	,1368.00	,001	
00005748217064418928250	,fkaehc5gytnsv	,00010000	,00010000	,837217992990	,151186	,00	,03	,07	,776.00	,776.00	,20220202	,172329	,20220202	,122	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20220202	,0202172329	,01	,0	,00000000	,16665756	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,776.00	,001	,776.00	,115.89	,68962030	,824129888586	,8826346761	,9741761708681100	,0	,776.00	,001	
00002039834181730284820	,fkaehc5gytnsv	,00010001	,00010001	,419416962307	,764987	,00	,03	,07	,1333.00	,1333.00	,20220202	,174843	,20220202	,060	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20220202	,0202174843	,01	,0	,00000000	,66227190	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,1333.00	,001	,1333.00	,199.08	,00761308	,310041371125	,8485239861	,1769636202863765	,0	,1333.00	,001	
00026493823592368054822	,fkaehc5gytnsv	,00030003	,00030003	,248477650761	,477408	,00	,03	,01	,1997.00	,1997.00	,20220202	,171615	,20220202	,121	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20220202	,0202171615	,01	,0	,00000000	,66547630	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,1997.00	,001	,1997.00	,298.25	,17446791	,494453366101	,7527715179	,5376224202062903	,0	,1997.00	,001	
00096467785525291614548	,fkaehc5gytnsv	,00020003	,00020003	,449450597991	,514600	,00	,03	,07	,496.00	,496.00	,20220202	,194530	,20220202	,070	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20220202	,0202194530	,01	,0	,00000000	,11426961	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,496.00	,001	,496.00	,74.08	,20927234	,801572047792	,8112539900	,9098796981248266	,0	,496.00	,001	
00013762184530807961170	,uzs7qbljtx5ci	,00010003	,00010003	,134197155611	,013069	,00	,03	,07	,387.00	,387.00	,20220203	,084257	,20220203	,051	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20220203	,0203084257	,02	,0	,00000000	,42921802	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,387.00	,001	,387.00	,57.80	,54890855	,761320266953	,9902522640	,6485732724285573	,0	,387.00	,001	
00081895818454217051754	,uzs7qbljtx5ci	,00030001	,00030001	,978434897083	,663775	,00	,03	,01	,247.00	,247.00	,20220203	,130146	,20220203	,102	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20220203	,0203130146	,01	,0	,00000000	,22640606	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,247.00	,001	,247.00	,36.89	,26089857	,665170363796	,3908752592	,8737801660270889	,0	,247.00	,001	
00031512028855688887549	,uzs7qbljtx5ci	,00020001	,00020001	,180118787252	,769510	,00	,03	,03	,161.00	,161.00	,20220203	,141840	,20220203	,052	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20220203	,0203141840	,01	,0	,00000000	,80244035	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,161.00	,001	,161.00	,24.04	,38749152	,409499860238	,6601887185	,2839314864023326	,0	,161.00	,001	
00019556596157481766553	,uzs7qbljtx5ci	,00010001	,00010001	,738751217731	,614652	,00	,03	,03	,61.00	,61.00	,20220203	,195632	,20220203	,112	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20220203	,0203195632	,01	,0	,00000000	,58456244	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,61.00	,001	,61.00	,9.11	,67226860	,478765126292	,8354526879	,2189096480890362	,0	,61.00	,001	
00069139804053084396280	,uzs7qbljtx5ci	,00020002	,00020002	,076090974650	,699714	,00	,03	,03	,296.00	,296.00	,20220203	,120424	,20220203	,040	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20220203	,0203120424	,01	,0	,00000000	,04045554	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,296.00	,001	,296.00	,44.21	,69669983	,569556982675	,0157064664	,8387565315109003	,0	,296.00	,001	
00041848801654933333016	,uzs7qbljtx5ci	,00020002	,00020002	,071885322570	,501486	,00	,03	,07	,175.00	,175.00	,20220203	,150041	,20220203	,142	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20220203	,0203150041	,02	,0	,00000000	,61432223	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,175.00	,001	,175.00	,26.14	,56683307	,917818142551	,5974071072	,4528614282804195	,0	,175.00	,001	
00063182179564964723095	,uzs7qbljtx5ci	,00030001	,00030001	,422293552747	,915038	,00	,03	,03	,270.00	,270.00	,20220203	,100326	,20220203	,031	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20220203	,0203100326	,01	,0	,00000000	,29534336	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,270.00	,001	,270.00	,40.32	,63205566	,448293204147	,1179517838	,6825554953786051	,0	,270.00	,001	
00064684003696580603386	,jfunqvloa4kr1	,00020002	,00020002	,882332178797	,826972	,00	,03	,07	,999.00	,999.00	,20220203	,184615	,20220203	,132	,00000000	,000000000000000	,XXXX	,0000	,0000	,0002	,000	,81	,06	,20220203	,0203184615	,02	,0	,00000000	,04967848	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,999.00	,001	,999.00	,149.20	,74004643	,282632882207	,6448537881	,6403941897617197	,0	,999.00	,001	
00063429801512765722040	,jfunqvloa4kr1	,00010001	,00010001	,664392072917	,711018	,00	,03	,01	,283.00	,283.00	,20220203	,111046	,20220203	,000	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20220203	,0203111046	,02	,0	,00000000	,32236774	,2022-11-16 16:21:18	,2022-11-16 16:21:18	,0	,001	,283.00	,001	,283.00	,42.27	,24702245	,726825426165	,4198381143	,9363118085681502	,0	,283.00	,001	
00094884336676004547058	,jfunqvloa4kr1	,00020003	,00020003	,087991395840	,713299	,00	,03	,07	,995.00	,995.00	,20220203	,151431	,20220203	,101	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20220203	,0203151431	,01	,0	,00000000	,60041665	,2022-11-16 16:21:19	,2022-11-16 16:21:19	,0	,001	,995.00	,001	,995.00	,148.60	,98491092	,288637390587	,1456071897	,8972348095028733	,0	,995.00	,001	
00063952270059023988091	,jfunqvloa4kr1	,00030001	,00030001	,532289441329	,745569	,00	,03	,03	,593.00	,593.00	,20220203	,103823	,20220203	,011	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20220203	,0203103823	,01	,0	,00000000	,17429864	,2022-11-16 16:21:19	,2022-11-16 16:21:19	,0	,001	,593.00	,001	,593.00	,88.56	,10803946	,482589885555	,6117877327	,4225933072925111	,0	,593.00	,001	
00007893707506220823795	,jfunqvloa4kr1	,00020003	,00020003	,294865861400	,603192	,00	,03	,03	,708.00	,708.00	,20220203	,184003	,20220203	,040	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20220203	,0203184003	,02	,0	,00000000	,77304927	,2022-11-16 16:21:19	,2022-11-16 16:21:19	,0	,001	,708.00	,001	,708.00	,105.74	,34046175	,544598329047	,5881988607	,0250943863812373	,0	,708.00	,001	
00018250851428183898060	,jfunqvloa4kr1	,00030001	,00030001	,314205955124	,934138	,00	,03	,01	,513.00	,513.00	,20220203	,164239	,20220203	,041	,00000000	,000000000000000	,XXXX	,0000	,0000	,0001	,000	,81	,06	,20220203	,0203164239	,01	,0	,00000000	,97653413	,2022-11-16 16:21:19	,2022-11-16 16:21:19	,0	,001	,513.00	,001	,513.00	,76.62	,83252958	,254098622495	,6491226037	,5414338522480965	,0	,513.00	,001	
00000200277828441894137	,jfunqvloa4kr1	,00010000	,00010000	,596480468632	,127168	,00	,03	,03	,402.00	,402.00	,20220203	,164640	,20220203	,140	,00000000	,000000000000000	,XXXX	,0000	,0000	,0000	,000	,81	,06	,20220203	,0203164640	,01	,0	,00000000	,41152333	,2022-11-16 16:21:19	,2022-11-16 16:21:19	,0	,001	,402.00	,001	,402.00	,60.04	,93764465	,365583543416	,3933652500	,9930610577460297	,0	,402.00	,001	
00077536529951271499911	,jfunqvloa4kr1	,00020003	,00020003	,239583388023	,151491	,00	,03	,03	,283.00	,283.00	,20220203	,150338	,20220203	,031	,00000000	,000000000000000	,XXXX	,0000	,0000	,0003	,000	,81	,06	,20220203	,0203150338	,01	,0	,00000000	,07688123	,2022-11-16 16:21:19	,2022-11-16 16:21:19	,0	,001	,283.00	,001	,283.00	,42.27	,50610912	,178082449687	,7325159607	,1395824990211101	,0	,283.00	,001	
