
T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
0lm1usz2gwt65	,03	,00030001	,075338097722	,0000	,0	,01	,1	,257472	,0201014206	,0	,54799570	,00030001	,4	,030000000	,0	,491.00	,01	,014206	,00030001	,0	,000300012574720201014206000030001	,20220201	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,021	,0170	,01	,01	,ta0dxy2qzpi9c	,1	,1	
12f6y3nuv04sq	,03	,00020000	,534607432222	,0000	,0	,01	,1	,407050	,0201014600	,0	,38734978	,00020000	,4	,030000000	,0	,209.00	,01	,014600	,00020000	,0	,000200004070500201014600000020000	,20220201	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,052	,7104	,01	,01	,ljecdnwy624f0	,1	,1	
6g3ij5wd9oy1x	,03	,00010002	,832956171977	,0000	,0	,01	,1	,611774	,0201014741	,0	,68803072	,00010002	,4	,030000000	,0	,46.00	,01	,014741	,00010002	,0	,000100026117740201014741000010002	,20220201	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,021	,1105	,01	,01	,8lnzds3bcr49h	,1	,1	
k82g5lwhtxnjm	,03	,00030001	,541844401772	,0000	,0	,01	,1	,580859	,0201015754	,0	,76278507	,00030001	,4	,030000000	,0	,284.00	,01	,015754	,00030001	,0	,000300015808590201015754000030001	,20220201	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,071	,3400	,01	,01	,df8qb9oxrh0la	,1	,1	
m71wujrd64zh0	,03	,00030000	,164399623684	,0000	,0	,01	,1	,528292	,0201015802	,0	,30559295	,00030000	,4	,030000000	,0	,39.00	,01	,015802	,00030000	,0	,000300005282920201015802000030000	,20220201	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,121	,1581	,01	,01	,eq9atzvonj6x7	,1	,1	
9ixu50rt8cwop	,03	,00030000	,995804762636	,0000	,0	,01	,1	,389702	,0201020306	,0	,35396870	,00030000	,4	,030000000	,0	,180.00	,01	,020306	,00030000	,0	,000300003897020201020306000030000	,20220201	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,101	,0988	,01	,05	,40z8abth7xikn	,1	,1	
p4y2qz9wh06ju	,03	,00010001	,542593967363	,0000	,0	,01	,1	,173408	,0201020705	,0	,48195557	,00010001	,4	,030000000	,0	,415.00	,01	,020705	,00010001	,0	,000100011734080201020705000010001	,20220201	,00010001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,032	,9713	,01	,01	,u90qzxe4bkdy3	,1	,1	
xoby6vk2mrn0f	,03	,00020002	,337240563890	,0000	,0	,01	,1	,919424	,0201021058	,0	,95165891	,00020002	,4	,030000000	,0	,437.00	,01	,021058	,00020002	,0	,000200029194240201021058000020002	,20220201	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,150	,1921	,01	,02	,0l9i8u1k2ebc3	,1	,1	
lmnw82akv0sif	,03	,00030001	,732969239527	,0000	,0	,01	,1	,593036	,0201021408	,0	,92850320	,00030001	,4	,030000000	,0	,552.00	,01	,021408	,00030001	,0	,000300015930360201021408000030001	,20220201	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,121	,5924	,01	,01	,w14z5btr2imh8	,1	,1	
8lnzds3bcr49h	,03	,00030002	,746699814305	,0000	,0	,01	,1	,745186	,0201022002	,0	,03985190	,00030002	,4	,030000000	,0	,238.00	,01	,022002	,00030002	,0	,000300027451860201022002000030002	,20220201	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,032	,2005	,01	,01	,4due69sgfp2kv	,1	,1	
pymtacb2x0fu9	,03	,00020001	,208008889194	,0000	,0	,01	,1	,181331	,0201022410	,0	,95541708	,00020001	,4	,030000000	,0	,382.00	,01	,022410	,00020001	,0	,000200011813310201022410000020001	,20220201	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,141	,8861	,01	,01	,87i94ejczpq6l	,1	,1	
pvldez0b3ya5t	,03	,00030000	,578378782189	,0000	,0	,01	,1	,023970	,0201022734	,0	,33022984	,00030000	,4	,030000000	,0	,563.00	,01	,022734	,00030000	,0	,000300000239700201022734000030000	,20220201	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,040	,9125	,01	,06	,lotx7mqp56b2i	,1	,1	
708x4jd2gzre5	,03	,00020003	,162826931883	,0000	,0	,01	,1	,032429	,0201022800	,0	,14627269	,00020003	,4	,030000000	,0	,506.00	,01	,022800	,00020003	,0	,000200030324290201022800000020003	,20220201	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,061	,0464	,01	,01	,u5ytb41o0zd2x	,1	,1	
nu1k7zq6o9cjb	,03	,00020001	,450926812944	,0000	,0	,01	,1	,640951	,0201022832	,0	,90781797	,00020001	,4	,030000000	,0	,198.00	,01	,022832	,00020001	,0	,000200016409510201022832000020001	,20220201	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,070	,4914	,01	,01	,6khvdy2r4cxmb	,1	,1	
i9yzxqutrmej0	,03	,00010002	,193993760408	,0000	,0	,01	,1	,497073	,0201023116	,0	,39424712	,00010002	,4	,030000000	,0	,249.00	,01	,023116	,00010002	,0	,000100024970730201023116000010002	,20220201	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,120	,5181	,01	,01	,cka21xozbs6e8	,1	,1	
h3u45lfv9agwp	,03	,00030001	,365244550142	,0000	,0	,01	,1	,872875	,0201023305	,0	,44136534	,00030001	,4	,030000000	,0	,544.00	,01	,023305	,00030001	,0	,000300018728750201023305000030001	,20220201	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,060	,7457	,01	,01	,wfo87daji5qvb	,1	,1	
xoby6vk2mrn0f	,03	,00020002	,306002536418	,0000	,0	,01	,1	,160582	,0201023938	,0	,25987874	,00020002	,4	,030000000	,0	,235.00	,01	,023938	,00020002	,0	,000200021605820201023938000020002	,20220201	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,060	,8326	,01	,02	,kabh84c9oynvu	,1	,1	
g8w5v3nxpr0zc	,03	,00020000	,118234454324	,0000	,0	,01	,1	,358894	,0201024142	,0	,96819681	,00020000	,4	,030000000	,0	,113.00	,01	,024142	,00020000	,0	,000200003588940201024142000020000	,20220201	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,020	,4899	,01	,01	,0l9i8u1k2ebc3	,1	,1	
yugd5snj61pra	,03	,00030003	,909137325384	,0000	,0	,01	,1	,891255	,0201024147	,0	,63498350	,00030003	,4	,030000000	,0	,407.00	,01	,024147	,00030003	,0	,000300038912550201024147000030003	,20220201	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,071	,3842	,01	,01	,6qo12t0rkvf7e	,1	,1	
0lm1usz2gwt65	,03	,00030001	,636571813495	,0000	,0	,01	,1	,462666	,0201024326	,0	,04840463	,00030001	,4	,030000000	,0	,233.00	,01	,024326	,00030001	,0	,000300014626660201024326000030001	,20220201	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,051	,0971	,01	,01	,ta0dxy2qzpi9c	,1	,1	
u64oxsmvk09je	,03	,00020000	,389394479218	,0000	,0	,01	,1	,058856	,0201024724	,0	,11389655	,00020000	,4	,030000000	,0	,519.00	,01	,024724	,00020000	,0	,000200000588560201024724000020000	,20220201	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,032	,6783	,01	,01	,w4e6a3r0h8kg2	,1	,1	
6o780vqcmbn29	,03	,00010002	,196112663235	,0000	,0	,01	,1	,598508	,0201024755	,0	,32558752	,00010002	,4	,030000000	,0	,5.00	,01	,024755	,00010002	,0	,000100025985080201024755000010002	,20220201	,00010002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,132	,0164	,01	,00	,uzs7qbljtx5ci	,1	,1	
g206ntdhqca7z	,03	,00020000	,127808307358	,0000	,0	,01	,1	,233641	,0201025908	,0	,91809159	,00020000	,4	,030000000	,0	,425.00	,01	,025908	,00020000	,0	,000200002336410201025908000020000	,20220201	,00020000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,120	,8894	,01	,01	,6khvdy2r4cxmb	,1	,1	
z8w5kxqmgic3j	,03	,00010002	,650443643259	,0000	,0	,01	,1	,130862	,0201025956	,0	,51239849	,00010002	,4	,030000000	,0	,551.00	,01	,025956	,00010002	,0	,000100021308620201025956000010002	,20220201	,00010002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,042	,6568	,01	,01	,12f6y3nuv04sq	,1	,1	
mhyjbs7gnq20r	,03	,00030002	,288939965274	,0000	,0	,01	,1	,838498	,0201030129	,0	,66100530	,00030002	,4	,030000000	,0	,439.00	,01	,030129	,00030002	,0	,000300028384980201030129000030002	,20220201	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,022	,9268	,01	,01	,fxk9apov30ed2	,1	,1	
lcanf0ut76hd3	,03	,00030003	,278289818654	,0000	,0	,01	,1	,777394	,0201030356	,0	,50884188	,00030003	,4	,030000000	,0	,155.00	,01	,030356	,00030003	,0	,000300037773940201030356000030003	,20220201	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,062	,0927	,01	,01	,6g3ij5wd9oy1x	,1	,1	
tk67ayfz15qvx	,03	,00010001	,629831726116	,0000	,0	,01	,1	,713480	,0201030700	,0	,47774600	,00010001	,4	,030000000	,0	,497.00	,01	,030700	,00010001	,0	,000100017134800201030700000010001	,20220201	,00010001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,000	,2298	,01	,01	,nqor6cetdzfgu	,1	,1	
0rvusk9nd7ih4	,03	,00030002	,472802206004	,0000	,0	,01	,1	,634691	,0201031821	,0	,01288287	,00030002	,4	,030000000	,0	,284.00	,01	,031821	,00030002	,0	,000300026346910201031821000030002	,20220201	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,122	,8737	,01	,01	,a5br76ukncs18	,1	,1	
tk67ayfz15qvx	,03	,00010001	,502958892347	,0000	,0	,01	,1	,007674	,0201033527	,0	,63232733	,00010001	,4	,030000000	,0	,61.00	,01	,033527	,00010001	,0	,000100010076740201033527000010001	,20220201	,00010001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,102	,2153	,01	,01	,nqor6cetdzfgu	,1	,1	
0lm1usz2gwt65	,03	,00030001	,311483204579	,0000	,0	,01	,1	,075092	,0201034203	,0	,93335381	,00030001	,4	,030000000	,0	,481.00	,01	,034203	,00030001	,0	,000300010750920201034203000030001	,20220201	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,002	,2667	,01	,01	,cahts3mj5b6n2	,1	,1	
nu1k7zq6o9cjb	,03	,00020001	,740904205525	,0000	,0	,01	,1	,499861	,0201035420	,0	,71570788	,00020001	,4	,030000000	,0	,128.00	,01	,035420	,00020001	,0	,000200014998610201035420000020001	,20220201	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,051	,9408	,01	,01	,0l9i8u1k2ebc3	,1	,1	
h3u45lfv9agwp	,03	,00030001	,243665875827	,0000	,0	,01	,1	,999964	,0201035746	,0	,43782444	,00030001	,4	,030000000	,0	,416.00	,01	,035746	,00030001	,0	,000300019999640201035746000030001	,20220201	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,121	,2201	,01	,01	,069ea4kxb2mjc	,1	,1	
mhyjbs7gnq20r	,03	,00030002	,602843164518	,0000	,0	,01	,1	,001407	,0201040045	,0	,17593022	,00030002	,4	,030000000	,0	,30.00	,01	,040045	,00030002	,0	,000300020014070201040045000030002	,20220201	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,050	,0046	,01	,01	,fxk9apov30ed2	,1	,1	
yockruhw39e71	,03	,00010002	,346054950891	,0000	,0	,01	,1	,478939	,0201040200	,0	,13410336	,00010002	,4	,030000000	,0	,73.00	,01	,040200	,00010002	,0	,000100024789390201040200000010002	,20220201	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,010	,6547	,01	,03	,go2fy1i8t9zvs	,1	,1	
b69t2dwgkyqiu	,03	,00020001	,874314463383	,0000	,0	,01	,1	,796021	,0201040802	,0	,17440250	,00020001	,4	,030000000	,0	,5.00	,01	,040802	,00020001	,0	,000200017960210201040802000020001	,20220201	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,141	,2396	,01	,01	,jwbco41ph9efl	,1	,1	
lmnw82akv0sif	,03	,00030001	,405606222646	,0000	,0	,01	,1	,887721	,0201041206	,0	,49140361	,00030001	,4	,030000000	,0	,252.00	,01	,041206	,00030001	,0	,000300018877210201041206000030001	,20220201	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,142	,5352	,01	,01	,w14z5btr2imh8	,1	,1	
go2fy1i8t9zvs	,03	,00020003	,493092517695	,0000	,0	,01	,1	,577399	,0201041313	,0	,08431637	,00020003	,4	,030000000	,0	,31.00	,01	,041313	,00020003	,0	,000200035773990201041313000020003	,20220201	,00020003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,032	,4375	,01	,05	,yockruhw39e71	,1	,1	
86t90kupl1zm2	,03	,00010001	,179495807362	,0000	,0	,01	,1	,416744	,0201041523	,0	,67843888	,00010001	,4	,030000000	,0	,246.00	,01	,041523	,00010001	,0	,000100014167440201041523000010001	,20220201	,00010001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,102	,8922	,01	,01	,sz1a956u2lm8n	,1	,1	
m0h5i2aljpevy	,03	,00030000	,968186195827	,0000	,0	,01	,1	,891286	,0201041620	,0	,90467825	,00030000	,4	,030000000	,0	,542.00	,01	,041620	,00030000	,0	,000300008912860201041620000030000	,20220201	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,012	,6005	,01	,01	,z1v6arkdp5b7i	,1	,1	
059r8qdimuvba	,03	,00010001	,676530801069	,0000	,0	,01	,1	,569911	,0201041907	,0	,52812295	,00010001	,4	,030000000	,0	,315.00	,01	,041907	,00010001	,0	,000100015699110201041907000010001	,20220201	,00010001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,130	,2754	,01	,01	,nu1k7zq6o9cjb	,1	,1	
e6kygvdl0h48o	,03	,00030003	,947884433629	,0000	,0	,01	,1	,816390	,0201042221	,0	,13918705	,00030003	,4	,030000000	,0	,72.00	,01	,042221	,00030003	,0	,000300038163900201042221000030003	,20220201	,00030003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,031	,8172	,01	,01	,ljecdnwy624f0	,1	,1	
0rvusk9nd7ih4	,03	,00030002	,993534996297	,0000	,0	,01	,1	,625105	,0201042844	,0	,65115540	,00030002	,4	,030000000	,0	,553.00	,01	,042844	,00030002	,0	,000300026251050201042844000030002	,20220201	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,042	,6896	,01	,01	,v849zscluiw6t	,1	,1	
tk67ayfz15qvx	,03	,00010001	,187248523978	,0000	,0	,01	,1	,730974	,0201042932	,0	,65825258	,00010001	,4	,030000000	,0	,64.00	,01	,042932	,00010001	,0	,000100017309740201042932000010001	,20220201	,00010001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,120	,7366	,01	,01	,xoby6vk2mrn0f	,1	,1	
sz1a956u2lm8n	,03	,00030000	,991204659600	,0000	,0	,01	,1	,195686	,0201043401	,0	,75610399	,00030000	,4	,030000000	,0	,144.00	,01	,043401	,00030000	,0	,000300001956860201043401000030000	,20220201	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,060	,9686	,01	,01	,9mzy38uqsvrgx	,1	,1	
lmnw82akv0sif	,03	,00030001	,986274093834	,0000	,0	,01	,1	,312744	,0201043749	,0	,17102076	,00030001	,4	,030000000	,0	,427.00	,01	,043749	,00030001	,0	,000300013127440201043749000030001	,20220201	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,100	,9254	,01	,01	,mnwop09fgvbzx	,1	,1	
xoby6vk2mrn0f	,03	,00020002	,682147721000	,0000	,0	,01	,1	,978082	,0201044109	,0	,13833707	,00020002	,4	,030000000	,0	,167.00	,01	,044109	,00020002	,0	,000200029780820201044109000020002	,20220201	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,001	,3211	,01	,02	,kabh84c9oynvu	,1	,1	
