
S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29
071495399610375	,00010002	,hbo	,hbo	,7011	,0000000000	,20210824	,001	,0	,0	,0	,0	,9900030002	,1	,0001	,1	,07	,ni86erpm7hcf4	,60062176	,165530862376723040	,1487886933	,467013699881205	,9JF8SXDKNHI7BR8EDTADSPI9PVIHO7F2LM5CN55QFQE6L2VPAU31Y4J4QMSC14ZN	,4338344714	,223196785451	,6271954059	,9982951080	,34865625	,1	
071495399610375	,0000000000	,hbo	,hbo	,7011	,0000000000	,20210824	,001	,0	,0	,0	,0	,9900030002	,1	,0001	,1	,07	,ni86erpm7hcf4	,60062176	,165530862376723040	,1487886933	,467013699881205	,9JF8SXDKNHI7BR8EDTADSPI9PVIHO7F2LM5CN55QFQE6L2VPAU31Y4J4QMSC14ZN	,4338344714	,223196785451	,6271954059	,9982951080	,34865625	,1	
071495399610375	,0000000000	,hbo	,hbo	,7011	,0000000000	,20210824	,001	,0	,0	,0	,0	,9900030002	,1	,0001	,1	,07	,ni86erpm7hcf4	,60062176	,165530862376723040	,1487886933	,467013699881205	,9JF8SXDKNHI7BR8EDTADSPI9PVIHO7F2LM5CN55QFQE6L2VPAU31Y4J4QMSC14ZN	,4338344714	,223196785451	,6271954059	,9982951080	,34865625	,1	
486060288543527	,00010003	,fyw	,fyw	,5812	,0000000000	,20190411	,001	,0	,0	,0	,1	,9900050002	,0	,0001	,1	,07	,hijnb723tf8l5	,41655522	,166840258261757109	,1888145161	,675866283545804	,UGFWPLGSWNK3X771CIO1R9ZMSJNCJHE1YAOHP6V3M9B5ZV4285JVC8UPIUSXKAQF	,3807691384	,231307478120	,9790414047	,2930164387	,21048516	,1	
486060288543527	,0000000000	,fyw	,fyw	,5812	,0000000000	,20190411	,001	,0	,0	,0	,1	,9900050002	,0	,0001	,1	,07	,hijnb723tf8l5	,41655522	,166840258261757109	,1888145161	,675866283545804	,UGFWPLGSWNK3X771CIO1R9ZMSJNCJHE1YAOHP6V3M9B5ZV4285JVC8UPIUSXKAQF	,3807691384	,231307478120	,9790414047	,2930164387	,21048516	,1	
486060288543527	,0000000000	,fyw	,fyw	,5812	,0000000000	,20190411	,001	,0	,0	,0	,1	,9900050002	,0	,0001	,1	,07	,hijnb723tf8l5	,41655522	,166840258261757109	,1888145161	,675866283545804	,UGFWPLGSWNK3X771CIO1R9ZMSJNCJHE1YAOHP6V3M9B5ZV4285JVC8UPIUSXKAQF	,3807691384	,231307478120	,9790414047	,2930164387	,21048516	,1	
055404347410452	,00020003	,dhe	,dhe	,5812	,0000000000	,20151220	,001	,0	,0	,0	,0	,9900060003	,0	,0001	,1	,07	,5ntm3rvc2kuwj	,22223828	,330199252892765401	,8927660046	,636465770326663	,CNT6LGQ1XZ8UPJSRB82O4KLOPH2R9S15B8G36FTIAC9YK3DW7MID2SRY7JDFEEM5	,7492448465	,717426151343	,3958587399	,2375179858	,51253956	,1	
055404347410452	,0000000000	,dhe	,dhe	,5812	,0000000000	,20151220	,001	,0	,0	,0	,0	,9900060003	,0	,0001	,1	,07	,5ntm3rvc2kuwj	,22223828	,330199252892765401	,8927660046	,636465770326663	,CNT6LGQ1XZ8UPJSRB82O4KLOPH2R9S15B8G36FTIAC9YK3DW7MID2SRY7JDFEEM5	,7492448465	,717426151343	,3958587399	,2375179858	,51253956	,1	
055404347410452	,0000000000	,dhe	,dhe	,5812	,0000000000	,20151220	,001	,0	,0	,0	,0	,9900060003	,0	,0001	,1	,07	,5ntm3rvc2kuwj	,22223828	,330199252892765401	,8927660046	,636465770326663	,CNT6LGQ1XZ8UPJSRB82O4KLOPH2R9S15B8G36FTIAC9YK3DW7MID2SRY7JDFEEM5	,7492448465	,717426151343	,3958587399	,2375179858	,51253956	,1	
901095257989329	,00010002	,hdy	,hdy	,7829	,0000000000	,20210219	,001	,0	,0	,0	,1	,9900050001	,1	,0001	,1	,07	,bjg59qn812va4	,47876669	,052130137094117029	,7397072848	,651634999354554	,BOTWBY9FLLTBXU4KGJOXR982F13WPOIZVJN1HK8PTCSAVHEDYCQV2IEEG5CYR61U	,3273893972	,161610435623	,3072386118	,6663061661	,61862123	,1	
901095257989329	,0000000000	,hdy	,hdy	,7829	,0000000000	,20210219	,001	,0	,0	,0	,1	,9900050001	,1	,0001	,1	,07	,bjg59qn812va4	,47876669	,052130137094117029	,7397072848	,651634999354554	,BOTWBY9FLLTBXU4KGJOXR982F13WPOIZVJN1HK8PTCSAVHEDYCQV2IEEG5CYR61U	,3273893972	,161610435623	,3072386118	,6663061661	,61862123	,1	
901095257989329	,0000000000	,hdy	,hdy	,7829	,0000000000	,20210219	,001	,0	,0	,0	,1	,9900050001	,1	,0001	,1	,07	,bjg59qn812va4	,47876669	,052130137094117029	,7397072848	,651634999354554	,BOTWBY9FLLTBXU4KGJOXR982F13WPOIZVJN1HK8PTCSAVHEDYCQV2IEEG5CYR61U	,3273893972	,161610435623	,3072386118	,6663061661	,61862123	,1	
986687531695665	,00020002	,kfl	,kfl	,5811	,0000000000	,20180121	,001	,0	,0	,0	,0	,9900040001	,0	,0001	,1	,07	,b0sm3vinrt1q4	,63489243	,806138326372926583	,6694514254	,060411740070528	,494B3NFUQAHZVM6EIMCXP9H1IS5R8C4QKUNM62WXSVBHBKFYGO1OXTDLJJG67ETY	,6360150381	,899741622181	,4798013451	,8143566980	,09522656	,1	
986687531695665	,0000000000	,kfl	,kfl	,5811	,0000000000	,20180121	,001	,0	,0	,0	,0	,9900040001	,0	,0001	,1	,07	,b0sm3vinrt1q4	,63489243	,806138326372926583	,6694514254	,060411740070528	,494B3NFUQAHZVM6EIMCXP9H1IS5R8C4QKUNM62WXSVBHBKFYGO1OXTDLJJG67ETY	,6360150381	,899741622181	,4798013451	,8143566980	,09522656	,1	
986687531695665	,0000000000	,kfl	,kfl	,5811	,0000000000	,20180121	,001	,0	,0	,0	,0	,9900040001	,0	,0001	,1	,07	,b0sm3vinrt1q4	,63489243	,806138326372926583	,6694514254	,060411740070528	,494B3NFUQAHZVM6EIMCXP9H1IS5R8C4QKUNM62WXSVBHBKFYGO1OXTDLJJG67ETY	,6360150381	,899741622181	,4798013451	,8143566980	,09522656	,1	
248404173577469	,00020003	,xcw	,xcw	,7011	,0000000000	,20170923	,001	,0	,0	,0	,1	,9900050002	,1	,0001	,1	,07	,more6395vynq0	,00005438	,827206798076315907	,9770797720	,390527095128694	,Q4MLSQRVTWVZ1CF6GR995HU4YXX83R12JFLHAU8CQ6XL53B4EKB8JSE7PO6BDZFA	,3912790019	,438131153066	,7079833476	,3503749826	,54340651	,1	
248404173577469	,0000000000	,xcw	,xcw	,7011	,0000000000	,20170923	,001	,0	,0	,0	,1	,9900050002	,1	,0001	,1	,07	,more6395vynq0	,00005438	,827206798076315907	,9770797720	,390527095128694	,Q4MLSQRVTWVZ1CF6GR995HU4YXX83R12JFLHAU8CQ6XL53B4EKB8JSE7PO6BDZFA	,3912790019	,438131153066	,7079833476	,3503749826	,54340651	,1	
248404173577469	,0000000000	,xcw	,xcw	,7011	,0000000000	,20170923	,001	,0	,0	,0	,1	,9900050002	,1	,0001	,1	,07	,more6395vynq0	,00005438	,827206798076315907	,9770797720	,390527095128694	,Q4MLSQRVTWVZ1CF6GR995HU4YXX83R12JFLHAU8CQ6XL53B4EKB8JSE7PO6BDZFA	,3912790019	,438131153066	,7079833476	,3503749826	,54340651	,1	
625306807873701	,00020002	,wga	,wga	,8099	,0000000000	,20150826	,001	,0	,0	,0	,0	,9900060003	,1	,0001	,1	,07	,xm153sct7kj29	,95219954	,843026155321711303	,1043748163	,881250225895666	,GVK3RHECLW8PBWST14H1P7TWGY1LMB8OYYLN5AZQH2JNTO3E6JNQSRO39M9KCCVF	,3815183316	,036022246363	,8181756916	,8071684256	,44124297	,1	
625306807873701	,0000000000	,wga	,wga	,8099	,0000000000	,20150826	,001	,0	,0	,0	,0	,9900060003	,1	,0001	,1	,07	,xm153sct7kj29	,95219954	,843026155321711303	,1043748163	,881250225895666	,GVK3RHECLW8PBWST14H1P7TWGY1LMB8OYYLN5AZQH2JNTO3E6JNQSRO39M9KCCVF	,3815183316	,036022246363	,8181756916	,8071684256	,44124297	,1	
793514711534776	,00030001	,cul	,cul	,5811	,0000000000	,20150624	,001	,0	,0	,0	,1	,9900020002	,1	,0001	,1	,07	,phbvydgqni231	,68417078	,537528222338479233	,4170997445	,141008007088682	,5EMY6VQJZZVS9727NDOL8HNUDWGA1KB6RQOPGV5U82KSUSOLPIM3QFC49HJXETFX	,3492178556	,739287233061	,8652993300	,1891189009	,23499451	,1	
793514711534776	,0000000000	,cul	,cul	,5811	,0000000000	,20150624	,001	,0	,0	,0	,1	,9900020002	,1	,0001	,1	,07	,phbvydgqni231	,68417078	,537528222338479233	,4170997445	,141008007088682	,5EMY6VQJZZVS9727NDOL8HNUDWGA1KB6RQOPGV5U82KSUSOLPIM3QFC49HJXETFX	,3492178556	,739287233061	,8652993300	,1891189009	,23499451	,1	
793514711534776	,0000000000	,cul	,cul	,5811	,0000000000	,20150624	,001	,0	,0	,0	,1	,9900020002	,1	,0001	,1	,07	,phbvydgqni231	,68417078	,537528222338479233	,4170997445	,141008007088682	,5EMY6VQJZZVS9727NDOL8HNUDWGA1KB6RQOPGV5U82KSUSOLPIM3QFC49HJXETFX	,3492178556	,739287233061	,8652993300	,1891189009	,23499451	,1	
996279436807476	,00020000	,qbt	,qbt	,5812	,0000000000	,20180204	,001	,0	,0	,0	,1	,9900040003	,1	,0001	,1	,07	,qfrbagptxlh7o	,35717828	,614496395736551854	,2334776710	,860748241187728	,WRIJJNAUWY13SNXZV287MRKZHAP4FEUED62KYID7Q9CXUQTFVMFQHCT9X3MK816G	,2519865978	,823096928463	,8779104910	,4823110451	,36457065	,1	
996279436807476	,0000000000	,qbt	,qbt	,5812	,0000000000	,20180204	,001	,0	,0	,0	,1	,9900040003	,1	,0001	,1	,07	,qfrbagptxlh7o	,35717828	,614496395736551854	,2334776710	,860748241187728	,WRIJJNAUWY13SNXZV287MRKZHAP4FEUED62KYID7Q9CXUQTFVMFQHCT9X3MK816G	,2519865978	,823096928463	,8779104910	,4823110451	,36457065	,1	
996279436807476	,0000000000	,qbt	,qbt	,5812	,0000000000	,20180204	,001	,0	,0	,0	,1	,9900040003	,1	,0001	,1	,07	,qfrbagptxlh7o	,35717828	,614496395736551854	,2334776710	,860748241187728	,WRIJJNAUWY13SNXZV287MRKZHAP4FEUED62KYID7Q9CXUQTFVMFQHCT9X3MK816G	,2519865978	,823096928463	,8779104910	,4823110451	,36457065	,1	
086434528760108	,00030003	,skd	,skd	,5511	,0000000000	,20180427	,001	,0	,0	,0	,0	,9900020002	,1	,0001	,1	,07	,khj01g852dz7v	,82153299	,577839224082874283	,0326746736	,954536639782922	,WJEK9H5GU62GXNRL7DLEFY1L1QJG9IFW7RCST5NZBYTC4KMYS6221NAPMFRIDS8H	,0843160542	,859064777868	,5339250685	,8172555304	,22692819	,1	
958049967881889	,00020001	,pqk	,pqk	,5712	,0000000000	,20211117	,001	,0	,0	,0	,1	,9900010001	,1	,0001	,1	,07	,6v39pelsn1hqt	,28485685	,974970753599934698	,4136619045	,473507177133569	,CHQLE4HEEGO7A2NIXUO6BC8VD364TJRQQ9R7VDZ2WMWIT18GA5ZH54X2M1K8TF5U	,1125871938	,783083633178	,5807383581	,5705948346	,42189072	,1	
958049967881889	,0000000000	,pqk	,pqk	,5712	,0000000000	,20211117	,001	,0	,0	,0	,1	,9900010001	,1	,0001	,1	,07	,6v39pelsn1hqt	,28485685	,974970753599934698	,4136619045	,473507177133569	,CHQLE4HEEGO7A2NIXUO6BC8VD364TJRQQ9R7VDZ2WMWIT18GA5ZH54X2M1K8TF5U	,1125871938	,783083633178	,5807383581	,5705948346	,42189072	,1	
958049967881889	,0000000000	,pqk	,pqk	,5712	,0000000000	,20211117	,001	,0	,0	,0	,1	,9900010001	,1	,0001	,1	,07	,6v39pelsn1hqt	,28485685	,974970753599934698	,4136619045	,473507177133569	,CHQLE4HEEGO7A2NIXUO6BC8VD364TJRQQ9R7VDZ2WMWIT18GA5ZH54X2M1K8TF5U	,1125871938	,783083633178	,5807383581	,5705948346	,42189072	,1	
525248930704362	,00020003	,tpf	,tpf	,5812	,0000000000	,20170331	,001	,0	,0	,0	,0	,9900040001	,1	,0001	,1	,07	,u6h2fxokny3gj	,93956312	,199023705813979561	,8509514863	,422821436498410	,1VP3LZD72WCFZRZRYUH6OED1IXK2G3QKOEHY8W9YMTT75CJE4JNXIPIU1UT9MF93	,1725355490	,134489976616	,4806395839	,9632473204	,49916255	,1	
525248930704362	,0000000000	,tpf	,tpf	,5812	,0000000000	,20170331	,001	,0	,0	,0	,0	,9900040001	,1	,0001	,1	,07	,u6h2fxokny3gj	,93956312	,199023705813979561	,8509514863	,422821436498410	,1VP3LZD72WCFZRZRYUH6OED1IXK2G3QKOEHY8W9YMTT75CJE4JNXIPIU1UT9MF93	,1725355490	,134489976616	,4806395839	,9632473204	,49916255	,1	
525248930704362	,0000000000	,tpf	,tpf	,5812	,0000000000	,20170331	,001	,0	,0	,0	,0	,9900040001	,1	,0001	,1	,07	,u6h2fxokny3gj	,93956312	,199023705813979561	,8509514863	,422821436498410	,1VP3LZD72WCFZRZRYUH6OED1IXK2G3QKOEHY8W9YMTT75CJE4JNXIPIU1UT9MF93	,1725355490	,134489976616	,4806395839	,9632473204	,49916255	,1	
907995053199133	,00020003	,lgj	,lgj	,7011	,0000000000	,20200112	,001	,0	,0	,0	,1	,9900040002	,0	,0001	,1	,07	,lydvr6b5p1q8e	,68694175	,811298252448958885	,7907725843	,496770577368824	,4HLYCAOQXZMYYHA3DIJRGIMX959UOLRESVWV1S7RZBTM54E6ZAGKNOLX4HJPFSJK	,5188876207	,515735676731	,7456901938	,3320087810	,17086336	,1	
907995053199133	,0000000000	,lgj	,lgj	,7011	,0000000000	,20200112	,001	,0	,0	,0	,1	,9900040002	,0	,0001	,1	,07	,lydvr6b5p1q8e	,68694175	,811298252448958885	,7907725843	,496770577368824	,4HLYCAOQXZMYYHA3DIJRGIMX959UOLRESVWV1S7RZBTM54E6ZAGKNOLX4HJPFSJK	,5188876207	,515735676731	,7456901938	,3320087810	,17086336	,1	
907995053199133	,0000000000	,lgj	,lgj	,7011	,0000000000	,20200112	,001	,0	,0	,0	,1	,9900040002	,0	,0001	,1	,07	,lydvr6b5p1q8e	,68694175	,811298252448958885	,7907725843	,496770577368824	,4HLYCAOQXZMYYHA3DIJRGIMX959UOLRESVWV1S7RZBTM54E6ZAGKNOLX4HJPFSJK	,5188876207	,515735676731	,7456901938	,3320087810	,17086336	,1	
580149809750330	,00030000	,ghn	,ghn	,5712	,0000000000	,20190722	,001	,0	,0	,0	,0	,9900050001	,1	,0001	,1	,07	,ga5rxl14ecw8n	,54004543	,772067117378132834	,3169584631	,365818599376655	,NSZ97SAQ6BXLWGHX4JIKEYUN63GRYMS19Q2ZZW5FHMD4R13E3LDOB8UQV4A88K6P	,2482133431	,835835609236	,2467953931	,2311086984	,03624738	,1	
580149809750330	,0000000000	,ghn	,ghn	,5712	,0000000000	,20190722	,001	,0	,0	,0	,0	,9900050001	,1	,0001	,1	,07	,ga5rxl14ecw8n	,54004543	,772067117378132834	,3169584631	,365818599376655	,NSZ97SAQ6BXLWGHX4JIKEYUN63GRYMS19Q2ZZW5FHMD4R13E3LDOB8UQV4A88K6P	,2482133431	,835835609236	,2467953931	,2311086984	,03624738	,1	
580149809750330	,0000000000	,ghn	,ghn	,5712	,0000000000	,20190722	,001	,0	,0	,0	,0	,9900050001	,1	,0001	,1	,07	,ga5rxl14ecw8n	,54004543	,772067117378132834	,3169584631	,365818599376655	,NSZ97SAQ6BXLWGHX4JIKEYUN63GRYMS19Q2ZZW5FHMD4R13E3LDOB8UQV4A88K6P	,2482133431	,835835609236	,2467953931	,2311086984	,03624738	,1	
038834409545284	,00030003	,bnj	,bnj	,5812	,0000000000	,20200622	,001	,0	,0	,0	,0	,9900040002	,1	,0001	,1	,07	,3drlacsejkwiv	,40374607	,208022128254894024	,1300620408	,219824765134177	,YGCVK61G6GQ72WV9D5BSLMBQECZMLFPU8RVT59N3TT7L441HKF5RNUHOXYIXZN8P	,6815785432	,735713214171	,7672391469	,8606311489	,16745076	,1	
038834409545284	,0000000000	,bnj	,bnj	,5812	,0000000000	,20200622	,001	,0	,0	,0	,0	,9900040002	,1	,0001	,1	,07	,3drlacsejkwiv	,40374607	,208022128254894024	,1300620408	,219824765134177	,YGCVK61G6GQ72WV9D5BSLMBQECZMLFPU8RVT59N3TT7L441HKF5RNUHOXYIXZN8P	,6815785432	,735713214171	,7672391469	,8606311489	,16745076	,1	
038834409545284	,0000000000	,bnj	,bnj	,5812	,0000000000	,20200622	,001	,0	,0	,0	,0	,9900040002	,1	,0001	,1	,07	,3drlacsejkwiv	,40374607	,208022128254894024	,1300620408	,219824765134177	,YGCVK61G6GQ72WV9D5BSLMBQECZMLFPU8RVT59N3TT7L441HKF5RNUHOXYIXZN8P	,6815785432	,735713214171	,7672391469	,8606311489	,16745076	,1	
865115471987615	,00020002	,ogx	,ogx	,7011	,0000000000	,20220112	,001	,0	,0	,0	,0	,9900040001	,1	,0001	,1	,07	,jy4ezr1xw8fah	,54155380	,557647276493120893	,8909586843	,058580492741108	,9MKEHPIUXWGBD3VJOUSE6ZE7F2YR38FNS2AN4GQ4Q1J7QWGL5WM7CMTRKVJAI8NX	,5853282851	,669305172800	,6599671184	,9817557404	,22747639	,1	
865115471987615	,0000000000	,ogx	,ogx	,7011	,0000000000	,20220112	,001	,0	,0	,0	,0	,9900040001	,1	,0001	,1	,07	,jy4ezr1xw8fah	,54155380	,557647276493120893	,8909586843	,058580492741108	,9MKEHPIUXWGBD3VJOUSE6ZE7F2YR38FNS2AN4GQ4Q1J7QWGL5WM7CMTRKVJAI8NX	,5853282851	,669305172800	,6599671184	,9817557404	,22747639	,1	
865115471987615	,0000000000	,ogx	,ogx	,7011	,0000000000	,20220112	,001	,0	,0	,0	,0	,9900040001	,1	,0001	,1	,07	,jy4ezr1xw8fah	,54155380	,557647276493120893	,8909586843	,058580492741108	,9MKEHPIUXWGBD3VJOUSE6ZE7F2YR38FNS2AN4GQ4Q1J7QWGL5WM7CMTRKVJAI8NX	,5853282851	,669305172800	,6599671184	,9817557404	,22747639	,1	
745406491713340	,00030000	,apw	,apw	,5699	,0000000000	,20211219	,001	,0	,0	,0	,1	,9900030002	,0	,0001	,1	,07	,km9083hd1scov	,72598025	,849767575329681516	,3710472885	,769467970955466	,CAZW1E9IVDIQLDEKEX5UR3YYNH2ATJD8SHOYJGQ64FR43M9WZCVGUGTKH92U7S27	,3558136378	,582206984762	,4263446830	,6787025354	,11533985	,1	
442548894777925	,00010000	,cxk	,cxk	,7011	,0000000000	,20170617	,001	,0	,0	,0	,1	,9900060002	,0	,0001	,1	,07	,tkaj81sdio7q5	,49788939	,907115225879787626	,4861069756	,193148443870195	,3X8KFC7MHJSIAV3KHQUZNYJT2S2Q4GLW29KGDWT4B7RRWP5FEI4B8SGEM7MO1158	,0949761467	,988949308365	,3259681634	,6657400247	,09720260	,1	
442548894777925	,0000000000	,cxk	,cxk	,7011	,0000000000	,20170617	,001	,0	,0	,0	,1	,9900060002	,0	,0001	,1	,07	,tkaj81sdio7q5	,49788939	,907115225879787626	,4861069756	,193148443870195	,3X8KFC7MHJSIAV3KHQUZNYJT2S2Q4GLW29KGDWT4B7RRWP5FEI4B8SGEM7MO1158	,0949761467	,988949308365	,3259681634	,6657400247	,09720260	,1	
442548894777925	,0000000000	,cxk	,cxk	,7011	,0000000000	,20170617	,001	,0	,0	,0	,1	,9900060002	,0	,0001	,1	,07	,tkaj81sdio7q5	,49788939	,907115225879787626	,4861069756	,193148443870195	,3X8KFC7MHJSIAV3KHQUZNYJT2S2Q4GLW29KGDWT4B7RRWP5FEI4B8SGEM7MO1158	,0949761467	,988949308365	,3259681634	,6657400247	,09720260	,1	
920699628605854	,00010002	,lsx	,lsx	,5997	,0000000000	,20170925	,001	,0	,0	,0	,1	,9900060003	,0	,0001	,1	,07	,u4ecmnpqg6hsd	,83012353	,742949501749859840	,5905696542	,195109658878718	,PGBAYL61LKG3V96Y9LQ5FTIPRJDN98ZQUFTEHZOMGXM517S8P5VFDAA8SCMDN2H3	,5728106694	,083425046458	,6802734125	,4827108952	,39039110	,1	
920699628605854	,0000000000	,lsx	,lsx	,5997	,0000000000	,20170925	,001	,0	,0	,0	,1	,9900060003	,0	,0001	,1	,07	,u4ecmnpqg6hsd	,83012353	,742949501749859840	,5905696542	,195109658878718	,PGBAYL61LKG3V96Y9LQ5FTIPRJDN98ZQUFTEHZOMGXM517S8P5VFDAA8SCMDN2H3	,5728106694	,083425046458	,6802734125	,4827108952	,39039110	,1	
920699628605854	,0000000000	,lsx	,lsx	,5997	,0000000000	,20170925	,001	,0	,0	,0	,1	,9900060003	,0	,0001	,1	,07	,u4ecmnpqg6hsd	,83012353	,742949501749859840	,5905696542	,195109658878718	,PGBAYL61LKG3V96Y9LQ5FTIPRJDN98ZQUFTEHZOMGXM517S8P5VFDAA8SCMDN2H3	,5728106694	,083425046458	,6802734125	,4827108952	,39039110	,1	
279585630080191	,00030000	,tmu	,tmu	,8099	,0000000000	,20150814	,001	,0	,0	,0	,1	,9900030003	,0	,0001	,1	,07	,cuwdya3pzgv26	,88507406	,135180976875399603	,3688590104	,072225445929135	,J5IX1HPSCF627SAICLHGNWPK7U849NZ6X12RTNDQ44Y1DPQLLT2O8ERTJU36OW7B	,9064585851	,901788916980	,6167753598	,5673724111	,90605692	,1	
279585630080191	,0000000000	,tmu	,tmu	,8099	,0000000000	,20150814	,001	,0	,0	,0	,1	,9900030003	,0	,0001	,1	,07	,cuwdya3pzgv26	,88507406	,135180976875399603	,3688590104	,072225445929135	,J5IX1HPSCF627SAICLHGNWPK7U849NZ6X12RTNDQ44Y1DPQLLT2O8ERTJU36OW7B	,9064585851	,901788916980	,6167753598	,5673724111	,90605692	,1	
086049230412045	,00020000	,ard	,ard	,5814	,0000000000	,20201021	,001	,0	,0	,0	,0	,9900030003	,1	,0001	,1	,07	,f4gqz1ev8x3tw	,24646797	,253852231017026822	,8494279512	,157007029459256	,JHKVPRQ7BLRGBG1HB9WPIVNSLZPI95YI452VQRDNGZFHCMQAX6XSOW8T5OTEU4KE	,6515559099	,627056893929	,1635091918	,8578643067	,85082213	,1	
086049230412045	,0000000000	,ard	,ard	,5814	,0000000000	,20201021	,001	,0	,0	,0	,0	,9900030003	,1	,0001	,1	,07	,f4gqz1ev8x3tw	,24646797	,253852231017026822	,8494279512	,157007029459256	,JHKVPRQ7BLRGBG1HB9WPIVNSLZPI95YI452VQRDNGZFHCMQAX6XSOW8T5OTEU4KE	,6515559099	,627056893929	,1635091918	,8578643067	,85082213	,1	
086049230412045	,0000000000	,ard	,ard	,5814	,0000000000	,20201021	,001	,0	,0	,0	,0	,9900030003	,1	,0001	,1	,07	,f4gqz1ev8x3tw	,24646797	,253852231017026822	,8494279512	,157007029459256	,JHKVPRQ7BLRGBG1HB9WPIVNSLZPI95YI452VQRDNGZFHCMQAX6XSOW8T5OTEU4KE	,6515559099	,627056893929	,1635091918	,8578643067	,85082213	,1	
