
S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29
824092996595548	,00030003	,klp	,klp	,5699	,0000000000	,20210701	,001	,0	,0	,0	,0	,9900010001	,0	,0001	,1	,07	,6se052rl1kfqa	,22713348	,578352786421438663	,0215214610	,382424685840647	,SX7M8MKG2Z6WDV1N1UU3D8WOHIP6XUT5IJ8J3P39SLH5BCZJQKWC79YTXAIG4GQ1	,5885982150	,125191712380	,3883964690	,0388804186	,02388078	,1	
124775808218944	,00030002	,kvo	,kvo	,7011	,0000000000	,20190826	,001	,0	,0	,0	,1	,9900010002	,1	,0001	,1	,07	,7a3xwohniqk41	,26875725	,533252353429546798	,0543814951	,503169385548411	,MXYA1YEECUDOB387P6MZRNMBGNGFZ54UQCKKZWVTLCB9O1I3H2ITRX7R86LJQG9J	,2603704201	,210497251156	,2414158583	,4203897718	,25429143	,1	
124775808218944	,0000000000	,kvo	,kvo	,7011	,0000000000	,20190826	,001	,0	,0	,0	,1	,9900010002	,1	,0001	,1	,07	,7a3xwohniqk41	,26875725	,533252353429546798	,0543814951	,503169385548411	,MXYA1YEECUDOB387P6MZRNMBGNGFZ54UQCKKZWVTLCB9O1I3H2ITRX7R86LJQG9J	,2603704201	,210497251156	,2414158583	,4203897718	,25429143	,1	
124775808218944	,0000000000	,kvo	,kvo	,7011	,0000000000	,20190826	,001	,0	,0	,0	,1	,9900010002	,1	,0001	,1	,07	,7a3xwohniqk41	,26875725	,533252353429546798	,0543814951	,503169385548411	,MXYA1YEECUDOB387P6MZRNMBGNGFZ54UQCKKZWVTLCB9O1I3H2ITRX7R86LJQG9J	,2603704201	,210497251156	,2414158583	,4203897718	,25429143	,1	
363179768178815	,00030000	,hea	,hea	,5812	,0000000000	,20190225	,001	,0	,0	,0	,1	,9900020003	,1	,0001	,1	,07	,dtxrcbmw7o53g	,64309786	,941414199499843041	,5458382323	,464816570710306	,OAXASGZY6MBJTH92CE1JRL28GIAH65ZFEIKF5UVKNVPMYO4DNNHUP874D7LT9BTJ	,8069019454	,858300510164	,6080558429	,8234305329	,36251870	,1	
363179768178815	,0000000000	,hea	,hea	,5812	,0000000000	,20190225	,001	,0	,0	,0	,1	,9900020003	,1	,0001	,1	,07	,dtxrcbmw7o53g	,64309786	,941414199499843041	,5458382323	,464816570710306	,OAXASGZY6MBJTH92CE1JRL28GIAH65ZFEIKF5UVKNVPMYO4DNNHUP874D7LT9BTJ	,8069019454	,858300510164	,6080558429	,8234305329	,36251870	,1	
363179768178815	,0000000000	,hea	,hea	,5812	,0000000000	,20190225	,001	,0	,0	,0	,1	,9900020003	,1	,0001	,1	,07	,dtxrcbmw7o53g	,64309786	,941414199499843041	,5458382323	,464816570710306	,OAXASGZY6MBJTH92CE1JRL28GIAH65ZFEIKF5UVKNVPMYO4DNNHUP874D7LT9BTJ	,8069019454	,858300510164	,6080558429	,8234305329	,36251870	,1	
786787181155499	,00010001	,dbp	,dbp	,5631	,0000000000	,20190623	,001	,0	,0	,0	,1	,9900050002	,1	,0001	,1	,07	,3g2xyejncboip	,88636955	,490725271516916785	,4499241453	,271312174559197	,4HNAGOQZHLF9EZ5RP5DQG1FY9L8WM3SD2W73BHKM2BX1VRQUJCWU26ZUVPGSEM7O	,5321757814	,852451767192	,9609595594	,0615822625	,14911241	,1	
129130728686480	,00020001	,swj	,swj	,5812	,0000000000	,20200516	,001	,0	,0	,0	,0	,9900050002	,1	,0001	,1	,07	,lhb8uc9wir6ag	,53880625	,255206225562948352	,1824856487	,450954985490085	,FH44ZAA1BQVWLD7E2HXNMN8VKBX73DEGADH4M9TXKONUQG1OR8PTRFRSCCY75KBY	,3312352620	,107375963296	,7965350962	,8782344887	,53920615	,1	
129130728686480	,0000000000	,swj	,swj	,5812	,0000000000	,20200516	,001	,0	,0	,0	,0	,9900050002	,1	,0001	,1	,07	,lhb8uc9wir6ag	,53880625	,255206225562948352	,1824856487	,450954985490085	,FH44ZAA1BQVWLD7E2HXNMN8VKBX73DEGADH4M9TXKONUQG1OR8PTRFRSCCY75KBY	,3312352620	,107375963296	,7965350962	,8782344887	,53920615	,1	
129130728686480	,0000000000	,swj	,swj	,5812	,0000000000	,20200516	,001	,0	,0	,0	,0	,9900050002	,1	,0001	,1	,07	,lhb8uc9wir6ag	,53880625	,255206225562948352	,1824856487	,450954985490085	,FH44ZAA1BQVWLD7E2HXNMN8VKBX73DEGADH4M9TXKONUQG1OR8PTRFRSCCY75KBY	,3312352620	,107375963296	,7965350962	,8782344887	,53920615	,1	
794524380630090	,00020000	,ryc	,ryc	,7011	,0000000000	,20201108	,001	,0	,0	,0	,1	,9900060001	,1	,0001	,1	,07	,wn3tyvebjqu52	,03496896	,940998340546305273	,8361820567	,197501199183521	,BPPMO73KJ9FKRYQR18C34IZLTJOSWYZ2756EXIOSPUH2NTGBMD8ALWE4H75XNLTE	,7273976190	,775838207154	,7097717282	,0313264091	,65323040	,1	
794524380630090	,0000000000	,ryc	,ryc	,7011	,0000000000	,20201108	,001	,0	,0	,0	,1	,9900060001	,1	,0001	,1	,07	,wn3tyvebjqu52	,03496896	,940998340546305273	,8361820567	,197501199183521	,BPPMO73KJ9FKRYQR18C34IZLTJOSWYZ2756EXIOSPUH2NTGBMD8ALWE4H75XNLTE	,7273976190	,775838207154	,7097717282	,0313264091	,65323040	,1	
794524380630090	,0000000000	,ryc	,ryc	,7011	,0000000000	,20201108	,001	,0	,0	,0	,1	,9900060001	,1	,0001	,1	,07	,wn3tyvebjqu52	,03496896	,940998340546305273	,8361820567	,197501199183521	,BPPMO73KJ9FKRYQR18C34IZLTJOSWYZ2756EXIOSPUH2NTGBMD8ALWE4H75XNLTE	,7273976190	,775838207154	,7097717282	,0313264091	,65323040	,1	
755876548089842	,00030001	,lkq	,lkq	,5699	,0000000000	,20150624	,001	,0	,0	,0	,1	,9900020001	,0	,0001	,1	,07	,7otjq8il10fm3	,80760735	,354982630665203578	,0882527794	,972183747064660	,J3CVHCAU56FEQ66PYLJONG2JWRX43T9FGAOK5ONZF7H2Q8S4R7IEIVVLCX1G119H	,1581861465	,464880551505	,4949925037	,3488798809	,98230545	,1	
312070030223826	,00010003	,waf	,waf	,5021	,0000000000	,20210614	,001	,0	,0	,0	,1	,9900060003	,1	,0001	,1	,07	,xn6yb18kh305d	,35554075	,764115601826178707	,0290541632	,829302194547191	,38GRA2WHDAWW8JDT91MNPE5AUPYJ8H7MQTI3R9DEYG4POSE9RZOVSFC52NMX6CZX	,4121654422	,724719784634	,8944440534	,5608558457	,65566375	,1	
312070030223826	,0000000000	,waf	,waf	,5021	,0000000000	,20210614	,001	,0	,0	,0	,1	,9900060003	,1	,0001	,1	,07	,xn6yb18kh305d	,35554075	,764115601826178707	,0290541632	,829302194547191	,38GRA2WHDAWW8JDT91MNPE5AUPYJ8H7MQTI3R9DEYG4POSE9RZOVSFC52NMX6CZX	,4121654422	,724719784634	,8944440534	,5608558457	,65566375	,1	
312070030223826	,0000000000	,waf	,waf	,5021	,0000000000	,20210614	,001	,0	,0	,0	,1	,9900060003	,1	,0001	,1	,07	,xn6yb18kh305d	,35554075	,764115601826178707	,0290541632	,829302194547191	,38GRA2WHDAWW8JDT91MNPE5AUPYJ8H7MQTI3R9DEYG4POSE9RZOVSFC52NMX6CZX	,4121654422	,724719784634	,8944440534	,5608558457	,65566375	,1	
516838110643214	,00010003	,vmq	,vmq	,7011	,0000000000	,20210106	,001	,0	,0	,0	,1	,9900040003	,1	,0001	,1	,07	,nqo35halm8vpr	,04289832	,777063269353179599	,9996426028	,326085557536412	,6IB49MKG1PW82GRQD2LFIVP4OBO3V8JY8FKJ7SANCZVK3AUXDMP1FWLA7TEUTL69	,8418786925	,089001999322	,3700264835	,8899581023	,74111982	,1	
516838110643214	,0000000000	,vmq	,vmq	,7011	,0000000000	,20210106	,001	,0	,0	,0	,1	,9900040003	,1	,0001	,1	,07	,nqo35halm8vpr	,04289832	,777063269353179599	,9996426028	,326085557536412	,6IB49MKG1PW82GRQD2LFIVP4OBO3V8JY8FKJ7SANCZVK3AUXDMP1FWLA7TEUTL69	,8418786925	,089001999322	,3700264835	,8899581023	,74111982	,1	
516838110643214	,0000000000	,vmq	,vmq	,7011	,0000000000	,20210106	,001	,0	,0	,0	,1	,9900040003	,1	,0001	,1	,07	,nqo35halm8vpr	,04289832	,777063269353179599	,9996426028	,326085557536412	,6IB49MKG1PW82GRQD2LFIVP4OBO3V8JY8FKJ7SANCZVK3AUXDMP1FWLA7TEUTL69	,8418786925	,089001999322	,3700264835	,8899581023	,74111982	,1	
719603327851162	,00020000	,gco	,gco	,5814	,0000000000	,20171124	,001	,0	,0	,0	,0	,9900060001	,1	,0001	,1	,07	,vruof4ahzqg0d	,09301502	,773117122255591424	,1676684594	,068463816068874	,UG6XBP827QKDRVJRJ12U64BHEAY2I1W3ZS5NE54VAXLY7HQNOH1AFSMMZ9TCLDBZ	,9900358932	,094988610015	,9183899758	,0521017208	,73149309	,1	
719603327851162	,0000000000	,gco	,gco	,5814	,0000000000	,20171124	,001	,0	,0	,0	,0	,9900060001	,1	,0001	,1	,07	,vruof4ahzqg0d	,09301502	,773117122255591424	,1676684594	,068463816068874	,UG6XBP827QKDRVJRJ12U64BHEAY2I1W3ZS5NE54VAXLY7HQNOH1AFSMMZ9TCLDBZ	,9900358932	,094988610015	,9183899758	,0521017208	,73149309	,1	
719603327851162	,0000000000	,gco	,gco	,5814	,0000000000	,20171124	,001	,0	,0	,0	,0	,9900060001	,1	,0001	,1	,07	,vruof4ahzqg0d	,09301502	,773117122255591424	,1676684594	,068463816068874	,UG6XBP827QKDRVJRJ12U64BHEAY2I1W3ZS5NE54VAXLY7HQNOH1AFSMMZ9TCLDBZ	,9900358932	,094988610015	,9183899758	,0521017208	,73149309	,1	
222542470124991	,00030003	,log	,log	,5814	,0000000000	,20150407	,001	,0	,0	,0	,1	,9900050003	,0	,0001	,1	,07	,4esk5r8alfon3	,49867341	,122976788062151495	,2637955991	,860935646096957	,6F3V5ZG1BSGXF37M6NYFEKH9O6M83AID57SRMQSOXQVYG4WTZJOW8UBK4VR1C2HP	,3879785742	,764990973911	,7292883220	,1273321660	,49541752	,1	
222542470124991	,0000000000	,log	,log	,5814	,0000000000	,20150407	,001	,0	,0	,0	,1	,9900050003	,0	,0001	,1	,07	,4esk5r8alfon3	,49867341	,122976788062151495	,2637955991	,860935646096957	,6F3V5ZG1BSGXF37M6NYFEKH9O6M83AID57SRMQSOXQVYG4WTZJOW8UBK4VR1C2HP	,3879785742	,764990973911	,7292883220	,1273321660	,49541752	,1	
222542470124991	,0000000000	,log	,log	,5814	,0000000000	,20150407	,001	,0	,0	,0	,1	,9900050003	,0	,0001	,1	,07	,4esk5r8alfon3	,49867341	,122976788062151495	,2637955991	,860935646096957	,6F3V5ZG1BSGXF37M6NYFEKH9O6M83AID57SRMQSOXQVYG4WTZJOW8UBK4VR1C2HP	,3879785742	,764990973911	,7292883220	,1273321660	,49541752	,1	
690150193514964	,00020002	,hsb	,hsb	,5699	,0000000000	,20220209	,001	,0	,0	,0	,1	,9900030002	,1	,0001	,1	,07	,f5z18rh2ux7n4	,82373999	,022048948875202682	,4465794713	,694146323412529	,48QOPCFF1HDC4SIVTY53DMT3B6N9HRQVLA9726HIUFK2Y5S6QJRNK5A4YCZBM3GD	,3500932420	,403968694132	,9654721513	,0667685119	,59418973	,1	
707427465702280	,00010000	,rtf	,rtf	,5811	,0000000000	,20210703	,001	,0	,0	,0	,1	,9900050001	,1	,0001	,1	,07	,xk2q0tbgv8de6	,11354324	,880502479531719716	,8752902209	,546919051809787	,E3XKF8GU6SM9P3JHKDTE878BTGRZR2X6LAF1NLYKQSILGWZYAF7RWH5CQAJYCW44	,2834791676	,886171510588	,3384786601	,6916767561	,94368071	,1	
707427465702280	,0000000000	,rtf	,rtf	,5811	,0000000000	,20210703	,001	,0	,0	,0	,1	,9900050001	,1	,0001	,1	,07	,xk2q0tbgv8de6	,11354324	,880502479531719716	,8752902209	,546919051809787	,E3XKF8GU6SM9P3JHKDTE878BTGRZR2X6LAF1NLYKQSILGWZYAF7RWH5CQAJYCW44	,2834791676	,886171510588	,3384786601	,6916767561	,94368071	,1	
707427465702280	,0000000000	,rtf	,rtf	,5811	,0000000000	,20210703	,001	,0	,0	,0	,1	,9900050001	,1	,0001	,1	,07	,xk2q0tbgv8de6	,11354324	,880502479531719716	,8752902209	,546919051809787	,E3XKF8GU6SM9P3JHKDTE878BTGRZR2X6LAF1NLYKQSILGWZYAF7RWH5CQAJYCW44	,2834791676	,886171510588	,3384786601	,6916767561	,94368071	,1	
499415295417204	,00010000	,ske	,ske	,7011	,0000000000	,20210214	,001	,0	,0	,0	,0	,9900010003	,0	,0001	,1	,07	,6f9a5byu18xqt	,76664664	,235476356201451506	,0128826805	,091641802727029	,FI1OTGXQ6YNHCUDGI742CTE28B3W9GD4DVBF7AU6NPP4OQY25MBMVW3J18L97ZYZ	,0385560277	,393472782830	,9725719189	,6829893235	,41917638	,1	
499415295417204	,0000000000	,ske	,ske	,7011	,0000000000	,20210214	,001	,0	,0	,0	,0	,9900010003	,0	,0001	,1	,07	,6f9a5byu18xqt	,76664664	,235476356201451506	,0128826805	,091641802727029	,FI1OTGXQ6YNHCUDGI742CTE28B3W9GD4DVBF7AU6NPP4OQY25MBMVW3J18L97ZYZ	,0385560277	,393472782830	,9725719189	,6829893235	,41917638	,1	
499415295417204	,0000000000	,ske	,ske	,7011	,0000000000	,20210214	,001	,0	,0	,0	,0	,9900010003	,0	,0001	,1	,07	,6f9a5byu18xqt	,76664664	,235476356201451506	,0128826805	,091641802727029	,FI1OTGXQ6YNHCUDGI742CTE28B3W9GD4DVBF7AU6NPP4OQY25MBMVW3J18L97ZYZ	,0385560277	,393472782830	,9725719189	,6829893235	,41917638	,1	
568155552702842	,00030000	,fca	,fca	,5651	,0000000000	,20170830	,001	,0	,0	,0	,0	,9900050002	,1	,0001	,1	,07	,8y7tcva2q4mkl	,98231242	,338301815499743174	,9850331265	,869797363887490	,6CP169EYEQ7HQJVRUY54UMTYK8DI7O28J19GNO4RX2AI3ZJAKDUA1WXCV79CDTS3	,4325473677	,159221585656	,4894423746	,3587688996	,28612621	,1	
490515960156906	,00030002	,cev	,cev	,5699	,0000000000	,20170815	,001	,0	,0	,0	,1	,9900050001	,1	,0001	,1	,07	,txiypz3ne2ubr	,57786814	,793763427547700700	,9470670255	,745967267838225	,WD57YBBSXQ64YJ7JJ9MPH15AKXYCNTZAXOHGMZR82PKWVWK8S2TLI5QCR6SDN8PF	,3893514201	,229419924479	,1048197087	,7458012969	,76595249	,1	
250077148970069	,00020001	,bst	,bst	,7999	,0000000000	,20191218	,001	,0	,0	,0	,0	,9900040002	,1	,0001	,1	,07	,vbo1tg7hru4sw	,51543784	,571894030790698973	,4614002414	,394613281252578	,4TW1PQ2J1VYTFRALD99J59SJM8WB6DG41XEQZOIVCXNTZXM4UHS37BKGKHI3UUNY	,7622258541	,785068839066	,7415349398	,1491478164	,38444204	,1	
250077148970069	,0000000000	,bst	,bst	,7999	,0000000000	,20191218	,001	,0	,0	,0	,0	,9900040002	,1	,0001	,1	,07	,vbo1tg7hru4sw	,51543784	,571894030790698973	,4614002414	,394613281252578	,4TW1PQ2J1VYTFRALD99J59SJM8WB6DG41XEQZOIVCXNTZXM4UHS37BKGKHI3UUNY	,7622258541	,785068839066	,7415349398	,1491478164	,38444204	,1	
250077148970069	,0000000000	,bst	,bst	,7999	,0000000000	,20191218	,001	,0	,0	,0	,0	,9900040002	,1	,0001	,1	,07	,vbo1tg7hru4sw	,51543784	,571894030790698973	,4614002414	,394613281252578	,4TW1PQ2J1VYTFRALD99J59SJM8WB6DG41XEQZOIVCXNTZXM4UHS37BKGKHI3UUNY	,7622258541	,785068839066	,7415349398	,1491478164	,38444204	,1	
196753276599980	,00010001	,veg	,veg	,5812	,0000000000	,20210805	,001	,0	,0	,0	,0	,9900030002	,1	,0001	,1	,07	,b8j93vuzp4lqt	,65889752	,858632443914946538	,6119949680	,189821934070087	,QHSQ5VGFXJHNMQBKE4DZRUK85DD9YP7962GLVECTAJ8M68TIOCN27ZXF4OHZC136	,1989383340	,239550011186	,5731285122	,3916417068	,41165562	,1	
196753276599980	,0000000000	,veg	,veg	,5812	,0000000000	,20210805	,001	,0	,0	,0	,0	,9900030002	,1	,0001	,1	,07	,b8j93vuzp4lqt	,65889752	,858632443914946538	,6119949680	,189821934070087	,QHSQ5VGFXJHNMQBKE4DZRUK85DD9YP7962GLVECTAJ8M68TIOCN27ZXF4OHZC136	,1989383340	,239550011186	,5731285122	,3916417068	,41165562	,1	
