
F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45
00032343208889997522188	,mecxs437n9lw1	,00020002	,00020002	,420594438231	,121804	,00	,01	,01	,3366.00	,3366.00	,20220202	,041633	,20220202	,020	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0002	,000	,82	,06	,20220202	,0202041633	,02	,0	,00000000	,67900912	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,3366.00	,001	,3366.00	,502.70	,45215669	,054746820247	,9206445513	,9641812329435677	,0	,3366.00	,001	
00021364323097028841120	,mecxs437n9lw1	,00020002	,00020002	,776625995682	,095420	,00	,01	,01	,6558.00	,6558.00	,20220202	,093127	,20220202	,001	,33340827	,250077148970069	,bst直播短视频(低)	,7999	,0000	,0002	,000	,82	,06	,20220202	,0202093127	,02	,0	,00000000	,92070485	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,6558.00	,001	,6558.00	,979.42	,10809080	,008674285997	,8878166744	,5985145081228882	,0	,6558.00	,001	
00015149746396032135332	,mecxs437n9lw1	,00020002	,00020002	,254400095170	,373521	,00	,01	,01	,5089.00	,5089.00	,20220202	,133427	,20220202	,132	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0002	,000	,82	,06	,20220202	,0202133427	,02	,0	,00000000	,60223173	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,5089.00	,001	,5089.00	,760.03	,66999821	,453599591085	,8344682696	,0838519418096161	,0	,5089.00	,001	
00033473384376041134015	,mecxs437n9lw1	,00020002	,00020002	,913575484658	,537235	,00	,01	,01	,4155.00	,4155.00	,20220202	,153914	,20220202	,032	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0002	,000	,82	,06	,20220202	,0202153914	,02	,0	,00000000	,10015875	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,4155.00	,001	,4155.00	,620.54	,10886272	,127982397923	,4176532773	,2642432999812303	,0	,4155.00	,001	
00042541061580138011199	,mecxs437n9lw1	,00020002	,00020002	,047117590787	,008094	,00	,01	,01	,3200.00	,3200.00	,20220202	,172756	,20220202	,041	,33340827	,250077148970069	,bst直播短视频(低)	,7999	,0000	,0002	,000	,82	,06	,20220202	,0202172756	,02	,0	,00000000	,76788030	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,3200.00	,001	,3200.00	,477.91	,52660803	,640306316906	,0086570509	,2619795197838112	,0	,3200.00	,001	
00085102410235506972705	,mecxs437n9lw1	,00020002	,00020002	,884391952760	,960052	,00	,01	,01	,8000.00	,8000.00	,20220321	,070453	,20220321	,062	,33340827	,250077148970069	,bst直播短视频(低)	,7999	,0000	,0002	,000	,82	,06	,20220321	,0321070453	,02	,0	,00000000	,75289411	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,8000.00	,001	,8000.00	,1194.78	,19261919	,219257840918	,5329857981	,3018733286212764	,0	,8000.00	,001	
00093365931740283223002	,mecxs437n9lw1	,00020002	,00020002	,645233830079	,645272	,00	,01	,01	,3000.00	,3000.00	,20220507	,123723	,20220507	,010	,33340827	,250077148970069	,bst直播短视频(低)	,7999	,0000	,0002	,000	,82	,06	,20220507	,0507123723	,02	,0	,00000000	,38682497	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,3000.00	,001	,3000.00	,448.04	,45416120	,543023154428	,2391780883	,0836261346814300	,0	,3000.00	,001	
00088103153232083197417	,mecxs437n9lw1	,00020002	,00020002	,250672529743	,859882	,00	,01	,01	,4600.00	,4600.00	,20220614	,025139	,20220614	,122	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0002	,000	,82	,06	,20220614	,0614025139	,02	,0	,00000000	,83789730	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,4600.00	,001	,4600.00	,687.00	,22979694	,003030459958	,2996330675	,4834087859899158	,0	,4600.00	,001	
00054897239631407278555	,7rmgnuvh612fk	,00010001	,00010001	,570754877094	,867565	,00	,01	,01	,3196.00	,3196.00	,20220201	,061420	,20220201	,132	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0001	,000	,82	,06	,20220201	,0201061420	,02	,0	,00000000	,24902279	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,3196.00	,001	,3196.00	,477.31	,40953021	,249382652496	,2559593641	,4032772278663572	,0	,3196.00	,001	
00089083905187835777621	,7rmgnuvh612fk	,00010001	,00010001	,644719185127	,195960	,00	,01	,01	,1667.00	,1667.00	,20220201	,110124	,20220201	,011	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0001	,000	,82	,06	,20220201	,0201110124	,02	,0	,00000000	,55664615	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,1667.00	,001	,1667.00	,248.96	,05348640	,368768997524	,9796805074	,3202043192339616	,0	,1667.00	,001	
00010059161787278816979	,7rmgnuvh612fk	,00010001	,00010001	,984387756491	,127858	,00	,01	,01	,2600.00	,2600.00	,20220201	,164803	,20220201	,132	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0001	,000	,82	,06	,20220201	,0201164803	,02	,0	,00000000	,35092985	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,2600.00	,001	,2600.00	,388.30	,24345837	,440183925545	,0347979960	,2678386685013022	,0	,2600.00	,001	
00064611582380552645964	,7rmgnuvh612fk	,00010001	,00010001	,574488872725	,090455	,00	,01	,01	,5200.00	,5200.00	,20220201	,165035	,20220201	,051	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0001	,000	,82	,06	,20220201	,0201165035	,02	,0	,00000000	,24688921	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,5200.00	,001	,5200.00	,776.61	,32668115	,912541021176	,6854468554	,1703508003848378	,0	,5200.00	,001	
00080273062813701624365	,7rmgnuvh612fk	,00010001	,00010001	,833134461868	,483807	,00	,01	,01	,8400.00	,8400.00	,20220201	,185337	,20220201	,072	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0001	,000	,82	,06	,20220201	,0201185337	,02	,0	,00000000	,09180540	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,8400.00	,001	,8400.00	,1254.52	,22529883	,504319915888	,1966413385	,5886307452450295	,0	,8400.00	,001	
00031461706425863140582	,7rmgnuvh612fk	,00010001	,00010001	,994656988153	,411526	,00	,01	,01	,3918.00	,3918.00	,20220201	,222324	,20220201	,061	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0001	,000	,82	,06	,20220201	,0201222324	,02	,0	,00000000	,17584089	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,3918.00	,001	,3918.00	,585.14	,01036023	,702420240826	,6409651295	,8325238071958384	,0	,3918.00	,001	
00075405361299487719168	,7rmgnuvh612fk	,00010001	,00010001	,575257724940	,538652	,00	,01	,01	,2500.00	,2500.00	,20220202	,030259	,20220202	,042	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0001	,000	,82	,06	,20220202	,0202030259	,02	,0	,00000000	,83981513	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,2500.00	,001	,2500.00	,373.37	,97616751	,521922560380	,1719244890	,4804219327237150	,0	,2500.00	,001	
00096072886689154260542	,7rmgnuvh612fk	,00010001	,00010001	,425908110542	,835302	,00	,01	,01	,10558.00	,10558.00	,20220225	,085211	,20220225	,012	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0001	,000	,82	,06	,20220225	,0225085211	,02	,0	,00000000	,96703753	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,10558.00	,001	,10558.00	,1576.81	,73848035	,055672281364	,0294698959	,0663196050524270	,0	,10558.00	,001	
00065823483223105459309	,7rmgnuvh612fk	,00010001	,00010001	,797080122584	,103016	,00	,01	,01	,3427.00	,3427.00	,20220322	,155744	,20220322	,020	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0001	,000	,82	,06	,20220322	,0322155744	,02	,0	,00000000	,66566507	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,3427.00	,001	,3427.00	,511.81	,24646218	,544776597209	,7124223590	,8276021733434892	,0	,3427.00	,001	
00044177308142702692099	,7rmgnuvh612fk	,00010001	,00010001	,266496878300	,558944	,00	,01	,01	,12000.00	,12000.00	,20220430	,021521	,20220430	,021	,33340827	,250077148970069	,bst直播短视频(低)	,7999	,0000	,0001	,000	,82	,06	,20220430	,0430021521	,02	,0	,00000000	,86993804	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,12000.00	,001	,12000.00	,1792.17	,13805678	,033488074250	,7727347675	,4401158376217440	,0	,12000.00	,001	
00081272764230265829596	,uromndjgy9x5k	,00010002	,00010002	,562999705498	,496576	,00	,01	,01	,4956.00	,4956.00	,20220201	,072302	,20220201	,112	,55236826	,807609888568829	,dsq四星(低)	,7011	,0000	,0002	,000	,82	,06	,20220201	,0201072302	,02	,0	,00000000	,60588396	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,4956.00	,001	,4956.00	,740.17	,97704739	,034417314581	,5849516096	,0233396287203164	,0	,4956.00	,001	
00076971890737176231230	,uromndjgy9x5k	,00010002	,00010002	,959612124710	,801397	,00	,01	,01	,5367.00	,5367.00	,20220201	,112200	,20220201	,141	,55236826	,807609888568829	,dsq四星(低)	,7011	,0000	,0002	,000	,82	,06	,20220201	,0201112200	,02	,0	,00000000	,60384233	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,5367.00	,001	,5367.00	,801.55	,43309514	,600226449757	,5918691038	,3652512521382663	,0	,5367.00	,001	
00074053880515661766419	,uromndjgy9x5k	,00010002	,00010002	,763729881132	,300643	,00	,01	,01	,2000.00	,2000.00	,20220201	,133629	,20220201	,121	,55236826	,807609888568829	,dsq四星(低)	,7011	,0000	,0002	,000	,82	,06	,20220201	,0201133629	,02	,0	,00000000	,10454955	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,2000.00	,001	,2000.00	,298.69	,31986849	,987989091151	,4553200296	,8194246550329921	,0	,2000.00	,001	
00026539147143131857522	,uromndjgy9x5k	,00010002	,00010002	,216272147093	,515452	,00	,01	,01	,3905.00	,3905.00	,20220311	,182622	,20220311	,132	,55236826	,807609888568829	,dsq四星(低)	,7011	,0000	,0002	,000	,82	,06	,20220311	,0311182622	,02	,0	,00000000	,92824972	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,3905.00	,001	,3905.00	,583.20	,03683973	,597333529071	,4377413522	,8875832541275422	,0	,3905.00	,001	
00003444297767999957836	,uromndjgy9x5k	,00010002	,00010002	,809362942582	,346967	,00	,01	,01	,3289.00	,3289.00	,20220414	,055819	,20220414	,040	,55236826	,807609888568829	,dsq四星(低)	,7011	,0000	,0002	,000	,82	,06	,20220414	,0414055819	,02	,0	,00000000	,21363565	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,3289.00	,001	,3289.00	,491.20	,26618444	,303046681761	,5426164835	,5267811843336627	,0	,3289.00	,001	
00010454023888542346250	,9fxt07lzhiqep	,00010002	,00010002	,574866786736	,841104	,00	,01	,01	,3047.00	,3047.00	,20220201	,195602	,20220201	,042	,71095522	,827490099461944	,ygc二线豪华品牌	,5511	,0000	,0002	,000	,82	,06	,20220201	,0201195602	,02	,0	,00000000	,63930714	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,3047.00	,001	,3047.00	,455.06	,16232019	,944436591265	,5354318343	,2439427076246216	,0	,3047.00	,001	
00080918865215887183234	,9fxt07lzhiqep	,00010002	,00010002	,938828009025	,938398	,00	,01	,01	,4977.00	,4977.00	,20220201	,233629	,20220201	,141	,71095522	,827490099461944	,ygc二线豪华品牌	,5511	,0000	,0002	,000	,82	,06	,20220201	,0201233629	,02	,0	,00000000	,14933126	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,4977.00	,001	,4977.00	,743.30	,37217761	,806892958038	,6279456494	,9037011601302941	,0	,4977.00	,001	
00084980249318681367229	,9fxt07lzhiqep	,00010002	,00010002	,337221946269	,295147	,00	,01	,01	,1497.00	,1497.00	,20220202	,005129	,20220202	,040	,71095522	,827490099461944	,ygc二线豪华品牌	,5511	,0000	,0002	,000	,82	,06	,20220202	,0202005129	,02	,0	,00000000	,02188323	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,1497.00	,001	,1497.00	,223.57	,69731427	,545210970760	,4947429897	,6520972069131044	,0	,1497.00	,001	
00074345279322512750411	,9fxt07lzhiqep	,00010002	,00010002	,591025430142	,294637	,00	,01	,01	,3328.00	,3328.00	,20220202	,025817	,20220202	,051	,71095522	,827490099461944	,ygc二线豪华品牌	,5511	,0000	,0002	,000	,82	,06	,20220202	,0202025817	,02	,0	,00000000	,46182416	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,3328.00	,001	,3328.00	,497.03	,24815975	,984741126004	,2264941805	,5510227173443948	,0	,3328.00	,001	
00014889494709946506808	,9fxt07lzhiqep	,00010002	,00010002	,875181364882	,632661	,00	,01	,01	,2200.00	,2200.00	,20220202	,050051	,20220202	,021	,71095522	,827490099461944	,ygc二线豪华品牌	,5511	,0000	,0002	,000	,82	,06	,20220202	,0202050051	,02	,0	,00000000	,26427737	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,2200.00	,001	,2200.00	,328.56	,39834156	,717904291443	,7641297760	,1771809365422940	,0	,2200.00	,001	
00017142797773167130781	,9fxt07lzhiqep	,00010002	,00010002	,253008427227	,993981	,00	,01	,01	,4626.00	,4626.00	,20220202	,091557	,20220202	,112	,71095522	,827490099461944	,ygc二线豪华品牌	,5511	,0000	,0002	,000	,82	,06	,20220202	,0202091557	,02	,0	,00000000	,90940281	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,4626.00	,001	,4626.00	,690.88	,24609489	,870733802029	,8355861862	,8787644258188516	,0	,4626.00	,001	
00087685729443760163975	,9fxt07lzhiqep	,00010002	,00010002	,866728545611	,771331	,00	,01	,01	,2400.00	,2400.00	,20220311	,122335	,20220311	,112	,71095522	,827490099461944	,ygc二线豪华品牌	,5511	,0000	,0002	,000	,82	,06	,20220311	,0311122335	,02	,0	,00000000	,65706311	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,2400.00	,001	,2400.00	,358.43	,79122442	,549668981913	,1582526813	,5748702297417637	,0	,2400.00	,001	
00090102965100933219527	,39v5xe1bkc7ut	,00020001	,00020001	,938129640169	,037915	,00	,01	,01	,3647.00	,3647.00	,20220201	,095837	,20220201	,070	,33340827	,250077148970069	,bst直播短视频(低)	,7999	,0000	,0001	,000	,82	,06	,20220201	,0201095837	,02	,0	,00000000	,60507168	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,3647.00	,001	,3647.00	,544.67	,42435600	,738699698047	,3688443497	,6257550718441337	,0	,3647.00	,001	
00047690547269688650223	,39v5xe1bkc7ut	,00020001	,00020001	,032595594279	,867669	,00	,01	,01	,2077.00	,2077.00	,20220201	,094332	,20220201	,042	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0001	,000	,82	,06	,20220201	,0201094332	,02	,0	,00000000	,93814310	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,2077.00	,001	,2077.00	,310.19	,04540728	,512644794756	,8104625450	,6737866101909391	,0	,2077.00	,001	
00040304972964421501914	,39v5xe1bkc7ut	,00020001	,00020001	,095906005428	,696947	,00	,01	,01	,1700.00	,1700.00	,20220201	,123034	,20220201	,040	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0001	,000	,82	,06	,20220201	,0201123034	,02	,0	,00000000	,19837998	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,1700.00	,001	,1700.00	,253.89	,78671154	,374116709344	,5212853091	,5637931758880306	,0	,1700.00	,001	
00049206633406213456784	,39v5xe1bkc7ut	,00020001	,00020001	,207256275614	,893347	,00	,01	,01	,1548.00	,1548.00	,20220201	,162955	,20220201	,020	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0001	,000	,82	,06	,20220201	,0201162955	,02	,0	,00000000	,24640940	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,1548.00	,001	,1548.00	,231.19	,36509441	,562442121658	,5920119661	,5839429936491098	,0	,1548.00	,001	
00088135015954183525015	,39v5xe1bkc7ut	,00020001	,00020001	,529191555794	,435236	,00	,01	,01	,1500.00	,1500.00	,20220201	,173929	,20220201	,140	,33340827	,250077148970069	,bst直播短视频(低)	,7999	,0000	,0001	,000	,82	,06	,20220201	,0201173929	,02	,0	,00000000	,18588256	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,1500.00	,001	,1500.00	,224.02	,62547104	,341000656136	,8693067441	,3176135605086604	,0	,1500.00	,001	
00014297835337168899833	,39v5xe1bkc7ut	,00020001	,00020001	,909201179082	,980018	,00	,01	,01	,2500.00	,2500.00	,20220201	,223042	,20220201	,052	,33340827	,250077148970069	,bst直播短视频(低)	,7999	,0000	,0001	,000	,82	,06	,20220201	,0201223042	,02	,0	,00000000	,63385896	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,2500.00	,001	,2500.00	,373.37	,69663540	,298893882362	,2412390938	,8873763320746167	,0	,2500.00	,001	
00026473882974126015276	,39v5xe1bkc7ut	,00020001	,00020001	,951135520153	,764035	,00	,01	,01	,1625.00	,1625.00	,20220201	,233704	,20220201	,130	,33340827	,250077148970069	,bst直播短视频(低)	,7999	,0000	,0001	,000	,82	,06	,20220201	,0201233704	,02	,0	,00000000	,88077104	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,1625.00	,001	,1625.00	,242.69	,84887896	,518513508523	,4752782830	,7475860411258588	,0	,1625.00	,001	
00072664886533008947799	,39v5xe1bkc7ut	,00020001	,00020001	,052965760631	,775820	,00	,01	,01	,2000.00	,2000.00	,20220202	,015011	,20220202	,070	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0001	,000	,82	,06	,20220202	,0202015011	,02	,0	,00000000	,39132460	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,2000.00	,001	,2000.00	,298.69	,64301784	,631730946032	,3849493864	,8353207444895061	,0	,2000.00	,001	
00069424814949508889003	,39v5xe1bkc7ut	,00020001	,00020001	,093015744594	,404122	,00	,01	,01	,5036.00	,5036.00	,20220225	,001746	,20220225	,150	,37955877	,868989847975430	,tjv餐厅(低)	,5812	,0000	,0001	,000	,82	,06	,20220225	,0225001746	,02	,0	,00000000	,53917989	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,5036.00	,001	,5036.00	,752.11	,67803276	,093251912503	,1766826161	,5402905200807612	,0	,5036.00	,001	
00097131362841623906567	,39v5xe1bkc7ut	,00020001	,00020001	,971208286189	,430638	,00	,01	,01	,6400.00	,6400.00	,20220323	,000009	,20220323	,120	,33340827	,250077148970069	,bst直播短视频(低)	,7999	,0000	,0001	,000	,82	,06	,20220323	,0323000009	,02	,0	,00000000	,57916553	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,6400.00	,001	,6400.00	,955.82	,33472301	,443294384215	,7919981964	,4402594403275908	,0	,6400.00	,001	
00016799783382162230058	,j5vqcwf9upy84	,00020001	,00020001	,606428364503	,475476	,00	,01	,01	,1207.00	,1207.00	,20220201	,091118	,20220201	,010	,06358390	,499415295417204	,ske四星(低)	,7011	,0000	,0001	,000	,82	,06	,20220201	,0201091118	,02	,0	,00000000	,83512723	,2022-11-16 16:21:25	,2022-11-16 16:21:25	,0	,001	,1207.00	,001	,1207.00	,180.26	,85456201	,399561003760	,2355091544	,9050427733490352	,0	,1207.00	,001	
00086080114193827591686	,j5vqcwf9upy84	,00020001	,00020001	,071746862690	,375972	,00	,01	,01	,2485.00	,2485.00	,20220201	,115937	,20220201	,052	,06358390	,499415295417204	,ske四星(低)	,7011	,0000	,0001	,000	,82	,06	,20220201	,0201115937	,02	,0	,00000000	,48832999	,2022-11-16 16:21:26	,2022-11-16 16:21:26	,0	,001	,2485.00	,001	,2485.00	,371.13	,62673009	,728390788164	,3728419039	,9572574471293016	,0	,2485.00	,001	
00012473152732301672915	,j5vqcwf9upy84	,00020001	,00020001	,772495065103	,309134	,00	,01	,01	,1746.00	,1746.00	,20220201	,123505	,20220201	,121	,06358390	,499415295417204	,ske四星(低)	,7011	,0000	,0001	,000	,82	,06	,20220201	,0201123505	,02	,0	,00000000	,07821288	,2022-11-16 16:21:26	,2022-11-16 16:21:26	,0	,001	,1746.00	,001	,1746.00	,260.76	,98716627	,556525646758	,3809011148	,7378182844939041	,0	,1746.00	,001	
00016400832946567385228	,j5vqcwf9upy84	,00020001	,00020001	,072941165932	,242715	,00	,01	,01	,6729.00	,6729.00	,20220201	,165345	,20220201	,021	,06358390	,499415295417204	,ske四星(低)	,7011	,0000	,0001	,000	,82	,06	,20220201	,0201165345	,02	,0	,00000000	,31405539	,2022-11-16 16:21:26	,2022-11-16 16:21:26	,0	,001	,6729.00	,001	,6729.00	,1004.96	,59360224	,886985514212	,3936220144	,1026044225806410	,0	,6729.00	,001	
00002600594579134100259	,j5vqcwf9upy84	,00020001	,00020001	,631306225853	,005674	,00	,01	,01	,2859.00	,2859.00	,20220201	,200509	,20220201	,060	,06358390	,499415295417204	,ske四星(低)	,7011	,0000	,0001	,000	,82	,06	,20220201	,0201200509	,02	,0	,00000000	,67226897	,2022-11-16 16:21:26	,2022-11-16 16:21:26	,0	,001	,2859.00	,001	,2859.00	,426.98	,18482033	,842933918514	,3817712689	,6561733000377286	,0	,2859.00	,001	
00070276958898025954525	,j5vqcwf9upy84	,00020001	,00020001	,219115533081	,125179	,00	,01	,01	,4218.00	,4218.00	,20220202	,005629	,20220202	,041	,06358390	,499415295417204	,ske四星(低)	,7011	,0000	,0001	,000	,82	,06	,20220202	,0202005629	,02	,0	,00000000	,36951835	,2022-11-16 16:21:26	,2022-11-16 16:21:26	,0	,001	,4218.00	,001	,4218.00	,629.95	,42357844	,902848973786	,4152370511	,4408148325736347	,0	,4218.00	,001	
