
T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
2784l5oby1rgu	,03	,00020002	,348469105211	,0000	,0	,01	,1	,701875	,0201003342	,0	,49482885	,00020002	,4	,030000000	,0	,545.00	,01	,003342	,00020002	,0	,000200027018750201003342000020002	,20220201	,00020002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,152	,4711	,01	,01	,acuq2rnv4of0y	,1	,1	
jtizw2ea7rsf3	,03	,00020003	,039136894927	,0000	,0	,01	,1	,678574	,0201003430	,0	,33939692	,00020003	,4	,030000000	,0	,190.00	,01	,003430	,00020003	,0	,000200036785740201003430000020003	,20220201	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,071	,0467	,01	,01	,7em8jbt5hdfzn	,1	,1	
ozsbhaygl5fed	,03	,00010001	,090608458549	,0000	,0	,01	,1	,058108	,0201003810	,0	,76628338	,00010001	,4	,030000000	,0	,562.00	,01	,003810	,00010001	,0	,000100010581080201003810000010001	,20220201	,00010001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,012	,8207	,01	,01	,fd2q09y7nokrc	,1	,1	
43ibfpm0wsx1e	,03	,00020003	,264227668775	,0000	,0	,01	,1	,851982	,0201003855	,0	,18000993	,00020003	,4	,030000000	,0	,56.00	,01	,003855	,00020003	,0	,000200038519820201003855000020003	,20220201	,00020003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,051	,8450	,01	,01	,2784l5oby1rgu	,1	,1	
kpwiltx5fcdh4	,03	,00010000	,326508760133	,0000	,0	,01	,1	,792277	,0201003939	,0	,63850097	,00010000	,4	,030000000	,0	,12.00	,01	,003939	,00010000	,0	,000100007922770201003939000010000	,20220201	,00010000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,070	,5188	,01	,01	,sjpk9clbeig6a	,1	,1	
9xr6mtgcfws37	,03	,00020000	,626061828358	,0000	,0	,01	,1	,730103	,0201004142	,0	,90620974	,00020000	,4	,030000000	,0	,548.00	,01	,004142	,00020000	,0	,000200007301030201004142000020000	,20220201	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,112	,4600	,01	,01	,gsxc61qntj9bf	,1	,1	
fqsb2ujkwo4y5	,03	,00020003	,007104040349	,0000	,0	,01	,1	,376347	,0201004347	,0	,51754429	,00020003	,4	,030000000	,0	,585.00	,01	,004347	,00020003	,0	,000200033763470201004347000020003	,20220201	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,072	,3152	,01	,01	,k1f3i82xv45z0	,1	,1	
q9hkui4btyfvc	,03	,00020002	,995139876285	,0000	,0	,01	,1	,122577	,0201004712	,0	,39508641	,00020002	,4	,030000000	,0	,160.00	,01	,004712	,00020002	,0	,000200021225770201004712000020002	,20220201	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,022	,7018	,01	,03	,3ebypv984ag7x	,1	,1	
otxynei7qklpr	,03	,00020003	,237384994662	,0000	,0	,01	,1	,862013	,0201005139	,0	,85669652	,00020003	,4	,030000000	,0	,499.00	,01	,005139	,00020003	,0	,000200038620130201005139000020003	,20220201	,00020003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,100	,0284	,01	,01	,fh21deyktz4b8	,1	,1	
l67aefg9v2dmw	,03	,00030002	,122140978558	,0000	,0	,01	,1	,792600	,0201005336	,0	,79023335	,00030002	,4	,030000000	,0	,178.00	,01	,005336	,00030002	,0	,000300027926000201005336000030002	,20220201	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,152	,1957	,01	,03	,ekb6frqu0l8j2	,1	,1	
ufmh97xbew0s2	,03	,00020003	,320994861382	,0000	,0	,01	,1	,688366	,0201005559	,0	,73466241	,00020003	,4	,030000000	,0	,156.00	,01	,005559	,00020003	,0	,000200036883660201005559000020003	,20220201	,00020003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,052	,4084	,01	,02	,o27nt45qiuwk0	,1	,1	
8bg0a6o9q5tdp	,03	,00010001	,310013447347	,0000	,0	,01	,1	,577546	,0201005722	,0	,25861553	,00010001	,4	,030000000	,0	,34.00	,01	,005722	,00010001	,0	,000100015775460201005722000010001	,20220201	,00010001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,001	,7196	,01	,01	,nplvjxu1oyqfe	,1	,1	
lsz96cawukbf7	,03	,00030002	,411340883359	,0000	,0	,01	,1	,090390	,0201011233	,0	,44982805	,00030002	,4	,030000000	,0	,542.00	,01	,011233	,00030002	,0	,000300020903900201011233000030002	,20220201	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,051	,5278	,01	,01	,x1093dkgcu7zv	,1	,1	
p5lnad7mc316f	,03	,00030001	,464875219238	,0000	,0	,01	,1	,783940	,0201011747	,0	,19370821	,00030001	,4	,030000000	,0	,414.00	,01	,011747	,00030001	,0	,000300017839400201011747000030001	,20220201	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,022	,4229	,01	,01	,ai4t65zgn1fej	,1	,1	
kewbnamdzgsp8	,03	,00010003	,247619822187	,0000	,0	,01	,1	,483048	,0201012625	,0	,99220133	,00010003	,4	,030000000	,0	,569.00	,01	,012625	,00010003	,0	,000100034830480201012625000010003	,20220201	,00010003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,030	,9405	,01	,01	,1nalpkcfhed5v	,1	,1	
jz9ycl5u8ft7q	,03	,00010000	,548140793095	,0000	,0	,01	,1	,466471	,0201012923	,0	,31752474	,00010000	,4	,030000000	,0	,95.00	,01	,012923	,00010000	,0	,000100004664710201012923000010000	,20220201	,00010000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,121	,0845	,01	,01	,fd2q09y7nokrc	,1	,1	
i8lzvtkxehbry	,03	,00020001	,624559970975	,0000	,0	,01	,1	,260465	,0201013647	,0	,03409919	,00020001	,4	,030000000	,0	,470.00	,01	,013647	,00020001	,0	,000200012604650201013647000020001	,20220201	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,120	,4013	,01	,01	,eonqr4pf6s25g	,1	,1	
65v4gasm90cp2	,03	,00010000	,385994534323	,0000	,0	,01	,1	,793677	,0201013717	,0	,86149990	,00010000	,4	,030000000	,0	,181.00	,01	,013717	,00010000	,0	,000100007936770201013717000010000	,20220201	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,031	,9068	,01	,06	,kp6mgf4w2orei	,1	,1	
tf0u264z7aje9	,03	,00020001	,169867805222	,0000	,0	,01	,1	,776739	,0201013910	,0	,86019863	,00020001	,4	,030000000	,0	,48.00	,01	,013910	,00020001	,0	,000200017767390201013910000020001	,20220201	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,110	,4983	,01	,01	,kpwiltx5fcdh4	,1	,1	
jtizw2ea7rsf3	,03	,00020003	,761210462686	,0000	,0	,01	,1	,913040	,0201014134	,0	,13469304	,00020003	,4	,030000000	,0	,147.00	,01	,014134	,00020003	,0	,000200039130400201014134000020003	,20220201	,00020003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,031	,0928	,01	,01	,tbelyjxr89wmc	,1	,1	
h1vgqmse05yw2	,03	,00010001	,370675833395	,0000	,0	,01	,1	,046026	,0201014135	,0	,19054700	,00010001	,4	,030000000	,0	,88.00	,01	,014135	,00010001	,0	,000100010460260201014135000010001	,20220201	,00010001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,060	,0582	,01	,01	,7drql26npyaj0	,1	,1	
ai4t65zgn1fej	,03	,00020003	,812709724260	,0000	,0	,01	,1	,233712	,0201014223	,0	,52553988	,00020003	,4	,030000000	,0	,598.00	,01	,014223	,00020003	,0	,000200032337120201014223000020003	,20220201	,00020003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,022	,0055	,01	,03	,ruj3gd0bs95nh	,1	,1	
h8uwylqetp74j	,03	,00030002	,561599279507	,0000	,0	,01	,1	,148878	,0201014444	,0	,65832116	,00030002	,4	,030000000	,0	,52.00	,01	,014444	,00030002	,0	,000300021488780201014444000030002	,20220201	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,122	,2068	,01	,01	,itev6uqf0d9zg	,1	,1	
xf31g8iweszc9	,03	,00030001	,443181290357	,0000	,0	,01	,1	,269520	,0201014455	,0	,09342904	,00030001	,4	,030000000	,0	,188.00	,01	,014455	,00030001	,0	,000300012695200201014455000030001	,20220201	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,151	,9718	,01	,03	,ng2fubio06s8a	,1	,1	
l67aefg9v2dmw	,03	,00030002	,092013901392	,0000	,0	,01	,1	,422677	,0201015608	,0	,35715264	,00030002	,4	,030000000	,0	,90.00	,01	,015608	,00030002	,0	,000300024226770201015608000030002	,20220201	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,050	,5471	,01	,03	,aqzv0nchitpw1	,1	,1	
q0nvh74r6ugje	,03	,00020001	,691656941112	,0000	,0	,01	,1	,993855	,0201015630	,0	,06760897	,00020001	,4	,030000000	,0	,548.00	,01	,015630	,00020001	,0	,000200019938550201015630000020001	,20220201	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,011	,1407	,01	,01	,lbaifz8q6xegr	,1	,1	
f6nqiu74kyxes	,03	,00010001	,566664510431	,0000	,0	,01	,1	,895490	,0201015656	,0	,43615894	,00010001	,4	,030000000	,0	,434.00	,01	,015656	,00010001	,0	,000100018954900201015656000010001	,20220201	,00010001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,050	,6585	,01	,01	,h7fa58eln64mz	,1	,1	
yc7swxp0jdbtu	,03	,00020003	,626016875951	,0000	,0	,01	,1	,917443	,0201015828	,0	,58583188	,00020003	,4	,030000000	,0	,166.00	,01	,015828	,00020003	,0	,000200039174430201015828000020003	,20220201	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,052	,8085	,01	,01	,7fbutni18dz26	,1	,1	
zx3mcfs7y9nkr	,03	,00010002	,896435005985	,0000	,0	,01	,1	,902581	,0201020219	,0	,74928508	,00010002	,4	,030000000	,0	,42.00	,01	,020219	,00010002	,0	,000100029025810201020219000010002	,20220201	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,110	,0954	,01	,02	,wdtzn1umigh9x	,1	,1	
tf0u264z7aje9	,03	,00020001	,043471130491	,0000	,0	,01	,1	,208955	,0201020740	,0	,32605199	,00020001	,4	,030000000	,0	,467.00	,01	,020740	,00020001	,0	,000200012089550201020740000020001	,20220201	,00020001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,070	,2929	,01	,01	,kpwiltx5fcdh4	,1	,1	
uy2lamszf67cd	,03	,00030000	,342455780338	,0000	,0	,01	,1	,062024	,0201021208	,0	,83395132	,00030000	,4	,030000000	,0	,348.00	,01	,021208	,00030000	,0	,000300000620240201021208000030000	,20220201	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,151	,8499	,01	,01	,r2hk649zxtbag	,1	,1	
ne7vrzopikx5s	,03	,00010003	,973189952880	,0000	,0	,01	,1	,267269	,0201021804	,0	,98070000	,00010003	,4	,030000000	,0	,421.00	,01	,021804	,00010003	,0	,000100032672690201021804000010003	,20220201	,00010003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,050	,3047	,01	,01	,70pux3lwh1qia	,1	,1	
l67aefg9v2dmw	,03	,00030002	,169719153554	,0000	,0	,01	,1	,667612	,0201021820	,0	,31403051	,00030002	,4	,030000000	,0	,478.00	,01	,021820	,00030002	,0	,000300026676120201021820000030002	,20220201	,00030002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,071	,3578	,01	,03	,cftqn2gk65yv3	,1	,1	
2cubd8itxsn1h	,03	,00030003	,993284311000	,0000	,0	,01	,1	,498218	,0201022003	,0	,27267092	,00030003	,4	,030000000	,0	,515.00	,01	,022003	,00030003	,0	,000300034982180201022003000030003	,20220201	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,042	,1930	,01	,05	,nplvjxu1oyqfe	,1	,1	
n7lkyuarcht31	,03	,00010002	,495932100221	,0000	,0	,01	,1	,189602	,0201022017	,0	,14473737	,00010002	,4	,030000000	,0	,76.00	,01	,022017	,00010002	,0	,000100021896020201022017000010002	,20220201	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,151	,5336	,01	,01	,7drql26npyaj0	,1	,1	
fxgwhaot5ue36	,03	,00030003	,495889638306	,0000	,0	,01	,1	,210393	,0201022541	,0	,73603839	,00030003	,4	,030000000	,0	,73.00	,01	,022541	,00030003	,0	,000300032103930201022541000030003	,20220201	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,051	,1683	,01	,01	,i8lzvtkxehbry	,1	,1	
lrmiae1b6c40x	,03	,00020003	,552308588943	,0000	,0	,01	,1	,200101	,0201022557	,0	,58294215	,00020003	,4	,030000000	,0	,430.00	,01	,022557	,00020003	,0	,000200032001010201022557000020003	,20220201	,00020003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,111	,8052	,01	,01	,gsxc61qntj9bf	,1	,1	
jtizw2ea7rsf3	,03	,00020003	,487973705490	,0000	,0	,01	,1	,842917	,0201022938	,0	,29989642	,00020003	,4	,030000000	,0	,364.00	,01	,022938	,00020003	,0	,000200038429170201022938000020003	,20220201	,00020003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,072	,2157	,01	,01	,gi9jz8p137c2e	,1	,1	
q9hkui4btyfvc	,03	,00020002	,797475359459	,0000	,0	,01	,1	,773090	,0201023215	,0	,18989332	,00020002	,4	,030000000	,0	,233.00	,01	,023215	,00020002	,0	,000200027730900201023215000020002	,20220201	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,000	,2431	,01	,03	,oc1axk9lwi430	,1	,1	
n7lkyuarcht31	,03	,00010002	,045465276215	,0000	,0	,01	,1	,344313	,0201023221	,0	,72896625	,00010002	,4	,030000000	,0	,532.00	,01	,023221	,00010002	,0	,000100023443130201023221000010002	,20220201	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,021	,1469	,01	,01	,et2f7hrb5kczn	,1	,1	
lsz96cawukbf7	,03	,00030002	,289627907400	,0000	,0	,01	,1	,255581	,0201023506	,0	,65106524	,00030002	,4	,030000000	,0	,367.00	,01	,023506	,00030002	,0	,000300022555810201023506000030002	,20220201	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,122	,2579	,01	,01	,ai4t65zgn1fej	,1	,1	
2784l5oby1rgu	,03	,00020002	,083263486312	,0000	,0	,01	,1	,999127	,0201023524	,0	,80431573	,00020002	,4	,030000000	,0	,405.00	,01	,023524	,00020002	,0	,000200029991270201023524000020002	,20220201	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,112	,4478	,01	,01	,i8lzvtkxehbry	,1	,1	
xf31g8iweszc9	,03	,00030001	,477371863583	,0000	,0	,01	,1	,489559	,0201023530	,0	,30858033	,00030001	,4	,030000000	,0	,521.00	,01	,023530	,00030001	,0	,000300014895590201023530000030001	,20220201	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,060	,4378	,01	,03	,r7ev4ma6dokgl	,1	,1	
2784l5oby1rgu	,03	,00020002	,038320709992	,0000	,0	,01	,1	,039113	,0201023746	,0	,24393185	,00020002	,4	,030000000	,0	,51.00	,01	,023746	,00020002	,0	,000200020391130201023746000020002	,20220201	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,152	,8516	,01	,01	,ai4t65zgn1fej	,1	,1	
q9hkui4btyfvc	,03	,00020002	,607089229236	,0000	,0	,01	,1	,109051	,0201024344	,0	,01971491	,00020002	,4	,030000000	,0	,6.00	,01	,024344	,00020002	,0	,000200021090510201024344000020002	,20220201	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,040	,1389	,01	,03	,6e8rn7g3bisco	,1	,1	
61eu3bgsojfd5	,03	,00020000	,068463430641	,0000	,0	,01	,1	,546596	,0201024422	,0	,77688248	,00020000	,4	,030000000	,0	,559.00	,01	,024422	,00020000	,0	,000200005465960201024422000020000	,20220201	,00020000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,150	,7536	,01	,01	,eonqr4pf6s25g	,1	,1	
jtizw2ea7rsf3	,03	,00020003	,092768500620	,0000	,0	,01	,1	,591615	,0201024620	,0	,51177279	,00020003	,4	,030000000	,0	,281.00	,01	,024620	,00020003	,0	,000200035916150201024620000020003	,20220201	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,012	,9167	,01	,01	,ai4t65zgn1fej	,1	,1	
kx15oy4h2b8il	,03	,00020002	,294822670608	,0000	,0	,01	,1	,939698	,0201024858	,0	,69109518	,00020002	,4	,030000000	,0	,217.00	,01	,024858	,00020002	,0	,000200029396980201024858000020002	,20220201	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,011	,9558	,01	,01	,duse801v34w2o	,1	,1	
7n9ewdf20mxz8	,03	,00020000	,603380193974	,0000	,0	,01	,1	,221568	,0201025326	,0	,58257189	,00020000	,4	,030000000	,0	,266.00	,01	,025326	,00020000	,0	,000200002215680201025326000020000	,20220201	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,120	,8316	,01	,01	,fh21deyktz4b8	,1	,1	
lbaifz8q6xegr	,03	,00010000	,415893991827	,0000	,0	,01	,1	,017159	,0201025723	,0	,74126979	,00010000	,4	,030000000	,0	,223.00	,01	,025723	,00010000	,0	,000100000171590201025723000010000	,20220201	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,010	,7942	,01	,01	,q0nvh74r6ugje	,1	,1	
9xr6mtgcfws37	,03	,00020000	,619157832132	,0000	,0	,01	,1	,242176	,0201025831	,0	,31720356	,00020000	,4	,030000000	,0	,343.00	,01	,025831	,00020000	,0	,000200002421760201025831000020000	,20220201	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,072	,4217	,01	,01	,gsxc61qntj9bf	,1	,1	
ne7vrzopikx5s	,03	,00010003	,454410064256	,0000	,0	,01	,1	,793293	,0201030358	,0	,42494116	,00010003	,4	,030000000	,0	,221.00	,01	,030358	,00010003	,0	,000100037932930201030358000010003	,20220201	,00010003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,052	,6695	,01	,01	,a6mi2g0l9sj1u	,1	,1	
kewbnamdzgsp8	,03	,00010003	,174081953255	,0000	,0	,01	,1	,730862	,0201031647	,0	,88621235	,00010003	,4	,030000000	,0	,126.00	,01	,031647	,00010003	,0	,000100037308620201031647000010003	,20220201	,00010003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,041	,3159	,01	,01	,jltvq605pynhd	,1	,1	
8tq7kdc4s9pfa	,03	,00010002	,641789905554	,0000	,0	,01	,1	,696545	,0201031703	,0	,79864229	,00010002	,4	,030000000	,0	,17.00	,01	,031703	,00010002	,0	,000100026965450201031703000010002	,20220201	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,040	,0561	,01	,01	,wsnchrx27fltu	,1	,1	
jltvq605pynhd	,03	,00020001	,862619444886	,0000	,0	,01	,1	,555805	,0201031736	,0	,76320004	,00020001	,4	,030000000	,0	,354.00	,01	,031736	,00020001	,0	,000200015558050201031736000020001	,20220201	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,010	,7872	,01	,01	,frcv34lupizs6	,1	,1	
uy2lamszf67cd	,03	,00030000	,871064940722	,0000	,0	,01	,1	,443796	,0201032024	,0	,47783918	,00030000	,4	,030000000	,0	,375.00	,01	,032024	,00030000	,0	,000300004437960201032024000030000	,20220201	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,130	,1190	,01	,01	,1zf8yx697wu4n	,1	,1	
6uyacl5neo1rt	,03	,00010000	,260888682257	,0000	,0	,01	,1	,204675	,0201032104	,0	,52987157	,00010000	,4	,030000000	,0	,430.00	,01	,032104	,00010000	,0	,000100002046750201032104000010000	,20220201	,00010000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,040	,8034	,01	,01	,dv0ljf827ic1n	,1	,1	
yc7swxp0jdbtu	,03	,00020003	,047276834935	,0000	,0	,01	,1	,061602	,0201032314	,0	,84609649	,00020003	,4	,030000000	,0	,455.00	,01	,032314	,00020003	,0	,000200030616020201032314000020003	,20220201	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,000	,9810	,01	,01	,b2pnvirfxw38m	,1	,1	
61eu3bgsojfd5	,03	,00020000	,441281512341	,0000	,0	,01	,1	,985600	,0201032441	,0	,47201632	,00020000	,4	,030000000	,0	,310.00	,01	,032441	,00020000	,0	,000200009856000201032441000020000	,20220201	,00020000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,071	,6231	,01	,01	,4fxv910uoyn32	,1	,1	
4nkpm89rwxlfi	,03	,00020002	,103975924719	,0000	,0	,01	,1	,876450	,0201032926	,0	,56162476	,00020002	,4	,030000000	,0	,12.00	,01	,032926	,00020002	,0	,000200028764500201032926000020002	,20220201	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,042	,9481	,01	,02	,zrngvthk1dpo7	,1	,1	
m2thr1dwgo8y9	,03	,00010001	,447333505858	,0000	,0	,01	,1	,075990	,0201033124	,0	,35306136	,00010001	,4	,030000000	,0	,193.00	,01	,033124	,00010001	,0	,000100010759900201033124000010001	,20220201	,00010001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,072	,1687	,01	,01	,7z389ptb5f4yj	,1	,1	
b1ptoyelj42fv	,03	,00020003	,659669174827	,0000	,0	,01	,1	,197359	,0201033605	,0	,78954904	,00020003	,4	,030000000	,0	,230.00	,01	,033605	,00020003	,0	,000200031973590201033605000020003	,20220201	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,000	,3152	,01	,02	,n82bh0efjpu14	,1	,1	
4xzvy951u6wip	,03	,00020000	,762651442104	,0000	,0	,01	,1	,008724	,0201033653	,0	,34726278	,00020000	,4	,030000000	,0	,239.00	,01	,033653	,00020000	,0	,000200000087240201033653000020000	,20220201	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,022	,3346	,01	,01	,dn91joza4wlth	,1	,1	
